1.5291e+11,-4.4066,209.51,-0.11011
579.34,-0.076986,0,-0.076986
947.16,-0.075477,0,-0.075477
762.27,-0.06954,6.1675e+12,-4.7909
-0.36773,0.088122,1553,-0.077791
-0.57285,0.08272,1574.2,-0.074891
185.35,-0.097415,4.5211e+11,-4.4693
707.23,-0.093788,0,-0.093788
842.34,-0.085224,0,-0.085224
