n:1 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:67.46 psnr_y:67.45 psnr_u:67.48 psnr_v:67.48 
n:66 mse_avg:0.13 mse_y:0.13 mse_u:0.11 mse_v:0.11 psnr_avg:57.10 psnr_y:56.83 psnr_u:57.67 psnr_v:57.69 
n:67 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.11 psnr_avg:57.00 psnr_y:56.74 psnr_u:57.57 psnr_v:57.58 
n:68 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.11 psnr_avg:57.03 psnr_y:56.76 psnr_u:57.62 psnr_v:57.61 
n:69 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.11 psnr_avg:56.96 psnr_y:56.68 psnr_u:57.58 psnr_v:57.58 
n:70 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.11 psnr_avg:57.07 psnr_y:56.79 psnr_u:57.68 psnr_v:57.68 
n:71 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.11 psnr_avg:57.00 psnr_y:56.70 psnr_u:57.65 psnr_v:57.66 
n:72 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.11 psnr_avg:57.02 psnr_y:56.77 psnr_u:57.60 psnr_v:57.59 
n:73 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.94 psnr_y:56.68 psnr_u:57.50 psnr_v:57.49 
n:74 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:57.01 psnr_y:56.79 psnr_u:57.49 psnr_v:57.48 
n:75 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.91 psnr_y:56.70 psnr_u:57.36 psnr_v:57.34 
n:76 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.92 psnr_y:56.71 psnr_u:57.39 psnr_v:57.38 
n:77 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.87 psnr_y:56.63 psnr_u:57.39 psnr_v:57.39 
n:78 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.91 psnr_y:56.66 psnr_u:57.47 psnr_v:57.47 
n:79 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.86 psnr_y:56.61 psnr_u:57.41 psnr_v:57.40 
n:80 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.90 psnr_y:56.62 psnr_u:57.50 psnr_v:57.49 
n:81 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.86 psnr_y:56.60 psnr_u:57.44 psnr_v:57.43 
n:82 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.89 psnr_y:56.62 psnr_u:57.50 psnr_v:57.50 
n:83 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.89 psnr_y:56.63 psnr_u:57.48 psnr_v:57.48 
n:84 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.11 psnr_avg:56.92 psnr_y:56.64 psnr_u:57.55 psnr_v:57.53 
n:85 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.86 psnr_y:56.61 psnr_u:57.41 psnr_v:57.40 
n:86 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.82 psnr_y:56.63 psnr_u:57.24 psnr_v:57.19 
n:87 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.82 psnr_y:56.60 psnr_u:57.31 psnr_v:57.28 
n:88 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.86 psnr_y:56.62 psnr_u:57.38 psnr_v:57.37 
n:89 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.81 psnr_y:56.59 psnr_u:57.32 psnr_v:57.29 
n:90 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.87 psnr_y:56.63 psnr_u:57.42 psnr_v:57.37 
n:91 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.80 psnr_y:56.57 psnr_u:57.32 psnr_v:57.30 
n:92 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.82 psnr_y:56.57 psnr_u:57.38 psnr_v:57.36 
n:93 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.79 psnr_y:56.53 psnr_u:57.37 psnr_v:57.35 
n:94 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.84 psnr_y:56.58 psnr_u:57.41 psnr_v:57.37 
n:95 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.84 psnr_y:56.57 psnr_u:57.45 psnr_v:57.44 
n:96 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.87 psnr_y:56.61 psnr_u:57.45 psnr_v:57.43 
n:97 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.81 psnr_y:56.56 psnr_u:57.39 psnr_v:57.36 
n:98 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.90 psnr_y:56.66 psnr_u:57.45 psnr_v:57.41 
n:99 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.82 psnr_y:56.61 psnr_u:57.30 psnr_v:57.27 
n:100 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.80 psnr_y:56.57 psnr_u:57.30 psnr_v:57.26 
n:101 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:67.54 psnr_y:67.89 psnr_u:67.00 psnr_v:66.84 
n:102 mse_avg:0.07 mse_y:0.08 mse_u:0.05 mse_v:0.05 psnr_avg:59.46 psnr_y:58.85 psnr_u:60.80 psnr_v:61.21 
n:103 mse_avg:0.12 mse_y:0.13 mse_u:0.09 mse_v:0.09 psnr_avg:57.38 psnr_y:56.86 psnr_u:58.53 psnr_v:58.78 
n:104 mse_avg:0.12 mse_y:0.13 mse_u:0.10 mse_v:0.09 psnr_avg:57.32 psnr_y:56.86 psnr_u:58.35 psnr_v:58.50 
n:105 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.11 psnr_avg:57.12 psnr_y:56.78 psnr_u:57.85 psnr_v:57.91 
n:106 mse_avg:0.13 mse_y:0.13 mse_u:0.11 mse_v:0.11 psnr_avg:57.14 psnr_y:56.83 psnr_u:57.82 psnr_v:57.88 
n:107 mse_avg:0.12 mse_y:0.13 mse_u:0.11 mse_v:0.11 psnr_avg:57.17 psnr_y:56.85 psnr_u:57.85 psnr_v:57.92 
n:108 mse_avg:0.13 mse_y:0.13 mse_u:0.11 mse_v:0.11 psnr_avg:57.12 psnr_y:56.83 psnr_u:57.77 psnr_v:57.81 
n:109 mse_avg:0.13 mse_y:0.13 mse_u:0.11 mse_v:0.11 psnr_avg:57.12 psnr_y:56.85 psnr_u:57.71 psnr_v:57.72 
n:110 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:57.00 psnr_y:56.80 psnr_u:57.42 psnr_v:57.41 
n:111 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:57.02 psnr_y:56.80 psnr_u:57.50 psnr_v:57.50 
n:112 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:57.02 psnr_y:56.79 psnr_u:57.51 psnr_v:57.51 
n:113 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.99 psnr_y:56.75 psnr_u:57.51 psnr_v:57.50 
n:114 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.11 psnr_avg:57.04 psnr_y:56.80 psnr_u:57.59 psnr_v:57.57 
n:115 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.97 psnr_y:56.75 psnr_u:57.44 psnr_v:57.42 
n:116 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.95 psnr_y:56.72 psnr_u:57.48 psnr_v:57.46 
n:117 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.95 psnr_y:56.70 psnr_u:57.50 psnr_v:57.49 
n:118 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.97 psnr_y:56.73 psnr_u:57.51 psnr_v:57.49 
n:119 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.11 psnr_avg:56.98 psnr_y:56.72 psnr_u:57.54 psnr_v:57.53 
n:120 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.97 psnr_y:56.74 psnr_u:57.48 psnr_v:57.45 
n:121 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.93 psnr_y:56.71 psnr_u:57.43 psnr_v:57.41 
n:122 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.92 psnr_y:56.72 psnr_u:57.37 psnr_v:57.32 
n:123 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.86 psnr_y:56.63 psnr_u:57.36 psnr_v:57.33 
n:124 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.82 psnr_y:56.61 psnr_u:57.29 psnr_v:57.24 
n:125 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.77 psnr_y:56.55 psnr_u:57.27 psnr_v:57.22 
n:126 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.82 psnr_y:56.58 psnr_u:57.35 psnr_v:57.32 
n:127 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.76 psnr_y:56.53 psnr_u:57.28 psnr_v:57.26 
n:128 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.82 psnr_y:56.57 psnr_u:57.37 psnr_v:57.34 
n:129 mse_avg:0.14 mse_y:0.15 mse_u:0.12 mse_v:0.12 psnr_avg:56.75 psnr_y:56.51 psnr_u:57.31 psnr_v:57.26 
n:130 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.83 psnr_y:56.57 psnr_u:57.42 psnr_v:57.37 
n:131 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.81 psnr_y:56.56 psnr_u:57.39 psnr_v:57.34 
n:132 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.89 psnr_y:56.66 psnr_u:57.42 psnr_v:57.37 
n:133 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.78 psnr_y:56.54 psnr_u:57.33 psnr_v:57.30 
n:134 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.13 psnr_avg:56.78 psnr_y:56.59 psnr_u:57.21 psnr_v:57.15 
n:135 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.75 psnr_y:56.53 psnr_u:57.25 psnr_v:57.20 
n:136 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.81 psnr_y:56.58 psnr_u:57.33 psnr_v:57.29 
n:137 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.75 psnr_y:56.53 psnr_u:57.26 psnr_v:57.22 
n:138 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.81 psnr_y:56.57 psnr_u:57.36 psnr_v:57.32 
n:139 mse_avg:0.14 mse_y:0.15 mse_u:0.12 mse_v:0.12 psnr_avg:56.73 psnr_y:56.52 psnr_u:57.23 psnr_v:57.19 
n:140 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.81 psnr_y:56.57 psnr_u:57.34 psnr_v:57.28 
n:141 mse_avg:0.14 mse_y:0.15 mse_u:0.12 mse_v:0.12 psnr_avg:56.73 psnr_y:56.49 psnr_u:57.29 psnr_v:57.24 
n:142 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.81 psnr_y:56.56 psnr_u:57.38 psnr_v:57.33 
n:143 mse_avg:0.14 mse_y:0.15 mse_u:0.12 mse_v:0.12 psnr_avg:56.76 psnr_y:56.51 psnr_u:57.32 psnr_v:57.30 
n:144 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.83 psnr_y:56.62 psnr_u:57.31 psnr_v:57.24 
n:145 mse_avg:0.14 mse_y:0.15 mse_u:0.12 mse_v:0.12 psnr_avg:56.76 psnr_y:56.50 psnr_u:57.35 psnr_v:57.30 
n:146 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.88 psnr_y:56.64 psnr_u:57.43 psnr_v:57.36 
n:147 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.83 psnr_y:56.58 psnr_u:57.40 psnr_v:57.36 
n:148 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.77 psnr_y:56.56 psnr_u:57.25 psnr_v:57.21 
n:149 mse_avg:0.14 mse_y:0.15 mse_u:0.12 mse_v:0.13 psnr_avg:56.70 psnr_y:56.48 psnr_u:57.20 psnr_v:57.16 
n:150 mse_avg:0.14 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.78 psnr_y:56.54 psnr_u:57.33 psnr_v:57.27 
n:151 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:67.50 psnr_y:67.83 psnr_u:67.00 psnr_v:66.80 
n:152 mse_avg:0.07 mse_y:0.08 mse_u:0.06 mse_v:0.06 psnr_avg:59.46 psnr_y:59.04 psnr_u:60.32 psnr_v:60.55 
n:153 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.10 psnr_avg:57.15 psnr_y:56.80 psnr_u:57.90 psnr_v:58.00 
n:154 mse_avg:0.12 mse_y:0.13 mse_u:0.11 mse_v:0.10 psnr_avg:57.18 psnr_y:56.86 psnr_u:57.88 psnr_v:57.93 
n:155 mse_avg:0.13 mse_y:0.13 mse_u:0.11 mse_v:0.11 psnr_avg:57.15 psnr_y:56.85 psnr_u:57.78 psnr_v:57.84 
n:156 mse_avg:0.12 mse_y:0.13 mse_u:0.11 mse_v:0.11 psnr_avg:57.22 psnr_y:56.94 psnr_u:57.83 psnr_v:57.85 
n:157 mse_avg:0.13 mse_y:0.14 mse_u:0.11 mse_v:0.11 psnr_avg:57.07 psnr_y:56.82 psnr_u:57.61 psnr_v:57.62 
n:158 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.95 psnr_y:56.79 psnr_u:57.30 psnr_v:57.26 
n:159 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.95 psnr_y:56.76 psnr_u:57.36 psnr_v:57.34 
n:160 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.99 psnr_y:56.80 psnr_u:57.43 psnr_v:57.39 
n:161 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.93 psnr_y:56.74 psnr_u:57.36 psnr_v:57.33 
n:162 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.99 psnr_y:56.78 psnr_u:57.44 psnr_v:57.42 
n:163 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.90 psnr_y:56.70 psnr_u:57.34 psnr_v:57.31 
n:164 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.98 psnr_y:56.76 psnr_u:57.46 psnr_v:57.43 
n:165 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.86 psnr_y:56.65 psnr_u:57.32 psnr_v:57.28 
n:166 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.90 psnr_y:56.69 psnr_u:57.38 psnr_v:57.36 
n:167 mse_avg:0.13 mse_y:0.14 mse_u:0.12 mse_v:0.12 psnr_avg:56.92 psnr_y:56.69 psnr_u:57.45 psnr_v:57.42 
