243140,I

14763,P
20101,P
26135,P
28789,P
26278,P
31877,P
28133,P
28790,P
29684,P
26997,P
26215,P
29895,P
22348,P
29301,P
27129,P
25740,P
23877,P
24477,P
31742,P
25813,P
28087,P
27926,P
28808,P
24719,P
23434,P
26105,P
23809,P
32822,P
31917,P
26472,P
28911,P
31385,P
25416,P
30381,P
29671,P
23741,P
19654,P
28594,P
25934,P
28062,P
26263,P
29629,P
24632,P
35714,P
26207,P
28588,P
27922,P
26939,P
20121,P
225699,I
21388,P
21035,P
26394,P
26682,P
24696,P
25547,P
29762,P
28992,P
28581,P
25477,P
18428,P
28248,P
26762,P
27301,P
23427,P
28608,P
23044,P
27436,P
28240,P
28136,P
30031,P
22627,P
23019,P
26423,P
22255,P
30489,P
28867,P
27842,P
28715,P
29511,P
28643,P
28025,P
27753,P
23392,P
25810,P
24816,P
27221,P
28444,P
30976,P
25688,P
28052,P
30410,P
26747,P
27036,P
26736,P
31618,P
19789,P
27154,P
28110,P
220484,I
20920,P
25406,P
25994,P
31160,P
24018,P
27176,P
27021,P
28181,P
25154,P
23660,P
31094,P
30602,P
27634,P
27985,P
27820,P
31217,P
26525,P
29600,P
31893,P
26104,P
19114,P
27966,P
28114,P
28457,P
27524,P
28820,P
27188,P
32708,P
24957,P
26487,P
28139,P
25396,P
24102,P
27036,P
29387,P
26474,P
30829,P
29546,P
28559,P
33116,P
30294,P
26489,P
26445,P
29224,P
21345,P
30805,P
21835,P
28450,P
34065,P
214707,I
19145,P
22191,P
27342,P
30239,P
26247,P
26505,P
19583,P
29601,P
29209,P
30147,P
29743,P
30182,P
26408,P
34899,P
24645,P
32119,P
27271,P
27265,P
20763,P
31684,P
28855,P
29163,P
30639,P
31985,P
26961,P
32067,P
29605,P
28228,P
33819,P
22286,P
23961,P
29859,P
26066,P
32143,P
32069,P
28871,P
28592,P
34062,P
26420,P
26794,P
26851,P
32598,P
22377,P
29282,P
27178,P
31797,P
29847,P
31159,P
33300,P
209685,I
21041,P
24557,P
25221,P
30430,P
18520,P
25677,P
27660,P
29459,P
31176,P
25117,P
30685,P
28045,P
30168,P
29145,P
27381,P
28748,P
25365,P
29615,P
26838,P
37060,P
28447,P
31238,P
30057,P
40641,P
25873,P
29497,P
27991,P
28469,P
26576,P
32240,P
33650,P
31905,P
32569,P
33370,P
34277,P
30820,P
31431,P
28308,P
31657,P
25958,P
19962,P
30394,P
28079,P
32175,P
29814,P
28622,P
25319,P
47768,P
32621,P
219762,I
19072,P
31525,P
27322,P
40639,P
21130,P
49841,P
29621,P
31485,P
35372,P
31103,P
34631,P
34574,P
29538,P
32668,P
32870,P
31727,P
29233,P
31720,P
