n:1 mse_avg:50.28 mse_y:74.24 mse_u:2.46 mse_v:2.24 psnr_avg:31.12 psnr_y:29.42 psnr_u:44.22 psnr_v:44.63 
n:64 mse_avg:72.27 mse_y:107.17 mse_u:2.57 mse_v:2.36 psnr_avg:29.54 psnr_y:27.83 psnr_u:44.03 psnr_v:44.40 
n:65 mse_avg:72.79 mse_y:107.94 mse_u:2.60 mse_v:2.39 psnr_avg:29.51 psnr_y:27.80 psnr_u:43.99 psnr_v:44.35 
n:66 mse_avg:72.97 mse_y:108.20 mse_u:2.61 mse_v:2.39 psnr_avg:29.50 psnr_y:27.79 psnr_u:43.96 psnr_v:44.34 
n:67 mse_avg:81.86 mse_y:121.48 mse_u:2.72 mse_v:2.48 psnr_avg:29.00 psnr_y:27.29 psnr_u:43.78 psnr_v:44.19 
n:68 mse_avg:78.77 mse_y:116.85 mse_u:2.72 mse_v:2.48 psnr_avg:29.17 psnr_y:27.45 psnr_u:43.78 psnr_v:44.19 
n:69 mse_avg:77.76 mse_y:115.34 mse_u:2.72 mse_v:2.48 psnr_avg:29.22 psnr_y:27.51 psnr_u:43.78 psnr_v:44.18 
n:70 mse_avg:78.55 mse_y:116.52 mse_u:2.74 mse_v:2.50 psnr_avg:29.18 psnr_y:27.47 psnr_u:43.76 psnr_v:44.16 
n:71 mse_avg:84.50 mse_y:125.42 mse_u:2.77 mse_v:2.54 psnr_avg:28.86 psnr_y:27.15 psnr_u:43.71 psnr_v:44.07 
n:72 mse_avg:77.04 mse_y:114.25 mse_u:2.75 mse_v:2.51 psnr_avg:29.26 psnr_y:27.55 psnr_u:43.74 psnr_v:44.14 
n:73 mse_avg:75.95 mse_y:112.62 mse_u:2.75 mse_v:2.50 psnr_avg:29.33 psnr_y:27.61 psnr_u:43.74 psnr_v:44.14 
n:74 mse_avg:73.87 mse_y:109.49 mse_u:2.77 mse_v:2.51 psnr_avg:29.45 psnr_y:27.74 psnr_u:43.70 psnr_v:44.13 
n:75 mse_avg:76.21 mse_y:112.98 mse_u:2.79 mse_v:2.53 psnr_avg:29.31 psnr_y:27.60 psnr_u:43.68 psnr_v:44.11 
n:76 mse_avg:75.22 mse_y:111.50 mse_u:2.78 mse_v:2.53 psnr_avg:29.37 psnr_y:27.66 psnr_u:43.69 psnr_v:44.10 
n:77 mse_avg:74.45 mse_y:110.34 mse_u:2.80 mse_v:2.54 psnr_avg:29.41 psnr_y:27.70 psnr_u:43.66 psnr_v:44.08 
n:78 mse_avg:75.32 mse_y:111.64 mse_u:2.81 mse_v:2.55 psnr_avg:29.36 psnr_y:27.65 psnr_u:43.65 psnr_v:44.06 
n:79 mse_avg:82.84 mse_y:122.89 mse_u:2.87 mse_v:2.60 psnr_avg:28.95 psnr_y:27.24 psnr_u:43.55 psnr_v:43.98 
n:80 mse_avg:77.43 mse_y:114.79 mse_u:2.86 mse_v:2.59 psnr_avg:29.24 psnr_y:27.53 psnr_u:43.57 psnr_v:43.99 
n:81 mse_avg:75.48 mse_y:111.86 mse_u:2.86 mse_v:2.59 psnr_avg:29.35 psnr_y:27.64 psnr_u:43.56 psnr_v:44.00 
n:82 mse_avg:79.52 mse_y:117.90 mse_u:2.89 mse_v:2.62 psnr_avg:29.13 psnr_y:27.42 psnr_u:43.52 psnr_v:43.96 
n:83 mse_avg:80.52 mse_y:119.39 mse_u:2.91 mse_v:2.62 psnr_avg:29.07 psnr_y:27.36 psnr_u:43.49 psnr_v:43.95 
n:84 mse_avg:76.70 mse_y:113.65 mse_u:2.93 mse_v:2.66 psnr_avg:29.28 psnr_y:27.58 psnr_u:43.47 psnr_v:43.89 
n:85 mse_avg:79.39 mse_y:117.68 mse_u:2.95 mse_v:2.66 psnr_avg:29.13 psnr_y:27.42 psnr_u:43.43 psnr_v:43.88 
n:86 mse_avg:82.47 mse_y:122.27 mse_u:3.00 mse_v:2.71 psnr_avg:28.97 psnr_y:27.26 psnr_u:43.36 psnr_v:43.80 
n:87 mse_avg:85.07 mse_y:126.17 mse_u:3.02 mse_v:2.71 psnr_avg:28.83 psnr_y:27.12 psnr_u:43.33 psnr_v:43.81 
n:88 mse_avg:77.02 mse_y:114.11 mse_u:3.00 mse_v:2.69 psnr_avg:29.26 psnr_y:27.56 psnr_u:43.36 psnr_v:43.83 
n:89 mse_avg:76.82 mse_y:113.80 mse_u:3.00 mse_v:2.69 psnr_avg:29.28 psnr_y:27.57 psnr_u:43.36 psnr_v:43.83 
n:90 mse_avg:74.92 mse_y:110.96 mse_u:3.00 mse_v:2.70 psnr_avg:29.38 psnr_y:27.68 psnr_u:43.36 psnr_v:43.82 
n:91 mse_avg:77.76 mse_y:115.20 mse_u:3.06 mse_v:2.71 psnr_avg:29.22 psnr_y:27.52 psnr_u:43.27 psnr_v:43.80 
n:92 mse_avg:72.68 mse_y:107.59 mse_u:3.03 mse_v:2.70 psnr_avg:29.52 psnr_y:27.81 psnr_u:43.32 psnr_v:43.82 
n:93 mse_avg:73.73 mse_y:109.15 mse_u:3.04 mse_v:2.72 psnr_avg:29.45 psnr_y:27.75 psnr_u:43.30 psnr_v:43.79 
n:94 mse_avg:77.14 mse_y:114.25 mse_u:3.09 mse_v:2.75 psnr_avg:29.26 psnr_y:27.55 psnr_u:43.23 psnr_v:43.74 
n:95 mse_avg:81.84 mse_y:121.29 mse_u:3.10 mse_v:2.76 psnr_avg:29.00 psnr_y:27.29 psnr_u:43.22 psnr_v:43.72 
n:96 mse_avg:76.65 mse_y:113.51 mse_u:3.09 mse_v:2.76 psnr_avg:29.29 psnr_y:27.58 psnr_u:43.24 psnr_v:43.72 
n:97 mse_avg:79.32 mse_y:117.47 mse_u:3.20 mse_v:2.83 psnr_avg:29.14 psnr_y:27.43 psnr_u:43.08 psnr_v:43.62 
n:98 mse_avg:79.86 mse_y:118.28 mse_u:3.19 mse_v:2.84 psnr_avg:29.11 psnr_y:27.40 psnr_u:43.10 psnr_v:43.59 
n:99 mse_avg:81.92 mse_y:121.36 mse_u:3.23 mse_v:2.86 psnr_avg:29.00 psnr_y:27.29 psnr_u:43.04 psnr_v:43.57 
n:100 mse_avg:78.29 mse_y:115.89 mse_u:3.27 mse_v:2.89 psnr_avg:29.19 psnr_y:27.49 psnr_u:42.99 psnr_v:43.52 
n:101 mse_avg:46.91 mse_y:69.19 mse_u:2.47 mse_v:2.22 psnr_avg:31.42 psnr_y:29.73 psnr_u:44.21 psnr_v:44.66 
n:102 mse_avg:60.21 mse_y:89.12 mse_u:2.51 mse_v:2.26 psnr_avg:30.33 psnr_y:28.63 psnr_u:44.14 psnr_v:44.60 
n:103 mse_avg:68.23 mse_y:101.14 mse_u:2.55 mse_v:2.29 psnr_avg:29.79 psnr_y:28.08 psnr_u:44.07 psnr_v:44.53 
n:104 mse_avg:61.03 mse_y:90.35 mse_u:2.52 mse_v:2.27 psnr_avg:30.28 psnr_y:28.57 psnr_u:44.12 psnr_v:44.58 
n:105 mse_avg:61.56 mse_y:91.14 mse_u:2.52 mse_v:2.27 psnr_avg:30.24 psnr_y:28.53 psnr_u:44.12 psnr_v:44.57 
n:106 mse_avg:61.56 mse_y:91.14 mse_u:2.51 mse_v:2.25 psnr_avg:30.24 psnr_y:28.53 psnr_u:44.13 psnr_v:44.61 
n:107 mse_avg:62.96 mse_y:93.25 mse_u:2.51 mse_v:2.26 psnr_avg:30.14 psnr_y:28.43 psnr_u:44.13 psnr_v:44.60 
n:108 mse_avg:62.27 mse_y:92.21 mse_u:2.51 mse_v:2.26 psnr_avg:30.19 psnr_y:28.48 psnr_u:44.13 psnr_v:44.60 
n:109 mse_avg:65.23 mse_y:96.65 mse_u:2.53 mse_v:2.27 psnr_avg:29.99 psnr_y:28.28 psnr_u:44.11 psnr_v:44.56 
n:110 mse_avg:65.39 mse_y:96.88 mse_u:2.53 mse_v:2.28 psnr_avg:29.98 psnr_y:28.27 psnr_u:44.09 psnr_v:44.55 
n:111 mse_avg:72.08 mse_y:106.89 mse_u:2.57 mse_v:2.32 psnr_avg:29.55 psnr_y:27.84 psnr_u:44.03 psnr_v:44.48 
n:112 mse_avg:69.67 mse_y:103.28 mse_u:2.58 mse_v:2.33 psnr_avg:29.70 psnr_y:27.99 psnr_u:44.02 psnr_v:44.46 
n:113 mse_avg:70.34 mse_y:104.27 mse_u:2.58 mse_v:2.34 psnr_avg:29.66 psnr_y:27.95 psnr_u:44.01 psnr_v:44.45 
n:114 mse_avg:69.06 mse_y:102.35 mse_u:2.60 mse_v:2.34 psnr_avg:29.74 psnr_y:28.03 psnr_u:43.99 psnr_v:44.44 
n:115 mse_avg:71.97 mse_y:106.72 mse_u:2.62 mse_v:2.36 psnr_avg:29.56 psnr_y:27.85 psnr_u:43.94 psnr_v:44.41 
n:116 mse_avg:71.83 mse_y:106.49 mse_u:2.64 mse_v:2.37 psnr_avg:29.57 psnr_y:27.86 psnr_u:43.91 psnr_v:44.38 
n:117 mse_avg:74.48 mse_y:110.47 mse_u:2.65 mse_v:2.38 psnr_avg:29.41 psnr_y:27.70 psnr_u:43.89 psnr_v:44.36 
n:118 mse_avg:74.88 mse_y:111.05 mse_u:2.68 mse_v:2.40 psnr_avg:29.39 psnr_y:27.68 psnr_u:43.85 psnr_v:44.33 
n:119 mse_avg:80.45 mse_y:119.39 mse_u:2.70 mse_v:2.42 psnr_avg:29.08 psnr_y:27.36 psnr_u:43.81 psnr_v:44.29 
n:120 mse_avg:73.28 mse_y:108.64 mse_u:2.71 mse_v:2.45 psnr_avg:29.48 psnr_y:27.77 psnr_u:43.81 psnr_v:44.24 
n:121 mse_avg:72.17 mse_y:106.97 mse_u:2.69 mse_v:2.42 psnr_avg:29.55 psnr_y:27.84 psnr_u:43.84 psnr_v:44.30 
n:122 mse_avg:69.28 mse_y:102.65 mse_u:2.69 mse_v:2.42 psnr_avg:29.72 psnr_y:28.02 psnr_u:43.84 psnr_v:44.28 
n:123 mse_avg:70.74 mse_y:104.83 mse_u:2.70 mse_v:2.43 psnr_avg:29.63 psnr_y:27.93 psnr_u:43.82 psnr_v:44.27 
n:124 mse_avg:69.69 mse_y:103.25 mse_u:2.70 mse_v:2.43 psnr_avg:29.70 psnr_y:27.99 psnr_u:43.81 psnr_v:44.27 
n:125 mse_avg:70.92 mse_y:105.10 mse_u:2.70 mse_v:2.43 psnr_avg:29.62 psnr_y:27.91 psnr_u:43.81 psnr_v:44.28 
n:126 mse_avg:72.15 mse_y:106.92 mse_u:2.77 mse_v:2.49 psnr_avg:29.55 psnr_y:27.84 psnr_u:43.71 psnr_v:44.17 
n:127 mse_avg:85.87 mse_y:127.41 mse_u:2.95 mse_v:2.65 psnr_avg:28.79 psnr_y:27.08 psnr_u:43.44 psnr_v:43.90 
n:128 mse_avg:78.16 mse_y:115.85 mse_u:2.94 mse_v:2.64 psnr_avg:29.20 psnr_y:27.49 psnr_u:43.45 psnr_v:43.91 
n:129 mse_avg:77.00 mse_y:114.11 mse_u:2.93 mse_v:2.65 psnr_avg:29.27 psnr_y:27.56 psnr_u:43.46 psnr_v:43.90 
n:130 mse_avg:75.05 mse_y:111.17 mse_u:2.94 mse_v:2.65 psnr_avg:29.38 psnr_y:27.67 psnr_u:43.44 psnr_v:43.89 
n:131 mse_avg:77.53 mse_y:114.90 mse_u:2.96 mse_v:2.67 psnr_avg:29.24 psnr_y:27.53 psnr_u:43.42 psnr_v:43.87 
n:132 mse_avg:77.17 mse_y:114.35 mse_u:2.96 mse_v:2.67 psnr_avg:29.26 psnr_y:27.55 psnr_u:43.41 psnr_v:43.86 
n:133 mse_avg:76.11 mse_y:112.74 mse_u:2.98 mse_v:2.69 psnr_avg:29.32 psnr_y:27.61 psnr_u:43.39 psnr_v:43.84 
n:134 mse_avg:80.08 mse_y:118.69 mse_u:3.00 mse_v:2.70 psnr_avg:29.10 psnr_y:27.39 psnr_u:43.35 psnr_v:43.81 
n:135 mse_avg:86.28 mse_y:127.96 mse_u:3.07 mse_v:2.73 psnr_avg:28.77 psnr_y:27.06 psnr_u:43.26 psnr_v:43.77 
n:136 mse_avg:76.44 mse_y:113.22 mse_u:3.03 mse_v:2.72 psnr_avg:29.30 psnr_y:27.59 psnr_u:43.32 psnr_v:43.79 
n:137 mse_avg:75.42 mse_y:111.70 mse_u:3.00 mse_v:2.71 psnr_avg:29.36 psnr_y:27.65 psnr_u:43.36 psnr_v:43.80 
n:138 mse_avg:73.37 mse_y:108.62 mse_u:3.01 mse_v:2.72 psnr_avg:29.48 psnr_y:27.77 psnr_u:43.34 psnr_v:43.79 
n:139 mse_avg:75.26 mse_y:111.46 mse_u:3.02 mse_v:2.72 psnr_avg:29.37 psnr_y:27.66 psnr_u:43.33 psnr_v:43.78 
n:140 mse_avg:70.63 mse_y:104.52 mse_u:3.01 mse_v:2.72 psnr_avg:29.64 psnr_y:27.94 psnr_u:43.34 psnr_v:43.78 
n:141 mse_avg:73.73 mse_y:109.15 mse_u:3.03 mse_v:2.74 psnr_avg:29.45 psnr_y:27.75 psnr_u:43.32 psnr_v:43.76 
n:142 mse_avg:76.88 mse_y:113.86 mse_u:3.06 mse_v:2.77 psnr_avg:29.27 psnr_y:27.57 psnr_u:43.27 psnr_v:43.71 
n:143 mse_avg:79.15 mse_y:117.25 mse_u:3.09 mse_v:2.78 psnr_avg:29.15 psnr_y:27.44 psnr_u:43.23 psnr_v:43.68 
n:144 mse_avg:75.13 mse_y:111.23 mse_u:3.07 mse_v:2.78 psnr_avg:29.37 psnr_y:27.67 psnr_u:43.25 psnr_v:43.68 
n:145 mse_avg:71.94 mse_y:106.44 mse_u:3.08 mse_v:2.79 psnr_avg:29.56 psnr_y:27.86 psnr_u:43.24 psnr_v:43.67 
n:146 mse_avg:73.98 mse_y:109.47 mse_u:3.13 mse_v:2.83 psnr_avg:29.44 psnr_y:27.74 psnr_u:43.17 psnr_v:43.61 
n:147 mse_avg:76.69 mse_y:113.53 mse_u:3.17 mse_v:2.84 psnr_avg:29.28 psnr_y:27.58 psnr_u:43.12 psnr_v:43.60 
n:148 mse_avg:73.75 mse_y:109.11 mse_u:3.19 mse_v:2.87 psnr_avg:29.45 psnr_y:27.75 psnr_u:43.09 psnr_v:43.55 
n:149 mse_avg:77.42 mse_y:114.61 mse_u:3.23 mse_v:2.89 psnr_avg:29.24 psnr_y:27.54 psnr_u:43.04 psnr_v:43.53 
n:150 mse_avg:81.17 mse_y:120.22 mse_u:3.27 mse_v:2.91 psnr_avg:29.04 psnr_y:27.33 psnr_u:42.99 psnr_v:43.49 
n:151 mse_avg:48.18 mse_y:71.10 mse_u:2.47 mse_v:2.22 psnr_avg:31.30 psnr_y:29.61 psnr_u:44.20 psnr_v:44.67 
n:152 mse_avg:57.52 mse_y:85.10 mse_u:2.49 mse_v:2.23 psnr_avg:30.53 psnr_y:28.83 psnr_u:44.17 psnr_v:44.66 
n:153 mse_avg:57.16 mse_y:84.56 mse_u:2.49 mse_v:2.23 psnr_avg:30.56 psnr_y:28.86 psnr_u:44.18 psnr_v:44.65 
n:154 mse_avg:61.94 mse_y:91.73 mse_u:2.49 mse_v:2.23 psnr_avg:30.21 psnr_y:28.51 psnr_u:44.17 psnr_v:44.64 
n:155 mse_avg:61.57 mse_y:91.18 mse_u:2.49 mse_v:2.23 psnr_avg:30.24 psnr_y:28.53 psnr_u:44.17 psnr_v:44.64 
n:156 mse_avg:65.19 mse_y:96.59 mse_u:2.50 mse_v:2.25 psnr_avg:29.99 psnr_y:28.28 psnr_u:44.16 psnr_v:44.61 
n:157 mse_avg:72.11 mse_y:106.95 mse_u:2.54 mse_v:2.28 psnr_avg:29.55 psnr_y:27.84 psnr_u:44.08 psnr_v:44.55 
n:158 mse_avg:75.89 mse_y:112.61 mse_u:2.59 mse_v:2.31 psnr_avg:29.33 psnr_y:27.61 psnr_u:44.00 psnr_v:44.49 
n:159 mse_avg:88.72 mse_y:131.53 mse_u:3.29 mse_v:2.90 psnr_avg:28.65 psnr_y:26.94 psnr_u:42.96 psnr_v:43.51 
n:160 mse_avg:83.45 mse_y:123.67 mse_u:3.22 mse_v:2.80 psnr_avg:28.92 psnr_y:27.21 psnr_u:43.05 psnr_v:43.65 
n:161 mse_avg:81.68 mse_y:121.02 mse_u:3.20 mse_v:2.83 psnr_avg:29.01 psnr_y:27.30 psnr_u:43.08 psnr_v:43.62 
n:162 mse_avg:76.95 mse_y:113.93 mse_u:3.18 mse_v:2.79 psnr_avg:29.27 psnr_y:27.56 psnr_u:43.11 psnr_v:43.67 
n:163 mse_avg:77.96 mse_y:115.44 mse_u:3.18 mse_v:2.82 psnr_avg:29.21 psnr_y:27.51 psnr_u:43.11 psnr_v:43.63 
n:164 mse_avg:76.39 mse_y:113.10 mse_u:3.15 mse_v:2.78 psnr_avg:29.30 psnr_y:27.60 psnr_u:43.15 psnr_v:43.69 
n:165 mse_avg:75.23 mse_y:111.37 mse_u:3.13 mse_v:2.77 psnr_avg:29.37 psnr_y:27.66 psnr_u:43.17 psnr_v:43.70 
n:166 mse_avg:74.22 mse_y:109.86 mse_u:3.13 mse_v:2.77 psnr_avg:29.43 psnr_y:27.72 psnr_u:43.18 psnr_v:43.71 
n:167 mse_avg:82.21 mse_y:121.84 mse_u:3.16 mse_v:2.78 psnr_avg:28.98 psnr_y:27.27 psnr_u:43.14 psnr_v:43.69 
