n:1 mse_avg:0.09 mse_y:0.09 mse_u:0.07 mse_v:0.07 psnr_avg:58.83 psnr_y:58.49 psnr_u:59.57 psnr_v:59.69 
n:16 mse_avg:0.30 mse_y:0.33 mse_u:0.25 mse_v:0.24 psnr_avg:53.31 psnr_y:52.93 psnr_u:54.07 psnr_v:54.26 
n:17 mse_avg:0.30 mse_y:0.33 mse_u:0.25 mse_v:0.24 psnr_avg:53.33 psnr_y:52.95 psnr_u:54.09 psnr_v:54.30 
n:18 mse_avg:0.30 mse_y:0.33 mse_u:0.25 mse_v:0.24 psnr_avg:53.33 psnr_y:52.95 psnr_u:54.10 psnr_v:54.29 
n:19 mse_avg:0.31 mse_y:0.33 mse_u:0.26 mse_v:0.25 psnr_avg:53.27 psnr_y:52.89 psnr_u:54.03 psnr_v:54.22 
n:20 mse_avg:0.30 mse_y:0.33 mse_u:0.25 mse_v:0.24 psnr_avg:53.29 psnr_y:52.92 psnr_u:54.08 psnr_v:54.25 
n:21 mse_avg:0.31 mse_y:0.33 mse_u:0.25 mse_v:0.24 psnr_avg:53.28 psnr_y:52.89 psnr_u:54.08 psnr_v:54.26 
n:22 mse_avg:0.31 mse_y:0.33 mse_u:0.26 mse_v:0.25 psnr_avg:53.26 psnr_y:52.90 psnr_u:54.00 psnr_v:54.17 
n:23 mse_avg:0.30 mse_y:0.33 mse_u:0.25 mse_v:0.24 psnr_avg:53.29 psnr_y:52.89 psnr_u:54.12 psnr_v:54.31 
n:24 mse_avg:0.30 mse_y:0.33 mse_u:0.25 mse_v:0.24 psnr_avg:53.29 psnr_y:52.89 psnr_u:54.13 psnr_v:54.33 
n:25 mse_avg:0.30 mse_y:0.33 mse_u:0.25 mse_v:0.24 psnr_avg:53.32 psnr_y:52.94 psnr_u:54.10 psnr_v:54.30 
n:26 mse_avg:0.31 mse_y:0.34 mse_u:0.27 mse_v:0.26 psnr_avg:53.17 psnr_y:52.87 psnr_u:53.78 psnr_v:53.91 
n:27 mse_avg:0.32 mse_y:0.34 mse_u:0.27 mse_v:0.26 psnr_avg:53.13 psnr_y:52.80 psnr_u:53.83 psnr_v:53.97 
n:28 mse_avg:0.32 mse_y:0.34 mse_u:0.27 mse_v:0.26 psnr_avg:53.12 psnr_y:52.79 psnr_u:53.80 psnr_v:53.95 
n:29 mse_avg:0.32 mse_y:0.34 mse_u:0.27 mse_v:0.26 psnr_avg:53.11 psnr_y:52.76 psnr_u:53.86 psnr_v:54.00 
n:30 mse_avg:0.32 mse_y:0.34 mse_u:0.27 mse_v:0.26 psnr_avg:53.12 psnr_y:52.77 psnr_u:53.86 psnr_v:54.00 
n:31 mse_avg:0.32 mse_y:0.35 mse_u:0.27 mse_v:0.27 psnr_avg:53.06 psnr_y:52.73 psnr_u:53.75 psnr_v:53.85 
n:32 mse_avg:0.32 mse_y:0.34 mse_u:0.27 mse_v:0.27 psnr_avg:53.11 psnr_y:52.78 psnr_u:53.78 psnr_v:53.89 
n:33 mse_avg:0.32 mse_y:0.35 mse_u:0.27 mse_v:0.27 psnr_avg:53.07 psnr_y:52.74 psnr_u:53.74 psnr_v:53.85 
n:34 mse_avg:0.32 mse_y:0.35 mse_u:0.27 mse_v:0.26 psnr_avg:53.08 psnr_y:52.72 psnr_u:53.82 psnr_v:53.94 
n:35 mse_avg:0.32 mse_y:0.34 mse_u:0.27 mse_v:0.26 psnr_avg:53.10 psnr_y:52.76 psnr_u:53.82 psnr_v:53.93 
n:36 mse_avg:0.32 mse_y:0.34 mse_u:0.27 mse_v:0.26 psnr_avg:53.13 psnr_y:52.80 psnr_u:53.81 psnr_v:53.92 
n:37 mse_avg:0.32 mse_y:0.35 mse_u:0.27 mse_v:0.27 psnr_avg:53.06 psnr_y:52.73 psnr_u:53.75 psnr_v:53.84 
n:38 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.28 psnr_avg:53.00 psnr_y:52.70 psnr_u:53.64 psnr_v:53.70 
n:39 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.28 psnr_avg:52.94 psnr_y:52.63 psnr_u:53.60 psnr_v:53.68 
n:40 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.27 psnr_avg:52.98 psnr_y:52.66 psnr_u:53.65 psnr_v:53.74 
n:41 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.28 psnr_avg:52.95 psnr_y:52.64 psnr_u:53.62 psnr_v:53.71 
n:42 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.28 psnr_avg:52.97 psnr_y:52.66 psnr_u:53.65 psnr_v:53.73 
n:43 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.28 psnr_avg:52.94 psnr_y:52.64 psnr_u:53.59 psnr_v:53.66 
n:44 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.28 psnr_avg:52.94 psnr_y:52.63 psnr_u:53.59 psnr_v:53.67 
n:45 mse_avg:0.33 mse_y:0.36 mse_u:0.28 mse_v:0.28 psnr_avg:52.92 psnr_y:52.59 psnr_u:53.62 psnr_v:53.69 
n:46 mse_avg:0.33 mse_y:0.36 mse_u:0.28 mse_v:0.27 psnr_avg:52.95 psnr_y:52.62 psnr_u:53.67 psnr_v:53.74 
n:47 mse_avg:0.33 mse_y:0.35 mse_u:0.29 mse_v:0.28 psnr_avg:52.94 psnr_y:52.66 psnr_u:53.54 psnr_v:53.59 
n:48 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.28 psnr_avg:53.00 psnr_y:52.72 psnr_u:53.59 psnr_v:53.64 
n:49 mse_avg:0.33 mse_y:0.35 mse_u:0.29 mse_v:0.28 psnr_avg:52.94 psnr_y:52.64 psnr_u:53.58 psnr_v:53.64 
n:50 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.28 psnr_avg:52.98 psnr_y:52.68 psnr_u:53.62 psnr_v:53.69 
n:51 mse_avg:0.10 mse_y:0.10 mse_u:0.10 mse_v:0.10 psnr_avg:58.16 psnr_y:58.12 psnr_u:58.24 psnr_v:58.22 
n:52 mse_avg:0.19 mse_y:0.22 mse_u:0.15 mse_v:0.14 psnr_avg:55.23 psnr_y:54.73 psnr_u:56.34 psnr_v:56.59 
n:53 mse_avg:0.28 mse_y:0.32 mse_u:0.21 mse_v:0.19 psnr_avg:53.62 psnr_y:53.04 psnr_u:54.95 psnr_v:55.24 
n:54 mse_avg:0.28 mse_y:0.32 mse_u:0.21 mse_v:0.20 psnr_avg:53.69 psnr_y:53.13 psnr_u:54.94 psnr_v:55.19 
n:55 mse_avg:0.30 mse_y:0.34 mse_u:0.23 mse_v:0.22 psnr_avg:53.36 psnr_y:52.83 psnr_u:54.58 psnr_v:54.80 
n:56 mse_avg:0.30 mse_y:0.34 mse_u:0.23 mse_v:0.22 psnr_avg:53.35 psnr_y:52.84 psnr_u:54.50 psnr_v:54.70 
n:57 mse_avg:0.32 mse_y:0.34 mse_u:0.27 mse_v:0.26 psnr_avg:53.10 psnr_y:52.77 psnr_u:53.79 psnr_v:53.91 
n:58 mse_avg:0.32 mse_y:0.35 mse_u:0.27 mse_v:0.26 psnr_avg:53.08 psnr_y:52.73 psnr_u:53.80 psnr_v:53.92 
n:59 mse_avg:0.33 mse_y:0.35 mse_u:0.27 mse_v:0.26 psnr_avg:53.01 psnr_y:52.65 psnr_u:53.79 psnr_v:53.91 
n:60 mse_avg:0.33 mse_y:0.35 mse_u:0.27 mse_v:0.27 psnr_avg:52.99 psnr_y:52.64 psnr_u:53.76 psnr_v:53.85 
n:61 mse_avg:0.33 mse_y:0.36 mse_u:0.28 mse_v:0.27 psnr_avg:52.96 psnr_y:52.63 psnr_u:53.68 psnr_v:53.77 
n:62 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.28 psnr_avg:52.94 psnr_y:52.64 psnr_u:53.60 psnr_v:53.66 
n:63 mse_avg:0.33 mse_y:0.36 mse_u:0.28 mse_v:0.28 psnr_avg:52.94 psnr_y:52.61 psnr_u:53.65 psnr_v:53.70 
n:64 mse_avg:0.33 mse_y:0.36 mse_u:0.28 mse_v:0.28 psnr_avg:52.93 psnr_y:52.60 psnr_u:53.63 psnr_v:53.70 
n:65 mse_avg:0.33 mse_y:0.36 mse_u:0.29 mse_v:0.28 psnr_avg:52.90 psnr_y:52.59 psnr_u:53.56 psnr_v:53.64 
n:66 mse_avg:0.33 mse_y:0.36 mse_u:0.28 mse_v:0.28 psnr_avg:52.91 psnr_y:52.59 psnr_u:53.60 psnr_v:53.67 
n:67 mse_avg:0.33 mse_y:0.36 mse_u:0.29 mse_v:0.28 psnr_avg:52.89 psnr_y:52.60 psnr_u:53.53 psnr_v:53.59 
n:68 mse_avg:0.33 mse_y:0.36 mse_u:0.29 mse_v:0.28 psnr_avg:52.89 psnr_y:52.58 psnr_u:53.56 psnr_v:53.61 
n:69 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.28 psnr_avg:52.86 psnr_y:52.55 psnr_u:53.53 psnr_v:53.59 
n:70 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.28 psnr_avg:52.87 psnr_y:52.56 psnr_u:53.52 psnr_v:53.60 
n:71 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.28 psnr_avg:52.86 psnr_y:52.54 psnr_u:53.56 psnr_v:53.63 
n:72 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.87 psnr_y:52.57 psnr_u:53.50 psnr_v:53.54 
n:73 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.86 psnr_y:52.58 psnr_u:53.48 psnr_v:53.49 
n:74 mse_avg:0.33 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.90 psnr_y:52.61 psnr_u:53.53 psnr_v:53.55 
n:75 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.87 psnr_y:52.59 psnr_u:53.47 psnr_v:53.53 
n:76 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.86 psnr_y:52.56 psnr_u:53.47 psnr_v:53.55 
n:77 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.83 psnr_y:52.54 psnr_u:53.46 psnr_v:53.51 
n:78 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.85 psnr_y:52.55 psnr_u:53.49 psnr_v:53.54 
n:79 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.82 psnr_y:52.52 psnr_u:53.44 psnr_v:53.49 
n:80 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.83 psnr_y:52.52 psnr_u:53.49 psnr_v:53.55 
n:81 mse_avg:0.34 mse_y:0.37 mse_u:0.29 mse_v:0.29 psnr_avg:52.80 psnr_y:52.51 psnr_u:53.43 psnr_v:53.48 
n:82 mse_avg:0.34 mse_y:0.37 mse_u:0.29 mse_v:0.29 psnr_avg:52.81 psnr_y:52.51 psnr_u:53.46 psnr_v:53.51 
n:83 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.82 psnr_y:52.53 psnr_u:53.44 psnr_v:53.51 
n:84 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.83 psnr_y:52.53 psnr_u:53.46 psnr_v:53.51 
n:85 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.81 psnr_y:52.55 psnr_u:53.36 psnr_v:53.38 
n:86 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.81 psnr_y:52.55 psnr_u:53.36 psnr_v:53.39 
n:87 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.29 psnr_avg:52.82 psnr_y:52.55 psnr_u:53.41 psnr_v:53.44 
n:88 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.82 psnr_y:52.52 psnr_u:53.44 psnr_v:53.48 
n:89 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.82 psnr_y:52.56 psnr_u:53.37 psnr_v:53.42 
n:90 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.29 psnr_avg:52.85 psnr_y:52.58 psnr_u:53.41 psnr_v:53.45 
n:91 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.78 psnr_y:52.51 psnr_u:53.35 psnr_v:53.39 
n:92 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.29 psnr_avg:52.79 psnr_y:52.50 psnr_u:53.40 psnr_v:53.44 
n:93 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.29 psnr_avg:52.77 psnr_y:52.48 psnr_u:53.40 psnr_v:53.45 
n:94 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.78 psnr_y:52.49 psnr_u:53.38 psnr_v:53.42 
n:95 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.29 psnr_avg:52.79 psnr_y:52.49 psnr_u:53.43 psnr_v:53.47 
n:96 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.79 psnr_y:52.51 psnr_u:53.39 psnr_v:53.42 
n:97 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.78 psnr_y:52.53 psnr_u:53.34 psnr_v:53.36 
n:98 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.83 psnr_y:52.57 psnr_u:53.39 psnr_v:53.42 
n:99 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.84 psnr_y:52.59 psnr_u:53.38 psnr_v:53.42 
n:100 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.83 psnr_y:52.57 psnr_u:53.40 psnr_v:53.43 
n:101 mse_avg:0.10 mse_y:0.10 mse_u:0.10 mse_v:0.10 psnr_avg:57.96 psnr_y:57.95 psnr_u:58.01 psnr_v:57.96 
n:102 mse_avg:0.20 mse_y:0.23 mse_u:0.16 mse_v:0.15 psnr_avg:55.02 psnr_y:54.51 psnr_u:56.17 psnr_v:56.41 
n:103 mse_avg:0.29 mse_y:0.33 mse_u:0.22 mse_v:0.21 psnr_avg:53.51 psnr_y:52.96 psnr_u:54.74 psnr_v:55.01 
n:104 mse_avg:0.29 mse_y:0.33 mse_u:0.22 mse_v:0.21 psnr_avg:53.50 psnr_y:52.99 psnr_u:54.64 psnr_v:54.85 
n:105 mse_avg:0.31 mse_y:0.34 mse_u:0.25 mse_v:0.24 psnr_avg:53.19 psnr_y:52.77 psnr_u:54.10 psnr_v:54.28 
n:106 mse_avg:0.32 mse_y:0.35 mse_u:0.26 mse_v:0.25 psnr_avg:53.15 psnr_y:52.75 psnr_u:53.98 psnr_v:54.16 
n:107 mse_avg:0.32 mse_y:0.35 mse_u:0.26 mse_v:0.25 psnr_avg:53.10 psnr_y:52.71 psnr_u:53.93 psnr_v:54.10 
n:108 mse_avg:0.32 mse_y:0.35 mse_u:0.27 mse_v:0.26 psnr_avg:53.03 psnr_y:52.67 psnr_u:53.82 psnr_v:53.95 
n:109 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.28 psnr_avg:52.99 psnr_y:52.68 psnr_u:53.64 psnr_v:53.72 
n:110 mse_avg:0.33 mse_y:0.36 mse_u:0.29 mse_v:0.28 psnr_avg:52.92 psnr_y:52.62 psnr_u:53.54 psnr_v:53.60 
n:111 mse_avg:0.33 mse_y:0.36 mse_u:0.29 mse_v:0.28 psnr_avg:52.91 psnr_y:52.60 psnr_u:53.57 psnr_v:53.62 
n:112 mse_avg:0.33 mse_y:0.36 mse_u:0.29 mse_v:0.28 psnr_avg:52.90 psnr_y:52.59 psnr_u:53.56 psnr_v:53.63 
n:113 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.86 psnr_y:52.56 psnr_u:53.51 psnr_v:53.58 
n:114 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.28 psnr_avg:52.87 psnr_y:52.56 psnr_u:53.52 psnr_v:53.58 
n:115 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.29 psnr_avg:52.86 psnr_y:52.59 psnr_u:53.42 psnr_v:53.49 
n:116 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.87 psnr_y:52.59 psnr_u:53.45 psnr_v:53.51 
n:117 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.86 psnr_y:52.57 psnr_u:53.48 psnr_v:53.53 
n:118 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.85 psnr_y:52.56 psnr_u:53.48 psnr_v:53.54 
n:119 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.85 psnr_y:52.55 psnr_u:53.48 psnr_v:53.55 
n:120 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.29 psnr_avg:52.84 psnr_y:52.57 psnr_u:53.41 psnr_v:53.46 
n:121 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.85 psnr_y:52.60 psnr_u:53.38 psnr_v:53.42 
n:122 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.80 psnr_y:52.54 psnr_u:53.37 psnr_v:53.39 
n:123 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.79 psnr_y:52.51 psnr_u:53.39 psnr_v:53.42 
n:124 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.29 psnr_avg:52.77 psnr_y:52.48 psnr_u:53.39 psnr_v:53.44 
n:125 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.75 psnr_y:52.47 psnr_u:53.35 psnr_v:53.40 
n:126 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.76 psnr_y:52.47 psnr_u:53.37 psnr_v:53.42 
n:127 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.74 psnr_y:52.47 psnr_u:53.31 psnr_v:53.37 
n:128 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.76 psnr_y:52.48 psnr_u:53.35 psnr_v:53.40 
n:129 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.72 psnr_y:52.44 psnr_u:53.31 psnr_v:53.36 
n:130 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.73 psnr_y:52.43 psnr_u:53.36 psnr_v:53.42 
n:131 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.74 psnr_y:52.47 psnr_u:53.33 psnr_v:53.37 
n:132 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.77 psnr_y:52.51 psnr_u:53.33 psnr_v:53.36 
n:133 mse_avg:0.35 mse_y:0.37 mse_u:0.31 mse_v:0.30 psnr_avg:52.72 psnr_y:52.47 psnr_u:53.26 psnr_v:53.30 
n:134 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.77 psnr_y:52.51 psnr_u:53.31 psnr_v:53.35 
n:135 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.74 psnr_y:52.46 psnr_u:53.34 psnr_v:53.38 
n:136 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.78 psnr_y:52.50 psnr_u:53.36 psnr_v:53.43 
n:137 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.73 psnr_y:52.45 psnr_u:53.31 psnr_v:53.38 
n:138 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.74 psnr_y:52.46 psnr_u:53.34 psnr_v:53.39 
n:139 mse_avg:0.35 mse_y:0.37 mse_u:0.31 mse_v:0.30 psnr_avg:52.72 psnr_y:52.47 psnr_u:53.26 psnr_v:53.30 
n:140 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.75 psnr_y:52.50 psnr_u:53.30 psnr_v:53.34 
n:141 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.71 psnr_y:52.44 psnr_u:53.30 psnr_v:53.35 
n:142 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.72 psnr_y:52.43 psnr_u:53.33 psnr_v:53.37 
n:143 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.73 psnr_y:52.45 psnr_u:53.31 psnr_v:53.35 
n:144 mse_avg:0.34 mse_y:0.36 mse_u:0.31 mse_v:0.30 psnr_avg:52.77 psnr_y:52.53 psnr_u:53.28 psnr_v:53.29 
n:145 mse_avg:0.35 mse_y:0.37 mse_u:0.31 mse_v:0.30 psnr_avg:52.72 psnr_y:52.46 psnr_u:53.28 psnr_v:53.30 
n:146 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.77 psnr_y:52.50 psnr_u:53.34 psnr_v:53.35 
n:147 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.72 psnr_y:52.45 psnr_u:53.30 psnr_v:53.35 
n:148 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.74 psnr_y:52.48 psnr_u:53.31 psnr_v:53.35 
n:149 mse_avg:0.34 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.76 psnr_y:52.50 psnr_u:53.30 psnr_v:53.35 
n:150 mse_avg:0.35 mse_y:0.37 mse_u:0.30 mse_v:0.30 psnr_avg:52.75 psnr_y:52.48 psnr_u:53.33 psnr_v:53.38 
n:151 mse_avg:0.11 mse_y:0.11 mse_u:0.10 mse_v:0.11 psnr_avg:57.91 psnr_y:57.91 psnr_u:57.96 psnr_v:57.89 
n:152 mse_avg:0.21 mse_y:0.22 mse_u:0.17 mse_v:0.16 psnr_avg:55.00 psnr_y:54.62 psnr_u:55.80 psnr_v:55.96 
n:153 mse_avg:0.31 mse_y:0.34 mse_u:0.25 mse_v:0.24 psnr_avg:53.24 psnr_y:52.84 psnr_u:54.09 psnr_v:54.25 
n:154 mse_avg:0.31 mse_y:0.34 mse_u:0.26 mse_v:0.25 psnr_avg:53.19 psnr_y:52.81 psnr_u:53.99 psnr_v:54.13 
n:155 mse_avg:0.32 mse_y:0.35 mse_u:0.26 mse_v:0.25 psnr_avg:53.13 psnr_y:52.73 psnr_u:53.98 psnr_v:54.12 
n:156 mse_avg:0.32 mse_y:0.35 mse_u:0.26 mse_v:0.26 psnr_avg:53.11 psnr_y:52.73 psnr_u:53.92 psnr_v:54.03 
n:157 mse_avg:0.33 mse_y:0.35 mse_u:0.28 mse_v:0.28 psnr_avg:52.97 psnr_y:52.67 psnr_u:53.62 psnr_v:53.70 
n:158 mse_avg:0.33 mse_y:0.35 mse_u:0.29 mse_v:0.29 psnr_avg:52.91 psnr_y:52.63 psnr_u:53.50 psnr_v:53.55 
n:159 mse_avg:0.33 mse_y:0.36 mse_u:0.29 mse_v:0.28 psnr_avg:52.90 psnr_y:52.61 psnr_u:53.54 psnr_v:53.58 
n:160 mse_avg:0.33 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.89 psnr_y:52.60 psnr_u:53.52 psnr_v:53.58 
n:161 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.86 psnr_y:52.58 psnr_u:53.45 psnr_v:53.51 
n:162 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.87 psnr_y:52.60 psnr_u:53.46 psnr_v:53.52 
n:163 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.29 psnr_avg:52.83 psnr_y:52.56 psnr_u:53.40 psnr_v:53.45 
n:164 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.88 psnr_y:52.61 psnr_u:53.45 psnr_v:53.49 
n:165 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.82 psnr_y:52.56 psnr_u:53.37 psnr_v:53.41 
n:166 mse_avg:0.34 mse_y:0.36 mse_u:0.30 mse_v:0.30 psnr_avg:52.80 psnr_y:52.53 psnr_u:53.39 psnr_v:53.43 
n:167 mse_avg:0.34 mse_y:0.36 mse_u:0.29 mse_v:0.29 psnr_avg:52.82 psnr_y:52.53 psnr_u:53.44 psnr_v:53.48 
