n:1 mse_avg:30.58 mse_y:43.50 mse_u:5.51 mse_v:3.94 psnr_avg:33.28 psnr_y:31.75 psnr_u:40.72 psnr_v:42.17 
n:71 mse_avg:164.80 mse_y:239.80 mse_u:15.23 mse_v:14.39 psnr_avg:25.96 psnr_y:24.33 psnr_u:36.30 psnr_v:36.55 
n:72 mse_avg:166.01 mse_y:241.53 mse_u:15.44 mse_v:14.52 psnr_avg:25.93 psnr_y:24.30 psnr_u:36.25 psnr_v:36.51 
n:73 mse_avg:167.62 mse_y:243.91 mse_u:15.46 mse_v:14.61 psnr_avg:25.89 psnr_y:24.26 psnr_u:36.24 psnr_v:36.48 
n:74 mse_avg:169.69 mse_y:246.95 mse_u:15.61 mse_v:14.71 psnr_avg:25.83 psnr_y:24.20 psnr_u:36.20 psnr_v:36.45 
n:75 mse_avg:168.97 mse_y:245.90 mse_u:15.57 mse_v:14.66 psnr_avg:25.85 psnr_y:24.22 psnr_u:36.21 psnr_v:36.47 
n:76 mse_avg:169.66 mse_y:246.88 mse_u:15.69 mse_v:14.74 psnr_avg:25.84 psnr_y:24.21 psnr_u:36.17 psnr_v:36.44 
n:77 mse_avg:170.44 mse_y:248.03 mse_u:15.71 mse_v:14.83 psnr_avg:25.82 psnr_y:24.19 psnr_u:36.17 psnr_v:36.42 
n:78 mse_avg:169.84 mse_y:247.14 mse_u:15.66 mse_v:14.85 psnr_avg:25.83 psnr_y:24.20 psnr_u:36.18 psnr_v:36.41 
n:79 mse_avg:170.35 mse_y:247.93 mse_u:15.52 mse_v:14.84 psnr_avg:25.82 psnr_y:24.19 psnr_u:36.22 psnr_v:36.42 
n:80 mse_avg:171.72 mse_y:249.96 mse_u:15.60 mse_v:14.90 psnr_avg:25.78 psnr_y:24.15 psnr_u:36.20 psnr_v:36.40 
n:81 mse_avg:172.06 mse_y:250.47 mse_u:15.52 mse_v:14.94 psnr_avg:25.77 psnr_y:24.14 psnr_u:36.22 psnr_v:36.39 
n:82 mse_avg:173.19 mse_y:252.15 mse_u:15.49 mse_v:15.01 psnr_avg:25.75 psnr_y:24.11 psnr_u:36.23 psnr_v:36.37 
n:83 mse_avg:174.33 mse_y:253.85 mse_u:15.57 mse_v:15.02 psnr_avg:25.72 psnr_y:24.09 psnr_u:36.21 psnr_v:36.36 
n:84 mse_avg:176.10 mse_y:256.48 mse_u:15.64 mse_v:15.07 psnr_avg:25.67 psnr_y:24.04 psnr_u:36.19 psnr_v:36.35 
n:85 mse_avg:175.55 mse_y:255.68 mse_u:15.53 mse_v:15.04 psnr_avg:25.69 psnr_y:24.05 psnr_u:36.22 psnr_v:36.36 
n:86 mse_avg:177.62 mse_y:258.74 mse_u:15.65 mse_v:15.11 psnr_avg:25.64 psnr_y:24.00 psnr_u:36.18 psnr_v:36.34 
n:87 mse_avg:178.53 mse_y:260.04 mse_u:15.75 mse_v:15.22 psnr_avg:25.61 psnr_y:23.98 psnr_u:36.16 psnr_v:36.31 
n:88 mse_avg:181.24 mse_y:264.08 mse_u:15.81 mse_v:15.33 psnr_avg:25.55 psnr_y:23.91 psnr_u:36.14 psnr_v:36.28 
n:89 mse_avg:180.30 mse_y:262.71 mse_u:15.56 mse_v:15.40 psnr_avg:25.57 psnr_y:23.94 psnr_u:36.21 psnr_v:36.26 
n:90 mse_avg:182.45 mse_y:265.91 mse_u:15.64 mse_v:15.44 psnr_avg:25.52 psnr_y:23.88 psnr_u:36.19 psnr_v:36.24 
n:91 mse_avg:182.64 mse_y:266.20 mse_u:15.49 mse_v:15.56 psnr_avg:25.51 psnr_y:23.88 psnr_u:36.23 psnr_v:36.21 
n:92 mse_avg:185.39 mse_y:270.22 mse_u:15.69 mse_v:15.74 psnr_avg:25.45 psnr_y:23.81 psnr_u:36.17 psnr_v:36.16 
n:93 mse_avg:187.18 mse_y:272.87 mse_u:15.85 mse_v:15.76 psnr_avg:25.41 psnr_y:23.77 psnr_u:36.13 psnr_v:36.16 
n:94 mse_avg:188.83 mse_y:275.28 mse_u:16.01 mse_v:15.81 psnr_avg:25.37 psnr_y:23.73 psnr_u:36.09 psnr_v:36.14 
n:95 mse_avg:189.02 mse_y:275.56 mse_u:16.09 mse_v:15.81 psnr_avg:25.37 psnr_y:23.73 psnr_u:36.06 psnr_v:36.14 
n:96 mse_avg:190.36 mse_y:277.49 mse_u:16.25 mse_v:15.92 psnr_avg:25.34 psnr_y:23.70 psnr_u:36.02 psnr_v:36.11 
n:97 mse_avg:191.03 mse_y:278.44 mse_u:16.42 mse_v:15.98 psnr_avg:25.32 psnr_y:23.68 psnr_u:35.98 psnr_v:36.09 
n:98 mse_avg:192.14 mse_y:280.04 mse_u:16.59 mse_v:16.09 psnr_avg:25.29 psnr_y:23.66 psnr_u:35.93 psnr_v:36.07 
n:99 mse_avg:191.42 mse_y:278.99 mse_u:16.51 mse_v:16.04 psnr_avg:25.31 psnr_y:23.67 psnr_u:35.95 psnr_v:36.08 
n:100 mse_avg:192.31 mse_y:280.27 mse_u:16.63 mse_v:16.14 psnr_avg:25.29 psnr_y:23.65 psnr_u:35.92 psnr_v:36.05 
n:101 mse_avg:203.33 mse_y:296.59 mse_u:16.75 mse_v:16.89 psnr_avg:25.05 psnr_y:23.41 psnr_u:35.89 psnr_v:35.86 
n:102 mse_avg:201.70 mse_y:294.09 mse_u:16.85 mse_v:16.97 psnr_avg:25.08 psnr_y:23.45 psnr_u:35.86 psnr_v:35.83 
n:103 mse_avg:197.50 mse_y:287.85 mse_u:16.67 mse_v:16.91 psnr_avg:25.18 psnr_y:23.54 psnr_u:35.91 psnr_v:35.85 
n:104 mse_avg:197.77 mse_y:288.20 mse_u:16.82 mse_v:16.97 psnr_avg:25.17 psnr_y:23.53 psnr_u:35.87 psnr_v:35.83 
n:105 mse_avg:198.97 mse_y:290.02 mse_u:16.78 mse_v:16.92 psnr_avg:25.14 psnr_y:23.51 psnr_u:35.88 psnr_v:35.85 
n:106 mse_avg:198.74 mse_y:289.63 mse_u:16.95 mse_v:16.97 psnr_avg:25.15 psnr_y:23.51 psnr_u:35.84 psnr_v:35.83 
n:107 mse_avg:197.40 mse_y:287.65 mse_u:16.90 mse_v:16.94 psnr_avg:25.18 psnr_y:23.54 psnr_u:35.85 psnr_v:35.84 
n:108 mse_avg:197.59 mse_y:287.86 mse_u:17.08 mse_v:17.03 psnr_avg:25.17 psnr_y:23.54 psnr_u:35.81 psnr_v:35.82 
n:109 mse_avg:196.82 mse_y:286.70 mse_u:17.04 mse_v:17.11 psnr_avg:25.19 psnr_y:23.56 psnr_u:35.82 psnr_v:35.80 
n:110 mse_avg:197.58 mse_y:287.76 mse_u:17.21 mse_v:17.24 psnr_avg:25.17 psnr_y:23.54 psnr_u:35.77 psnr_v:35.77 
n:111 mse_avg:198.24 mse_y:288.71 mse_u:17.39 mse_v:17.23 psnr_avg:25.16 psnr_y:23.53 psnr_u:35.73 psnr_v:35.77 
n:112 mse_avg:199.17 mse_y:290.04 mse_u:17.57 mse_v:17.31 psnr_avg:25.14 psnr_y:23.51 psnr_u:35.68 psnr_v:35.75 
n:113 mse_avg:199.28 mse_y:290.16 mse_u:17.70 mse_v:17.33 psnr_avg:25.14 psnr_y:23.50 psnr_u:35.65 psnr_v:35.74 
n:114 mse_avg:199.55 mse_y:290.48 mse_u:17.93 mse_v:17.46 psnr_avg:25.13 psnr_y:23.50 psnr_u:35.60 psnr_v:35.71 
n:115 mse_avg:199.14 mse_y:289.88 mse_u:17.82 mse_v:17.54 psnr_avg:25.14 psnr_y:23.51 psnr_u:35.62 psnr_v:35.69 
n:116 mse_avg:199.94 mse_y:291.01 mse_u:17.95 mse_v:17.65 psnr_avg:25.12 psnr_y:23.49 psnr_u:35.59 psnr_v:35.66 
n:117 mse_avg:200.08 mse_y:291.15 mse_u:18.18 mse_v:17.71 psnr_avg:25.12 psnr_y:23.49 psnr_u:35.53 psnr_v:35.65 
n:118 mse_avg:201.41 mse_y:293.04 mse_u:18.46 mse_v:17.80 psnr_avg:25.09 psnr_y:23.46 psnr_u:35.47 psnr_v:35.63 
n:119 mse_avg:202.49 mse_y:294.57 mse_u:18.79 mse_v:17.91 psnr_avg:25.07 psnr_y:23.44 psnr_u:35.39 psnr_v:35.60 
n:120 mse_avg:203.67 mse_y:296.30 mse_u:18.87 mse_v:17.97 psnr_avg:25.04 psnr_y:23.41 psnr_u:35.37 psnr_v:35.59 
n:121 mse_avg:203.89 mse_y:296.57 mse_u:19.00 mse_v:18.07 psnr_avg:25.04 psnr_y:23.41 psnr_u:35.34 psnr_v:35.56 
n:122 mse_avg:204.79 mse_y:297.90 mse_u:19.10 mse_v:18.06 psnr_avg:25.02 psnr_y:23.39 psnr_u:35.32 psnr_v:35.56 
n:123 mse_avg:205.20 mse_y:298.49 mse_u:19.17 mse_v:18.06 psnr_avg:25.01 psnr_y:23.38 psnr_u:35.31 psnr_v:35.56 
n:124 mse_avg:205.12 mse_y:298.32 mse_u:19.30 mse_v:18.14 psnr_avg:25.01 psnr_y:23.38 psnr_u:35.28 psnr_v:35.55 
n:125 mse_avg:206.55 mse_y:300.46 mse_u:19.34 mse_v:18.15 psnr_avg:24.98 psnr_y:23.35 psnr_u:35.27 psnr_v:35.54 
n:126 mse_avg:207.10 mse_y:301.22 mse_u:19.49 mse_v:18.25 psnr_avg:24.97 psnr_y:23.34 psnr_u:35.23 psnr_v:35.52 
n:127 mse_avg:207.38 mse_y:301.66 mse_u:19.44 mse_v:18.21 psnr_avg:24.96 psnr_y:23.34 psnr_u:35.24 psnr_v:35.53 
n:128 mse_avg:208.17 mse_y:302.84 mse_u:19.50 mse_v:18.16 psnr_avg:24.95 psnr_y:23.32 psnr_u:35.23 psnr_v:35.54 
n:129 mse_avg:206.51 mse_y:300.50 mse_u:19.28 mse_v:17.76 psnr_avg:24.98 psnr_y:23.35 psnr_u:35.28 psnr_v:35.64 
n:130 mse_avg:206.77 mse_y:300.88 mse_u:19.33 mse_v:17.78 psnr_avg:24.98 psnr_y:23.35 psnr_u:35.27 psnr_v:35.63 
n:131 mse_avg:205.58 mse_y:299.10 mse_u:19.30 mse_v:17.78 psnr_avg:25.00 psnr_y:23.37 psnr_u:35.28 psnr_v:35.63 
n:132 mse_avg:205.97 mse_y:299.63 mse_u:19.47 mse_v:17.85 psnr_avg:24.99 psnr_y:23.36 psnr_u:35.24 psnr_v:35.61 
n:133 mse_avg:205.54 mse_y:298.97 mse_u:19.50 mse_v:17.87 psnr_avg:25.00 psnr_y:23.37 psnr_u:35.23 psnr_v:35.61 
n:134 mse_avg:206.22 mse_y:299.95 mse_u:19.51 mse_v:18.00 psnr_avg:24.99 psnr_y:23.36 psnr_u:35.23 psnr_v:35.58 
n:135 mse_avg:206.03 mse_y:299.67 mse_u:19.44 mse_v:18.05 psnr_avg:24.99 psnr_y:23.36 psnr_u:35.24 psnr_v:35.57 
n:136 mse_avg:207.19 mse_y:301.36 mse_u:19.56 mse_v:18.18 psnr_avg:24.97 psnr_y:23.34 psnr_u:35.22 psnr_v:35.53 
n:137 mse_avg:206.58 mse_y:300.44 mse_u:19.55 mse_v:18.16 psnr_avg:24.98 psnr_y:23.35 psnr_u:35.22 psnr_v:35.54 
n:138 mse_avg:208.03 mse_y:302.60 mse_u:19.50 mse_v:18.27 psnr_avg:24.95 psnr_y:23.32 psnr_u:35.23 psnr_v:35.51 
n:139 mse_avg:207.06 mse_y:301.15 mse_u:19.40 mse_v:18.38 psnr_avg:24.97 psnr_y:23.34 psnr_u:35.25 psnr_v:35.49 
n:140 mse_avg:207.74 mse_y:302.09 mse_u:19.56 mse_v:18.53 psnr_avg:24.96 psnr_y:23.33 psnr_u:35.22 psnr_v:35.45 
n:141 mse_avg:208.31 mse_y:302.85 mse_u:19.73 mse_v:18.76 psnr_avg:24.94 psnr_y:23.32 psnr_u:35.18 psnr_v:35.40 
n:142 mse_avg:208.49 mse_y:303.05 mse_u:19.84 mse_v:18.89 psnr_avg:24.94 psnr_y:23.32 psnr_u:35.15 psnr_v:35.37 
n:143 mse_avg:209.96 mse_y:305.22 mse_u:19.97 mse_v:18.92 psnr_avg:24.91 psnr_y:23.28 psnr_u:35.13 psnr_v:35.36 
n:144 mse_avg:210.14 mse_y:305.38 mse_u:20.17 mse_v:19.15 psnr_avg:24.91 psnr_y:23.28 psnr_u:35.08 psnr_v:35.31 
n:145 mse_avg:210.43 mse_y:305.70 mse_u:20.44 mse_v:19.31 psnr_avg:24.90 psnr_y:23.28 psnr_u:35.03 psnr_v:35.27 
n:146 mse_avg:211.41 mse_y:307.08 mse_u:20.65 mse_v:19.46 psnr_avg:24.88 psnr_y:23.26 psnr_u:34.98 psnr_v:35.24 
n:147 mse_avg:211.22 mse_y:306.85 mse_u:20.51 mse_v:19.40 psnr_avg:24.88 psnr_y:23.26 psnr_u:35.01 psnr_v:35.25 
n:148 mse_avg:211.86 mse_y:307.72 mse_u:20.74 mse_v:19.56 psnr_avg:24.87 psnr_y:23.25 psnr_u:34.96 psnr_v:35.22 
n:149 mse_avg:211.66 mse_y:307.45 mse_u:20.72 mse_v:19.47 psnr_avg:24.87 psnr_y:23.25 psnr_u:34.97 psnr_v:35.24 
n:150 mse_avg:212.74 mse_y:308.99 mse_u:20.85 mse_v:19.63 psnr_avg:24.85 psnr_y:23.23 psnr_u:34.94 psnr_v:35.20 
n:151 mse_avg:224.84 mse_y:326.54 mse_u:21.91 mse_v:20.98 psnr_avg:24.61 psnr_y:22.99 psnr_u:34.72 psnr_v:34.91 
n:152 mse_avg:225.29 mse_y:327.17 mse_u:21.95 mse_v:21.11 psnr_avg:24.60 psnr_y:22.98 psnr_u:34.72 psnr_v:34.89 
n:153 mse_avg:224.36 mse_y:325.81 mse_u:21.86 mse_v:21.08 psnr_avg:24.62 psnr_y:23.00 psnr_u:34.73 psnr_v:34.89 
n:154 mse_avg:225.25 mse_y:327.03 mse_u:22.09 mse_v:21.24 psnr_avg:24.60 psnr_y:22.98 psnr_u:34.69 psnr_v:34.86 
n:155 mse_avg:223.13 mse_y:323.97 mse_u:21.85 mse_v:21.07 psnr_avg:24.65 psnr_y:23.03 psnr_u:34.74 psnr_v:34.90 
n:156 mse_avg:222.97 mse_y:323.65 mse_u:22.03 mse_v:21.18 psnr_avg:24.65 psnr_y:23.03 psnr_u:34.70 psnr_v:34.87 
n:157 mse_avg:221.27 mse_y:321.12 mse_u:21.95 mse_v:21.21 psnr_avg:24.68 psnr_y:23.06 psnr_u:34.72 psnr_v:34.86 
n:158 mse_avg:221.95 mse_y:322.02 mse_u:22.21 mse_v:21.39 psnr_avg:24.67 psnr_y:23.05 psnr_u:34.67 psnr_v:34.83 
n:159 mse_avg:222.17 mse_y:322.37 mse_u:22.29 mse_v:21.22 psnr_avg:24.66 psnr_y:23.05 psnr_u:34.65 psnr_v:34.86 
n:160 mse_avg:221.30 mse_y:320.95 mse_u:22.55 mse_v:21.45 psnr_avg:24.68 psnr_y:23.07 psnr_u:34.60 psnr_v:34.82 
n:161 mse_avg:219.08 mse_y:317.59 mse_u:22.51 mse_v:21.63 psnr_avg:24.72 psnr_y:23.11 psnr_u:34.61 psnr_v:34.78 
n:162 mse_avg:219.37 mse_y:317.95 mse_u:22.59 mse_v:21.81 psnr_avg:24.72 psnr_y:23.11 psnr_u:34.59 psnr_v:34.74 
n:163 mse_avg:218.59 mse_y:316.76 mse_u:22.72 mse_v:21.76 psnr_avg:24.73 psnr_y:23.12 psnr_u:34.57 psnr_v:34.75 
n:164 mse_avg:219.80 mse_y:318.50 mse_u:22.99 mse_v:21.85 psnr_avg:24.71 psnr_y:23.10 psnr_u:34.52 psnr_v:34.74 
n:165 mse_avg:220.94 mse_y:320.25 mse_u:22.85 mse_v:21.79 psnr_avg:24.69 psnr_y:23.08 psnr_u:34.54 psnr_v:34.75 
n:166 mse_avg:221.35 mse_y:320.79 mse_u:23.00 mse_v:21.94 psnr_avg:24.68 psnr_y:23.07 psnr_u:34.51 psnr_v:34.72 
n:167 mse_avg:222.12 mse_y:321.82 mse_u:23.36 mse_v:22.07 psnr_avg:24.67 psnr_y:23.05 psnr_u:34.45 psnr_v:34.69 
