n:1 mse_avg:0.07 mse_y:0.09 mse_u:0.04 mse_v:0.04 psnr_avg:59.52 psnr_y:58.60 psnr_u:62.18 psnr_v:62.32 
n:62 mse_avg:0.20 mse_y:0.24 mse_u:0.12 mse_v:0.12 psnr_avg:55.07 psnr_y:54.24 psnr_u:57.46 psnr_v:57.46 
n:63 mse_avg:0.20 mse_y:0.24 mse_u:0.11 mse_v:0.11 psnr_avg:55.11 psnr_y:54.26 psnr_u:57.60 psnr_v:57.61 
n:64 mse_avg:0.20 mse_y:0.24 mse_u:0.12 mse_v:0.12 psnr_avg:55.07 psnr_y:54.26 psnr_u:57.29 psnr_v:57.40 
n:65 mse_avg:0.20 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:55.03 psnr_y:54.21 psnr_u:57.32 psnr_v:57.43 
n:66 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.98 psnr_y:54.18 psnr_u:57.18 psnr_v:57.26 
n:67 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.98 psnr_y:54.16 psnr_u:57.27 psnr_v:57.34 
n:68 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.96 psnr_y:54.17 psnr_u:57.18 psnr_v:57.19 
n:69 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.96 psnr_y:54.15 psnr_u:57.26 psnr_v:57.22 
n:70 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.13 psnr_avg:54.91 psnr_y:54.11 psnr_u:57.18 psnr_v:57.15 
n:71 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.94 psnr_y:54.11 psnr_u:57.32 psnr_v:57.30 
n:72 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.91 psnr_y:54.09 psnr_u:57.21 psnr_v:57.24 
n:73 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.94 psnr_y:54.12 psnr_u:57.26 psnr_v:57.26 
n:74 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.92 psnr_y:54.10 psnr_u:57.23 psnr_v:57.22 
n:75 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.89 psnr_y:54.08 psnr_u:57.24 psnr_v:57.19 
n:76 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.13 psnr_avg:54.89 psnr_y:54.09 psnr_u:57.17 psnr_v:57.09 
n:77 mse_avg:0.21 mse_y:0.26 mse_u:0.12 mse_v:0.13 psnr_avg:54.87 psnr_y:54.06 psnr_u:57.20 psnr_v:57.13 
n:78 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.13 psnr_avg:54.90 psnr_y:54.11 psnr_u:57.18 psnr_v:57.13 
n:79 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:55.00 psnr_y:54.19 psnr_u:57.31 psnr_v:57.30 
n:80 mse_avg:0.21 mse_y:0.25 mse_u:0.14 mse_v:0.14 psnr_avg:54.84 psnr_y:54.14 psnr_u:56.65 psnr_v:56.71 
n:81 mse_avg:0.22 mse_y:0.25 mse_u:0.14 mse_v:0.14 psnr_avg:54.80 psnr_y:54.09 psnr_u:56.68 psnr_v:56.72 
n:82 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.75 psnr_y:54.05 psnr_u:56.65 psnr_v:56.62 
n:83 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.76 psnr_y:54.05 psnr_u:56.68 psnr_v:56.61 
n:84 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.75 psnr_y:54.04 psnr_u:56.68 psnr_v:56.57 
n:85 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.15 psnr_avg:54.73 psnr_y:54.04 psnr_u:56.68 psnr_v:56.48 
n:86 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.15 psnr_avg:54.66 psnr_y:53.96 psnr_u:56.67 psnr_v:56.45 
n:87 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.71 psnr_y:54.00 psnr_u:56.72 psnr_v:56.55 
n:88 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.66 psnr_y:53.94 psnr_u:56.68 psnr_v:56.56 
n:89 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.69 psnr_y:53.96 psnr_u:56.72 psnr_v:56.58 
n:90 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.66 psnr_y:53.93 psnr_u:56.70 psnr_v:56.55 
n:91 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.70 psnr_y:53.96 psnr_u:56.77 psnr_v:56.63 
n:92 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.68 psnr_y:53.93 psnr_u:56.79 psnr_v:56.66 
n:93 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.69 psnr_y:53.94 psnr_u:56.80 psnr_v:56.68 
n:94 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.69 psnr_y:53.95 psnr_u:56.79 psnr_v:56.68 
n:95 mse_avg:0.22 mse_y:0.26 mse_u:0.13 mse_v:0.14 psnr_avg:54.75 psnr_y:53.99 psnr_u:56.88 psnr_v:56.79 
n:96 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.70 psnr_y:53.98 psnr_u:56.61 psnr_v:56.66 
n:97 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.70 psnr_y:53.99 psnr_u:56.59 psnr_v:56.63 
n:98 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.66 psnr_y:53.96 psnr_u:56.56 psnr_v:56.54 
n:99 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.69 psnr_y:53.98 psnr_u:56.62 psnr_v:56.57 
n:100 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.15 psnr_avg:54.63 psnr_y:53.92 psnr_u:56.57 psnr_v:56.49 
n:101 mse_avg:0.08 mse_y:0.09 mse_u:0.06 mse_v:0.06 psnr_avg:58.96 psnr_y:58.38 psnr_u:60.49 psnr_v:60.32 
n:102 mse_avg:0.16 mse_y:0.21 mse_u:0.08 mse_v:0.08 psnr_avg:55.97 psnr_y:55.00 psnr_u:59.11 psnr_v:58.87 
n:103 mse_avg:0.18 mse_y:0.23 mse_u:0.09 mse_v:0.10 psnr_avg:55.52 psnr_y:54.58 psnr_u:58.49 psnr_v:58.25 
n:104 mse_avg:0.20 mse_y:0.24 mse_u:0.11 mse_v:0.11 psnr_avg:55.13 psnr_y:54.24 psnr_u:57.81 psnr_v:57.70 
n:105 mse_avg:0.20 mse_y:0.25 mse_u:0.11 mse_v:0.11 psnr_avg:55.07 psnr_y:54.20 psnr_u:57.69 psnr_v:57.54 
n:106 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.98 psnr_y:54.14 psnr_u:57.50 psnr_v:57.34 
n:107 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:55.01 psnr_y:54.17 psnr_u:57.49 psnr_v:57.35 
n:108 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.93 psnr_y:54.09 psnr_u:57.40 psnr_v:57.25 
n:109 mse_avg:0.21 mse_y:0.26 mse_u:0.12 mse_v:0.13 psnr_avg:54.85 psnr_y:54.04 psnr_u:57.22 psnr_v:57.08 
n:110 mse_avg:0.21 mse_y:0.26 mse_u:0.12 mse_v:0.13 psnr_avg:54.81 psnr_y:54.00 psnr_u:57.18 psnr_v:57.05 
n:111 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:54.90 psnr_y:54.08 psnr_u:57.32 psnr_v:57.20 
n:112 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.55 psnr_y:53.83 psnr_u:56.45 psnr_v:56.49 
n:113 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.14 psnr_avg:54.57 psnr_y:53.85 psnr_u:56.51 psnr_v:56.52 
n:114 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.51 psnr_y:53.79 psnr_u:56.46 psnr_v:56.44 
n:115 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.56 psnr_y:53.85 psnr_u:56.50 psnr_v:56.43 
n:116 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.52 psnr_y:53.81 psnr_u:56.49 psnr_v:56.38 
n:117 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.51 psnr_y:53.80 psnr_u:56.51 psnr_v:56.35 
n:118 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.47 psnr_y:53.77 psnr_u:56.45 psnr_v:56.26 
n:119 mse_avg:0.23 mse_y:0.27 mse_u:0.14 mse_v:0.15 psnr_avg:54.50 psnr_y:53.77 psnr_u:56.55 psnr_v:56.39 
n:120 mse_avg:0.23 mse_y:0.28 mse_u:0.15 mse_v:0.15 psnr_avg:54.45 psnr_y:53.73 psnr_u:56.46 psnr_v:56.33 
n:121 mse_avg:0.23 mse_y:0.27 mse_u:0.14 mse_v:0.15 psnr_avg:54.51 psnr_y:53.78 psnr_u:56.57 psnr_v:56.43 
n:122 mse_avg:0.23 mse_y:0.27 mse_u:0.14 mse_v:0.15 psnr_avg:54.48 psnr_y:53.75 psnr_u:56.54 psnr_v:56.40 
n:123 mse_avg:0.23 mse_y:0.27 mse_u:0.14 mse_v:0.15 psnr_avg:54.52 psnr_y:53.78 psnr_u:56.59 psnr_v:56.44 
n:124 mse_avg:0.23 mse_y:0.27 mse_u:0.14 mse_v:0.15 psnr_avg:54.49 psnr_y:53.76 psnr_u:56.54 psnr_v:56.38 
n:125 mse_avg:0.23 mse_y:0.27 mse_u:0.14 mse_v:0.15 psnr_avg:54.51 psnr_y:53.78 psnr_u:56.58 psnr_v:56.42 
n:126 mse_avg:0.23 mse_y:0.27 mse_u:0.14 mse_v:0.15 psnr_avg:54.49 psnr_y:53.77 psnr_u:56.53 psnr_v:56.39 
n:127 mse_avg:0.23 mse_y:0.27 mse_u:0.14 mse_v:0.14 psnr_avg:54.57 psnr_y:53.83 psnr_u:56.65 psnr_v:56.55 
n:128 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.52 psnr_y:53.81 psnr_u:56.40 psnr_v:56.43 
n:129 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.52 psnr_y:53.81 psnr_u:56.42 psnr_v:56.45 
n:130 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.49 psnr_y:53.78 psnr_u:56.37 psnr_v:56.38 
n:131 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.53 psnr_y:53.83 psnr_u:56.41 psnr_v:56.37 
n:132 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.48 psnr_y:53.78 psnr_u:56.35 psnr_v:56.29 
n:133 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.50 psnr_y:53.79 psnr_u:56.44 psnr_v:56.35 
n:134 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.50 psnr_y:53.80 psnr_u:56.43 psnr_v:56.31 
n:135 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.49 psnr_y:53.78 psnr_u:56.46 psnr_v:56.35 
n:136 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.45 psnr_y:53.74 psnr_u:56.38 psnr_v:56.28 
n:137 mse_avg:0.23 mse_y:0.27 mse_u:0.15 mse_v:0.15 psnr_avg:54.50 psnr_y:53.78 psnr_u:56.49 psnr_v:56.39 
n:138 mse_avg:0.19 mse_y:0.22 mse_u:0.12 mse_v:0.12 psnr_avg:55.38 psnr_y:54.67 psnr_u:57.28 psnr_v:57.27 
n:139 mse_avg:0.19 mse_y:0.23 mse_u:0.12 mse_v:0.12 psnr_avg:55.30 psnr_y:54.53 psnr_u:57.42 psnr_v:57.43 
n:140 mse_avg:0.19 mse_y:0.23 mse_u:0.12 mse_v:0.12 psnr_avg:55.26 psnr_y:54.49 psnr_u:57.38 psnr_v:57.38 
n:141 mse_avg:0.19 mse_y:0.23 mse_u:0.12 mse_v:0.12 psnr_avg:55.25 psnr_y:54.47 psnr_u:57.40 psnr_v:57.41 
n:142 mse_avg:0.19 mse_y:0.23 mse_u:0.12 mse_v:0.12 psnr_avg:55.23 psnr_y:54.45 psnr_u:57.39 psnr_v:57.40 
n:143 mse_avg:0.19 mse_y:0.23 mse_u:0.12 mse_v:0.12 psnr_avg:55.26 psnr_y:54.47 psnr_u:57.43 psnr_v:57.44 
n:144 mse_avg:0.20 mse_y:0.24 mse_u:0.12 mse_v:0.12 psnr_avg:55.19 psnr_y:54.39 psnr_u:57.45 psnr_v:57.47 
n:145 mse_avg:0.20 mse_y:0.24 mse_u:0.12 mse_v:0.12 psnr_avg:55.20 psnr_y:54.40 psnr_u:57.45 psnr_v:57.46 
n:146 mse_avg:0.20 mse_y:0.24 mse_u:0.12 mse_v:0.12 psnr_avg:55.17 psnr_y:54.36 psnr_u:57.46 psnr_v:57.48 
n:147 mse_avg:0.18 mse_y:0.21 mse_u:0.10 mse_v:0.10 psnr_avg:55.70 psnr_y:54.86 psnr_u:58.11 psnr_v:58.13 
n:148 mse_avg:0.19 mse_y:0.23 mse_u:0.10 mse_v:0.10 psnr_avg:55.45 psnr_y:54.55 psnr_u:58.06 psnr_v:58.14 
n:149 mse_avg:0.19 mse_y:0.23 mse_u:0.10 mse_v:0.10 psnr_avg:55.41 psnr_y:54.50 psnr_u:58.09 psnr_v:58.18 
n:150 mse_avg:0.19 mse_y:0.24 mse_u:0.10 mse_v:0.10 psnr_avg:55.30 psnr_y:54.39 psnr_u:57.97 psnr_v:58.09 
n:151 mse_avg:0.07 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:59.88 psnr_y:59.03 psnr_u:62.30 psnr_v:62.42 
n:152 mse_avg:0.14 mse_y:0.18 mse_u:0.06 mse_v:0.05 psnr_avg:56.78 psnr_y:55.64 psnr_u:60.58 psnr_v:60.86 
n:153 mse_avg:0.15 mse_y:0.19 mse_u:0.06 mse_v:0.06 psnr_avg:56.43 psnr_y:55.31 psnr_u:60.12 psnr_v:60.36 
n:154 mse_avg:0.17 mse_y:0.21 mse_u:0.07 mse_v:0.07 psnr_avg:55.93 psnr_y:54.84 psnr_u:59.49 psnr_v:59.71 
n:155 mse_avg:0.17 mse_y:0.22 mse_u:0.08 mse_v:0.08 psnr_avg:55.81 psnr_y:54.75 psnr_u:59.23 psnr_v:59.36 
n:156 mse_avg:0.18 mse_y:0.22 mse_u:0.08 mse_v:0.08 psnr_avg:55.65 psnr_y:54.62 psnr_u:58.85 psnr_v:59.03 
n:157 mse_avg:0.18 mse_y:0.23 mse_u:0.09 mse_v:0.08 psnr_avg:55.61 psnr_y:54.60 psnr_u:58.79 psnr_v:58.94 
n:158 mse_avg:0.18 mse_y:0.23 mse_u:0.09 mse_v:0.09 psnr_avg:55.47 psnr_y:54.48 psnr_u:58.58 psnr_v:58.67 
n:159 mse_avg:0.19 mse_y:0.23 mse_u:0.10 mse_v:0.10 psnr_avg:55.39 psnr_y:54.44 psnr_u:58.27 psnr_v:58.35 
n:160 mse_avg:0.19 mse_y:0.24 mse_u:0.10 mse_v:0.10 psnr_avg:55.30 psnr_y:54.36 psnr_u:58.13 psnr_v:58.18 
n:161 mse_avg:0.19 mse_y:0.24 mse_u:0.10 mse_v:0.10 psnr_avg:55.32 psnr_y:54.38 psnr_u:58.17 psnr_v:58.25 
n:162 mse_avg:0.19 mse_y:0.24 mse_u:0.10 mse_v:0.10 psnr_avg:55.24 psnr_y:54.30 psnr_u:58.05 psnr_v:58.15 
n:163 mse_avg:0.19 mse_y:0.24 mse_u:0.10 mse_v:0.09 psnr_avg:55.29 psnr_y:54.33 psnr_u:58.23 psnr_v:58.36 
n:164 mse_avg:0.20 mse_y:0.24 mse_u:0.12 mse_v:0.11 psnr_avg:55.18 psnr_y:54.36 psnr_u:57.39 psnr_v:57.66 
n:165 mse_avg:0.20 mse_y:0.24 mse_u:0.12 mse_v:0.12 psnr_avg:55.16 psnr_y:54.37 psnr_u:57.31 psnr_v:57.42 
n:166 mse_avg:0.21 mse_y:0.25 mse_u:0.12 mse_v:0.12 psnr_avg:55.01 psnr_y:54.21 psnr_u:57.24 psnr_v:57.28 
n:167 mse_avg:0.22 mse_y:0.26 mse_u:0.14 mse_v:0.14 psnr_avg:54.78 psnr_y:54.06 psnr_u:56.80 psnr_v:56.68 
