n:1 mse_avg:94.37 mse_y:132.56 mse_u:21.57 mse_v:14.43 psnr_avg:28.38 psnr_y:26.91 psnr_u:34.79 psnr_v:36.54 
n:38 mse_avg:110.11 mse_y:155.61 mse_u:22.81 mse_v:15.43 psnr_avg:27.71 psnr_y:26.21 psnr_u:34.55 psnr_v:36.25 
n:39 mse_avg:109.42 mse_y:154.54 mse_u:22.88 mse_v:15.46 psnr_avg:27.74 psnr_y:26.24 psnr_u:34.54 psnr_v:36.24 
n:40 mse_avg:110.02 mse_y:155.44 mse_u:22.90 mse_v:15.47 psnr_avg:27.72 psnr_y:26.22 psnr_u:34.53 psnr_v:36.24 
n:41 mse_avg:110.05 mse_y:155.48 mse_u:22.91 mse_v:15.48 psnr_avg:27.71 psnr_y:26.21 psnr_u:34.53 psnr_v:36.23 
n:42 mse_avg:109.08 mse_y:154.04 mse_u:22.86 mse_v:15.45 psnr_avg:27.75 psnr_y:26.25 psnr_u:34.54 psnr_v:36.24 
n:43 mse_avg:108.15 mse_y:152.67 mse_u:22.83 mse_v:15.42 psnr_avg:27.79 psnr_y:26.29 psnr_u:34.55 psnr_v:36.25 
n:44 mse_avg:107.50 mse_y:151.67 mse_u:22.86 mse_v:15.46 psnr_avg:27.82 psnr_y:26.32 psnr_u:34.54 psnr_v:36.24 
n:45 mse_avg:108.78 mse_y:153.58 mse_u:22.85 mse_v:15.47 psnr_avg:27.77 psnr_y:26.27 psnr_u:34.54 psnr_v:36.24 
n:46 mse_avg:107.36 mse_y:151.46 mse_u:22.86 mse_v:15.49 psnr_avg:27.82 psnr_y:26.33 psnr_u:34.54 psnr_v:36.23 
n:47 mse_avg:110.34 mse_y:155.90 mse_u:22.95 mse_v:15.48 psnr_avg:27.70 psnr_y:26.20 psnr_u:34.52 psnr_v:36.23 
n:48 mse_avg:111.34 mse_y:157.39 mse_u:22.97 mse_v:15.49 psnr_avg:27.66 psnr_y:26.16 psnr_u:34.52 psnr_v:36.23 
n:49 mse_avg:112.54 mse_y:159.17 mse_u:23.05 mse_v:15.51 psnr_avg:27.62 psnr_y:26.11 psnr_u:34.50 psnr_v:36.22 
n:50 mse_avg:112.16 mse_y:158.68 mse_u:22.84 mse_v:15.41 psnr_avg:27.63 psnr_y:26.13 psnr_u:34.54 psnr_v:36.25 
n:51 mse_avg:96.61 mse_y:135.46 mse_u:22.37 mse_v:15.46 psnr_avg:28.28 psnr_y:26.81 psnr_u:34.63 psnr_v:36.24 
n:52 mse_avg:96.23 mse_y:134.91 mse_u:22.30 mse_v:15.44 psnr_avg:28.30 psnr_y:26.83 psnr_u:34.65 psnr_v:36.24 
n:53 mse_avg:96.78 mse_y:135.71 mse_u:22.32 mse_v:15.47 psnr_avg:28.27 psnr_y:26.80 psnr_u:34.64 psnr_v:36.23 
n:54 mse_avg:98.00 mse_y:137.54 mse_u:22.38 mse_v:15.48 psnr_avg:28.22 psnr_y:26.75 psnr_u:34.63 psnr_v:36.23 
n:55 mse_avg:99.39 mse_y:139.63 mse_u:22.37 mse_v:15.46 psnr_avg:28.16 psnr_y:26.68 psnr_u:34.63 psnr_v:36.24 
n:56 mse_avg:101.27 mse_y:142.44 mse_u:22.37 mse_v:15.47 psnr_avg:28.08 psnr_y:26.59 psnr_u:34.63 psnr_v:36.24 
n:57 mse_avg:102.91 mse_y:144.89 mse_u:22.40 mse_v:15.52 psnr_avg:28.01 psnr_y:26.52 psnr_u:34.63 psnr_v:36.22 
n:58 mse_avg:100.08 mse_y:140.67 mse_u:22.30 mse_v:15.49 psnr_avg:28.13 psnr_y:26.65 psnr_u:34.65 psnr_v:36.23 
n:59 mse_avg:99.94 mse_y:140.51 mse_u:22.16 mse_v:15.44 psnr_avg:28.13 psnr_y:26.65 psnr_u:34.67 psnr_v:36.24 
n:60 mse_avg:101.56 mse_y:142.94 mse_u:22.16 mse_v:15.45 psnr_avg:28.06 psnr_y:26.58 psnr_u:34.67 psnr_v:36.24 
n:61 mse_avg:105.01 mse_y:148.08 mse_u:22.26 mse_v:15.47 psnr_avg:27.92 psnr_y:26.43 psnr_u:34.66 psnr_v:36.24 
n:62 mse_avg:103.88 mse_y:146.45 mse_u:22.13 mse_v:15.33 psnr_avg:27.97 psnr_y:26.47 psnr_u:34.68 psnr_v:36.27 
n:63 mse_avg:104.72 mse_y:147.69 mse_u:22.18 mse_v:15.37 psnr_avg:27.93 psnr_y:26.44 psnr_u:34.67 psnr_v:36.26 
n:64 mse_avg:108.05 mse_y:152.63 mse_u:22.34 mse_v:15.42 psnr_avg:27.79 psnr_y:26.29 psnr_u:34.64 psnr_v:36.25 
n:65 mse_avg:109.42 mse_y:154.67 mse_u:22.37 mse_v:15.44 psnr_avg:27.74 psnr_y:26.24 psnr_u:34.63 psnr_v:36.24 
n:66 mse_avg:106.42 mse_y:150.16 mse_u:22.40 mse_v:15.45 psnr_avg:27.86 psnr_y:26.37 psnr_u:34.63 psnr_v:36.24 
n:67 mse_avg:106.09 mse_y:149.70 mse_u:22.34 mse_v:15.42 psnr_avg:27.87 psnr_y:26.38 psnr_u:34.64 psnr_v:36.25 
n:68 mse_avg:102.27 mse_y:144.00 mse_u:22.27 mse_v:15.39 psnr_avg:28.03 psnr_y:26.55 psnr_u:34.65 psnr_v:36.26 
n:69 mse_avg:101.82 mse_y:143.32 mse_u:22.25 mse_v:15.40 psnr_avg:28.05 psnr_y:26.57 psnr_u:34.66 psnr_v:36.26 
n:70 mse_avg:103.48 mse_y:145.77 mse_u:22.36 mse_v:15.44 psnr_avg:27.98 psnr_y:26.49 psnr_u:34.64 psnr_v:36.25 
n:71 mse_avg:105.36 mse_y:148.59 mse_u:22.34 mse_v:15.42 psnr_avg:27.90 psnr_y:26.41 psnr_u:34.64 psnr_v:36.25 
n:72 mse_avg:107.24 mse_y:151.32 mse_u:22.57 mse_v:15.57 psnr_avg:27.83 psnr_y:26.33 psnr_u:34.59 psnr_v:36.21 
n:73 mse_avg:109.40 mse_y:154.52 mse_u:22.67 mse_v:15.62 psnr_avg:27.74 psnr_y:26.24 psnr_u:34.58 psnr_v:36.19 
n:74 mse_avg:109.44 mse_y:154.60 mse_u:22.63 mse_v:15.60 psnr_avg:27.74 psnr_y:26.24 psnr_u:34.58 psnr_v:36.20 
n:75 mse_avg:107.85 mse_y:152.28 mse_u:22.48 mse_v:15.50 psnr_avg:27.80 psnr_y:26.30 psnr_u:34.61 psnr_v:36.23 
n:76 mse_avg:108.10 mse_y:152.65 mse_u:22.49 mse_v:15.52 psnr_avg:27.79 psnr_y:26.29 psnr_u:34.61 psnr_v:36.22 
n:77 mse_avg:105.41 mse_y:148.59 mse_u:22.55 mse_v:15.56 psnr_avg:27.90 psnr_y:26.41 psnr_u:34.60 psnr_v:36.21 
n:78 mse_avg:105.72 mse_y:149.03 mse_u:22.63 mse_v:15.59 psnr_avg:27.89 psnr_y:26.40 psnr_u:34.58 psnr_v:36.20 
n:79 mse_avg:106.59 mse_y:150.35 mse_u:22.60 mse_v:15.56 psnr_avg:27.85 psnr_y:26.36 psnr_u:34.59 psnr_v:36.21 
n:80 mse_avg:108.18 mse_y:152.71 mse_u:22.66 mse_v:15.60 psnr_avg:27.79 psnr_y:26.29 psnr_u:34.58 psnr_v:36.20 
n:81 mse_avg:109.55 mse_y:154.75 mse_u:22.69 mse_v:15.62 psnr_avg:27.73 psnr_y:26.23 psnr_u:34.57 psnr_v:36.19 
n:82 mse_avg:108.89 mse_y:153.77 mse_u:22.66 mse_v:15.62 psnr_avg:27.76 psnr_y:26.26 psnr_u:34.58 psnr_v:36.20 
n:83 mse_avg:109.38 mse_y:154.54 mse_u:22.57 mse_v:15.57 psnr_avg:27.74 psnr_y:26.24 psnr_u:34.60 psnr_v:36.21 
n:84 mse_avg:108.47 mse_y:153.16 mse_u:22.57 mse_v:15.60 psnr_avg:27.78 psnr_y:26.28 psnr_u:34.60 psnr_v:36.20 
n:85 mse_avg:111.60 mse_y:157.79 mse_u:22.77 mse_v:15.69 psnr_avg:27.65 psnr_y:26.15 psnr_u:34.56 psnr_v:36.18 
n:86 mse_avg:108.19 mse_y:152.73 mse_u:22.62 mse_v:15.56 psnr_avg:27.79 psnr_y:26.29 psnr_u:34.59 psnr_v:36.21 
n:87 mse_avg:108.05 mse_y:152.51 mse_u:22.70 mse_v:15.61 psnr_avg:27.79 psnr_y:26.30 psnr_u:34.57 psnr_v:36.20 
n:88 mse_avg:108.33 mse_y:152.90 mse_u:22.75 mse_v:15.63 psnr_avg:27.78 psnr_y:26.29 psnr_u:34.56 psnr_v:36.19 
n:89 mse_avg:109.56 mse_y:154.73 mse_u:22.79 mse_v:15.65 psnr_avg:27.73 psnr_y:26.24 psnr_u:34.55 psnr_v:36.18 
n:90 mse_avg:109.23 mse_y:154.23 mse_u:22.81 mse_v:15.69 psnr_avg:27.75 psnr_y:26.25 psnr_u:34.55 psnr_v:36.18 
n:91 mse_avg:106.11 mse_y:149.57 mse_u:22.72 mse_v:15.65 psnr_avg:27.87 psnr_y:26.38 psnr_u:34.57 psnr_v:36.19 
n:92 mse_avg:106.51 mse_y:150.19 mse_u:22.71 mse_v:15.63 psnr_avg:27.86 psnr_y:26.36 psnr_u:34.57 psnr_v:36.19 
n:93 mse_avg:107.80 mse_y:152.13 mse_u:22.65 mse_v:15.61 psnr_avg:27.80 psnr_y:26.31 psnr_u:34.58 psnr_v:36.20 
n:94 mse_avg:109.83 mse_y:155.16 mse_u:22.72 mse_v:15.62 psnr_avg:27.72 psnr_y:26.22 psnr_u:34.57 psnr_v:36.19 
n:95 mse_avg:108.72 mse_y:153.50 mse_u:22.71 mse_v:15.63 psnr_avg:27.77 psnr_y:26.27 psnr_u:34.57 psnr_v:36.19 
n:96 mse_avg:110.64 mse_y:156.32 mse_u:22.86 mse_v:15.73 psnr_avg:27.69 psnr_y:26.19 psnr_u:34.54 psnr_v:36.16 
n:97 mse_avg:112.34 mse_y:158.82 mse_u:22.98 mse_v:15.78 psnr_avg:27.63 psnr_y:26.12 psnr_u:34.52 psnr_v:36.15 
n:98 mse_avg:112.10 mse_y:158.48 mse_u:22.92 mse_v:15.74 psnr_avg:27.63 psnr_y:26.13 psnr_u:34.53 psnr_v:36.16 
n:99 mse_avg:113.45 mse_y:160.59 mse_u:22.75 mse_v:15.63 psnr_avg:27.58 psnr_y:26.07 psnr_u:34.56 psnr_v:36.19 
n:100 mse_avg:109.31 mse_y:154.45 mse_u:22.52 mse_v:15.53 psnr_avg:27.74 psnr_y:26.24 psnr_u:34.60 psnr_v:36.22 
n:101 mse_avg:95.88 mse_y:134.30 mse_u:22.57 mse_v:15.48 psnr_avg:28.31 psnr_y:26.85 psnr_u:34.60 psnr_v:36.23 
n:102 mse_avg:95.76 mse_y:134.11 mse_u:22.60 mse_v:15.51 psnr_avg:28.32 psnr_y:26.86 psnr_u:34.59 psnr_v:36.23 
n:103 mse_avg:96.69 mse_y:135.51 mse_u:22.62 mse_v:15.51 psnr_avg:28.28 psnr_y:26.81 psnr_u:34.59 psnr_v:36.23 
n:104 mse_avg:98.30 mse_y:137.91 mse_u:22.64 mse_v:15.51 psnr_avg:28.21 psnr_y:26.73 psnr_u:34.58 psnr_v:36.22 
n:105 mse_avg:100.70 mse_y:141.52 mse_u:22.61 mse_v:15.51 psnr_avg:28.10 psnr_y:26.62 psnr_u:34.59 psnr_v:36.23 
n:106 mse_avg:99.85 mse_y:140.29 mse_u:22.49 mse_v:15.46 psnr_avg:28.14 psnr_y:26.66 psnr_u:34.61 psnr_v:36.24 
n:107 mse_avg:100.45 mse_y:141.21 mse_u:22.43 mse_v:15.44 psnr_avg:28.11 psnr_y:26.63 psnr_u:34.62 psnr_v:36.24 
n:108 mse_avg:98.63 mse_y:138.49 mse_u:22.38 mse_v:15.42 psnr_avg:28.19 psnr_y:26.72 psnr_u:34.63 psnr_v:36.25 
n:109 mse_avg:100.24 mse_y:140.88 mse_u:22.47 mse_v:15.45 psnr_avg:28.12 psnr_y:26.64 psnr_u:34.61 psnr_v:36.24 
n:110 mse_avg:101.78 mse_y:143.24 mse_u:22.36 mse_v:15.36 psnr_avg:28.05 psnr_y:26.57 psnr_u:34.64 psnr_v:36.27 
n:111 mse_avg:104.26 mse_y:146.93 mse_u:22.44 mse_v:15.39 psnr_avg:27.95 psnr_y:26.46 psnr_u:34.62 psnr_v:36.26 
n:112 mse_avg:105.85 mse_y:149.28 mse_u:22.53 mse_v:15.42 psnr_avg:27.88 psnr_y:26.39 psnr_u:34.60 psnr_v:36.25 
n:113 mse_avg:103.84 mse_y:146.26 mse_u:22.55 mse_v:15.46 psnr_avg:27.97 psnr_y:26.48 psnr_u:34.60 psnr_v:36.24 
n:114 mse_avg:103.57 mse_y:145.85 mse_u:22.55 mse_v:15.47 psnr_avg:27.98 psnr_y:26.49 psnr_u:34.60 psnr_v:36.24 
n:115 mse_avg:103.25 mse_y:145.38 mse_u:22.51 mse_v:15.44 psnr_avg:27.99 psnr_y:26.51 psnr_u:34.61 psnr_v:36.24 
n:116 mse_avg:102.53 mse_y:144.31 mse_u:22.48 mse_v:15.41 psnr_avg:28.02 psnr_y:26.54 psnr_u:34.61 psnr_v:36.25 
n:117 mse_avg:101.10 mse_y:142.20 mse_u:22.40 mse_v:15.37 psnr_avg:28.08 psnr_y:26.60 psnr_u:34.63 psnr_v:36.26 
n:118 mse_avg:102.91 mse_y:144.94 mse_u:22.37 mse_v:15.35 psnr_avg:28.01 psnr_y:26.52 psnr_u:34.63 psnr_v:36.27 
n:119 mse_avg:104.53 mse_y:147.34 mse_u:22.45 mse_v:15.38 psnr_avg:27.94 psnr_y:26.45 psnr_u:34.62 psnr_v:36.26 
n:120 mse_avg:107.12 mse_y:151.15 mse_u:22.62 mse_v:15.46 psnr_avg:27.83 psnr_y:26.34 psnr_u:34.59 psnr_v:36.24 
n:121 mse_avg:106.46 mse_y:150.11 mse_u:22.74 mse_v:15.53 psnr_avg:27.86 psnr_y:26.37 psnr_u:34.56 psnr_v:36.22 
n:122 mse_avg:106.27 mse_y:149.86 mse_u:22.69 mse_v:15.51 psnr_avg:27.87 psnr_y:26.37 psnr_u:34.57 psnr_v:36.23 
n:123 mse_avg:106.80 mse_y:150.67 mse_u:22.65 mse_v:15.50 psnr_avg:27.85 psnr_y:26.35 psnr_u:34.58 psnr_v:36.23 
n:124 mse_avg:106.12 mse_y:149.71 mse_u:22.49 mse_v:15.41 psnr_avg:27.87 psnr_y:26.38 psnr_u:34.61 psnr_v:36.25 
n:125 mse_avg:106.64 mse_y:150.49 mse_u:22.46 mse_v:15.40 psnr_avg:27.85 psnr_y:26.36 psnr_u:34.62 psnr_v:36.26 
n:126 mse_avg:106.23 mse_y:149.87 mse_u:22.50 mse_v:15.42 psnr_avg:27.87 psnr_y:26.37 psnr_u:34.61 psnr_v:36.25 
n:127 mse_avg:107.89 mse_y:152.31 mse_u:22.59 mse_v:15.47 psnr_avg:27.80 psnr_y:26.30 psnr_u:34.59 psnr_v:36.24 
n:128 mse_avg:109.65 mse_y:154.95 mse_u:22.63 mse_v:15.49 psnr_avg:27.73 psnr_y:26.23 psnr_u:34.58 psnr_v:36.23 
n:129 mse_avg:113.37 mse_y:160.51 mse_u:22.66 mse_v:15.50 psnr_avg:27.59 psnr_y:26.08 psnr_u:34.58 psnr_v:36.23 
n:130 mse_avg:113.18 mse_y:160.25 mse_u:22.62 mse_v:15.47 psnr_avg:27.59 psnr_y:26.08 psnr_u:34.59 psnr_v:36.24 
n:131 mse_avg:107.78 mse_y:152.15 mse_u:22.60 mse_v:15.50 psnr_avg:27.81 psnr_y:26.31 psnr_u:34.59 psnr_v:36.23 
n:132 mse_avg:107.64 mse_y:151.93 mse_u:22.61 mse_v:15.52 psnr_avg:27.81 psnr_y:26.31 psnr_u:34.59 psnr_v:36.22 
n:133 mse_avg:106.33 mse_y:149.94 mse_u:22.71 mse_v:15.53 psnr_avg:27.86 psnr_y:26.37 psnr_u:34.57 psnr_v:36.22 
n:134 mse_avg:105.67 mse_y:149.07 mse_u:22.38 mse_v:15.35 psnr_avg:27.89 psnr_y:26.40 psnr_u:34.63 psnr_v:36.27 
n:135 mse_avg:107.61 mse_y:151.95 mse_u:22.47 mse_v:15.38 psnr_avg:27.81 psnr_y:26.31 psnr_u:34.61 psnr_v:36.26 
n:136 mse_avg:108.44 mse_y:153.18 mse_u:22.53 mse_v:15.41 psnr_avg:27.78 psnr_y:26.28 psnr_u:34.60 psnr_v:36.25 
n:137 mse_avg:111.06 mse_y:157.10 mse_u:22.55 mse_v:15.40 psnr_avg:27.68 psnr_y:26.17 psnr_u:34.60 psnr_v:36.26 
n:138 mse_avg:111.83 mse_y:158.25 mse_u:22.57 mse_v:15.42 psnr_avg:27.65 psnr_y:26.14 psnr_u:34.60 psnr_v:36.25 
n:139 mse_avg:107.64 mse_y:151.94 mse_u:22.57 mse_v:15.47 psnr_avg:27.81 psnr_y:26.31 psnr_u:34.59 psnr_v:36.24 
n:140 mse_avg:106.92 mse_y:150.87 mse_u:22.56 mse_v:15.47 psnr_avg:27.84 psnr_y:26.34 psnr_u:34.60 psnr_v:36.24 
n:141 mse_avg:106.52 mse_y:150.32 mse_u:22.43 mse_v:15.39 psnr_avg:27.86 psnr_y:26.36 psnr_u:34.62 psnr_v:36.26 
n:142 mse_avg:106.47 mse_y:150.26 mse_u:22.39 mse_v:15.38 psnr_avg:27.86 psnr_y:26.36 psnr_u:34.63 psnr_v:36.26 
n:143 mse_avg:106.62 mse_y:150.49 mse_u:22.40 mse_v:15.40 psnr_avg:27.85 psnr_y:26.36 psnr_u:34.63 psnr_v:36.26 
n:144 mse_avg:107.83 mse_y:152.25 mse_u:22.51 mse_v:15.42 psnr_avg:27.80 psnr_y:26.31 psnr_u:34.61 psnr_v:36.25 
n:145 mse_avg:108.90 mse_y:153.83 mse_u:22.62 mse_v:15.46 psnr_avg:27.76 psnr_y:26.26 psnr_u:34.59 psnr_v:36.24 
n:146 mse_avg:108.08 mse_y:152.60 mse_u:22.60 mse_v:15.45 psnr_avg:27.79 psnr_y:26.30 psnr_u:34.59 psnr_v:36.24 
n:147 mse_avg:109.76 mse_y:155.12 mse_u:22.60 mse_v:15.45 psnr_avg:27.73 psnr_y:26.22 psnr_u:34.59 psnr_v:36.24 
n:148 mse_avg:109.43 mse_y:154.71 mse_u:22.42 mse_v:15.32 psnr_avg:27.74 psnr_y:26.24 psnr_u:34.62 psnr_v:36.28 
n:149 mse_avg:110.34 mse_y:156.10 mse_u:22.38 mse_v:15.27 psnr_avg:27.70 psnr_y:26.20 psnr_u:34.63 psnr_v:36.29 
n:150 mse_avg:108.29 mse_y:152.99 mse_u:22.44 mse_v:15.32 psnr_avg:27.79 psnr_y:26.28 psnr_u:34.62 psnr_v:36.28 
n:151 mse_avg:95.83 mse_y:134.20 mse_u:22.62 mse_v:15.55 psnr_avg:28.32 psnr_y:26.85 psnr_u:34.59 psnr_v:36.21 
n:152 mse_avg:96.50 mse_y:135.20 mse_u:22.63 mse_v:15.56 psnr_avg:28.29 psnr_y:26.82 psnr_u:34.58 psnr_v:36.21 
n:153 mse_avg:98.74 mse_y:138.56 mse_u:22.67 mse_v:15.57 psnr_avg:28.19 psnr_y:26.71 psnr_u:34.58 psnr_v:36.21 
n:154 mse_avg:99.21 mse_y:139.26 mse_u:22.65 mse_v:15.56 psnr_avg:28.17 psnr_y:26.69 psnr_u:34.58 psnr_v:36.21 
n:155 mse_avg:97.61 mse_y:136.91 mse_u:22.49 mse_v:15.50 psnr_avg:28.24 psnr_y:26.77 psnr_u:34.61 psnr_v:36.23 
n:156 mse_avg:98.43 mse_y:138.14 mse_u:22.51 mse_v:15.50 psnr_avg:28.20 psnr_y:26.73 psnr_u:34.61 psnr_v:36.23 
n:157 mse_avg:100.99 mse_y:141.95 mse_u:22.63 mse_v:15.55 psnr_avg:28.09 psnr_y:26.61 psnr_u:34.58 psnr_v:36.21 
n:158 mse_avg:100.12 mse_y:140.71 mse_u:22.44 mse_v:15.41 psnr_avg:28.13 psnr_y:26.65 psnr_u:34.62 psnr_v:36.25 
n:159 mse_avg:100.93 mse_y:141.93 mse_u:22.44 mse_v:15.41 psnr_avg:28.09 psnr_y:26.61 psnr_u:34.62 psnr_v:36.25 
n:160 mse_avg:102.42 mse_y:144.11 mse_u:22.60 mse_v:15.48 psnr_avg:28.03 psnr_y:26.54 psnr_u:34.59 psnr_v:36.23 
n:161 mse_avg:104.89 mse_y:147.80 mse_u:22.66 mse_v:15.50 psnr_avg:27.92 psnr_y:26.43 psnr_u:34.58 psnr_v:36.23 
n:162 mse_avg:106.16 mse_y:149.68 mse_u:22.72 mse_v:15.53 psnr_avg:27.87 psnr_y:26.38 psnr_u:34.57 psnr_v:36.22 
n:163 mse_avg:104.75 mse_y:147.57 mse_u:22.70 mse_v:15.54 psnr_avg:27.93 psnr_y:26.44 psnr_u:34.57 psnr_v:36.22 
n:164 mse_avg:103.55 mse_y:145.79 mse_u:22.64 mse_v:15.52 psnr_avg:27.98 psnr_y:26.49 psnr_u:34.58 psnr_v:36.22 
n:165 mse_avg:103.87 mse_y:146.29 mse_u:22.58 mse_v:15.49 psnr_avg:27.97 psnr_y:26.48 psnr_u:34.59 psnr_v:36.23 
n:166 mse_avg:102.76 mse_y:144.63 mse_u:22.54 mse_v:15.47 psnr_avg:28.01 psnr_y:26.53 psnr_u:34.60 psnr_v:36.24 
n:167 mse_avg:102.56 mse_y:144.37 mse_u:22.48 mse_v:15.44 psnr_avg:28.02 psnr_y:26.54 psnr_u:34.61 psnr_v:36.25 
