n:1 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:67.09 psnr_y:66.48 psnr_u:68.86 psnr_v:68.51 
n:67 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.33 psnr_y:57.49 psnr_u:60.97 psnr_v:60.53 
n:68 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.22 psnr_y:57.38 psnr_u:60.86 psnr_v:60.37 
n:69 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.23 psnr_y:57.39 psnr_u:60.92 psnr_v:60.46 
n:70 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.15 psnr_y:57.28 psnr_u:60.89 psnr_v:60.46 
n:71 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.05 psnr_avg:58.32 psnr_y:57.41 psnr_u:61.26 psnr_v:60.87 
n:72 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.12 psnr_y:57.26 psnr_u:60.83 psnr_v:60.38 
n:73 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.14 psnr_y:57.30 psnr_u:60.79 psnr_v:60.31 
n:74 mse_avg:0.10 mse_y:0.12 mse_u:0.06 mse_v:0.06 psnr_avg:58.10 psnr_y:57.27 psnr_u:60.68 psnr_v:60.22 
n:75 mse_avg:0.10 mse_y:0.12 mse_u:0.06 mse_v:0.06 psnr_avg:58.13 psnr_y:57.31 psnr_u:60.68 psnr_v:60.25 
n:76 mse_avg:0.10 mse_y:0.12 mse_u:0.06 mse_v:0.06 psnr_avg:58.06 psnr_y:57.25 psnr_u:60.60 psnr_v:60.14 
n:77 mse_avg:0.10 mse_y:0.12 mse_u:0.06 mse_v:0.06 psnr_avg:58.10 psnr_y:57.29 psnr_u:60.63 psnr_v:60.19 
n:78 mse_avg:0.10 mse_y:0.12 mse_u:0.06 mse_v:0.06 psnr_avg:58.03 psnr_y:57.20 psnr_u:60.57 psnr_v:60.17 
n:79 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.16 psnr_y:57.32 psnr_u:60.79 psnr_v:60.40 
n:80 mse_avg:0.10 mse_y:0.12 mse_u:0.06 mse_v:0.06 psnr_avg:58.02 psnr_y:57.20 psnr_u:60.53 psnr_v:60.15 
n:81 mse_avg:0.10 mse_y:0.12 mse_u:0.06 mse_v:0.06 psnr_avg:58.09 psnr_y:57.28 psnr_u:60.63 psnr_v:60.23 
n:82 mse_avg:0.10 mse_y:0.12 mse_u:0.06 mse_v:0.06 psnr_avg:58.02 psnr_y:57.20 psnr_u:60.59 psnr_v:60.19 
n:83 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.11 psnr_y:57.26 psnr_u:60.79 psnr_v:60.39 
n:84 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.04 psnr_y:57.18 psnr_u:60.74 psnr_v:60.32 
n:85 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.09 psnr_y:57.23 psnr_u:60.83 psnr_v:60.40 
n:86 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:58.04 psnr_y:57.16 psnr_u:60.84 psnr_v:60.42 
n:87 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.05 psnr_avg:58.16 psnr_y:57.24 psnr_u:61.11 psnr_v:60.74 
n:88 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:58.01 psnr_y:57.15 psnr_u:60.77 psnr_v:60.30 
n:89 mse_avg:0.10 mse_y:0.12 mse_u:0.06 mse_v:0.06 psnr_avg:58.03 psnr_y:57.19 psnr_u:60.66 psnr_v:60.21 
n:90 mse_avg:0.10 mse_y:0.13 mse_u:0.06 mse_v:0.06 psnr_avg:57.96 psnr_y:57.13 psnr_u:60.59 psnr_v:60.14 
n:91 mse_avg:0.10 mse_y:0.12 mse_u:0.06 mse_v:0.06 psnr_avg:58.05 psnr_y:57.23 psnr_u:60.61 psnr_v:60.21 
n:92 mse_avg:0.10 mse_y:0.13 mse_u:0.06 mse_v:0.06 psnr_avg:57.94 psnr_y:57.12 psnr_u:60.52 psnr_v:60.09 
n:93 mse_avg:0.10 mse_y:0.12 mse_u:0.06 mse_v:0.06 psnr_avg:57.98 psnr_y:57.17 psnr_u:60.48 psnr_v:60.08 
n:94 mse_avg:0.11 mse_y:0.13 mse_u:0.06 mse_v:0.06 psnr_avg:57.88 psnr_y:57.06 psnr_u:60.42 psnr_v:60.03 
n:95 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.13 psnr_y:57.25 psnr_u:60.92 psnr_v:60.47 
n:96 mse_avg:0.10 mse_y:0.13 mse_u:0.06 mse_v:0.06 psnr_avg:57.94 psnr_y:57.09 psnr_u:60.59 psnr_v:60.18 
n:97 mse_avg:0.10 mse_y:0.13 mse_u:0.06 mse_v:0.06 psnr_avg:57.93 psnr_y:57.08 psnr_u:60.57 psnr_v:60.15 
n:98 mse_avg:0.10 mse_y:0.13 mse_u:0.06 mse_v:0.06 psnr_avg:57.92 psnr_y:57.08 psnr_u:60.56 psnr_v:60.14 
n:99 mse_avg:0.10 mse_y:0.13 mse_u:0.06 mse_v:0.06 psnr_avg:57.99 psnr_y:57.14 psnr_u:60.68 psnr_v:60.28 
n:100 mse_avg:0.11 mse_y:0.13 mse_u:0.06 mse_v:0.06 psnr_avg:57.91 psnr_y:57.06 psnr_u:60.60 psnr_v:60.15 
n:101 mse_avg:0.01 mse_y:0.02 mse_u:0.01 mse_v:0.01 psnr_avg:66.69 psnr_y:66.13 psnr_u:68.26 psnr_v:67.91 
n:102 mse_avg:0.07 mse_y:0.10 mse_u:0.03 mse_v:0.03 psnr_avg:59.46 psnr_y:58.29 psnr_u:64.08 psnr_v:63.19 
n:103 mse_avg:0.09 mse_y:0.11 mse_u:0.03 mse_v:0.04 psnr_avg:58.84 psnr_y:57.73 psnr_u:62.87 psnr_v:62.36 
n:104 mse_avg:0.09 mse_y:0.12 mse_u:0.04 mse_v:0.05 psnr_avg:58.42 psnr_y:57.40 psnr_u:61.99 psnr_v:61.44 
n:105 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.05 psnr_avg:58.22 psnr_y:57.28 psnr_u:61.44 psnr_v:60.85 
n:106 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.05 psnr_avg:58.28 psnr_y:57.36 psnr_u:61.29 psnr_v:60.75 
n:107 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.13 psnr_y:57.21 psnr_u:61.17 psnr_v:60.63 
n:108 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.04 psnr_y:57.16 psnr_u:60.88 psnr_v:60.33 
n:109 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.06 psnr_avg:58.16 psnr_y:57.26 psnr_u:61.07 psnr_v:60.63 
n:110 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:58.04 psnr_y:57.16 psnr_u:60.89 psnr_v:60.39 
n:111 mse_avg:0.10 mse_y:0.13 mse_u:0.06 mse_v:0.06 psnr_avg:57.93 psnr_y:57.06 psnr_u:60.73 psnr_v:60.19 
n:112 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.98 psnr_y:57.11 psnr_u:60.77 psnr_v:60.30 
n:113 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.93 psnr_y:57.04 psnr_u:60.83 psnr_v:60.36 
n:114 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.94 psnr_y:57.04 psnr_u:60.85 psnr_v:60.41 
n:115 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:58.05 psnr_y:57.09 psnr_u:61.20 psnr_v:60.80 
n:116 mse_avg:0.09 mse_y:0.11 mse_u:0.03 mse_v:0.04 psnr_avg:58.82 psnr_y:57.65 psnr_u:63.24 psnr_v:62.67 
n:117 mse_avg:0.09 mse_y:0.12 mse_u:0.04 mse_v:0.04 psnr_avg:58.42 psnr_y:57.32 psnr_u:62.56 psnr_v:61.79 
n:118 mse_avg:0.09 mse_y:0.12 mse_u:0.04 mse_v:0.05 psnr_avg:58.39 psnr_y:57.32 psnr_u:62.34 psnr_v:61.59 
n:119 mse_avg:0.10 mse_y:0.12 mse_u:0.04 mse_v:0.05 psnr_avg:58.23 psnr_y:57.19 psnr_u:61.95 psnr_v:61.25 
n:120 mse_avg:0.10 mse_y:0.12 mse_u:0.04 mse_v:0.05 psnr_avg:58.27 psnr_y:57.23 psnr_u:61.97 psnr_v:61.33 
n:121 mse_avg:0.10 mse_y:0.13 mse_u:0.04 mse_v:0.05 psnr_avg:58.14 psnr_y:57.15 psnr_u:61.63 psnr_v:60.97 
n:122 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:58.11 psnr_y:57.13 psnr_u:61.49 psnr_v:60.87 
n:123 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:58.02 psnr_y:57.05 psnr_u:61.35 psnr_v:60.77 
n:124 mse_avg:0.10 mse_y:0.13 mse_u:0.04 mse_v:0.05 psnr_avg:58.12 psnr_y:57.11 psnr_u:61.68 psnr_v:61.08 
n:125 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.94 psnr_y:56.99 psnr_u:61.15 psnr_v:60.62 
n:126 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.98 psnr_y:57.04 psnr_u:61.17 psnr_v:60.63 
n:127 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.94 psnr_y:57.00 psnr_u:61.13 psnr_v:60.57 
n:128 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:58.00 psnr_y:57.03 psnr_u:61.30 psnr_v:60.77 
n:129 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.94 psnr_y:56.98 psnr_u:61.19 psnr_v:60.61 
n:130 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.95 psnr_y:56.99 psnr_u:61.23 psnr_v:60.64 
n:131 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:57.97 psnr_y:56.99 psnr_u:61.35 psnr_v:60.76 
n:132 mse_avg:0.10 mse_y:0.13 mse_u:0.04 mse_v:0.05 psnr_avg:58.14 psnr_y:57.10 psnr_u:61.78 psnr_v:61.29 
n:133 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:58.03 psnr_y:57.03 psnr_u:61.51 psnr_v:60.93 
n:134 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:58.03 psnr_y:57.08 psnr_u:61.22 psnr_v:60.67 
n:135 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.98 psnr_y:57.05 psnr_u:61.04 psnr_v:60.52 
n:136 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:58.00 psnr_y:57.06 psnr_u:61.10 psnr_v:60.63 
n:137 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.95 psnr_y:57.04 psnr_u:60.93 psnr_v:60.42 
n:138 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.99 psnr_y:57.09 psnr_u:60.89 psnr_v:60.41 
n:139 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.94 psnr_y:57.04 psnr_u:60.87 psnr_v:60.40 
n:140 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:58.05 psnr_y:57.09 psnr_u:61.27 psnr_v:60.82 
n:141 mse_avg:0.11 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.91 psnr_y:56.98 psnr_u:60.97 psnr_v:60.46 
n:142 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.95 psnr_y:57.03 psnr_u:60.97 psnr_v:60.47 
n:143 mse_avg:0.11 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.90 psnr_y:56.99 psnr_u:60.88 psnr_v:60.39 
n:144 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.93 psnr_y:56.99 psnr_u:61.02 psnr_v:60.54 
n:145 mse_avg:0.11 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.87 psnr_y:56.94 psnr_u:60.91 psnr_v:60.41 
n:146 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.06 psnr_avg:57.94 psnr_y:57.02 psnr_u:60.98 psnr_v:60.49 
n:147 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:58.00 psnr_y:57.03 psnr_u:61.21 psnr_v:60.74 
n:148 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:58.07 psnr_y:57.06 psnr_u:61.46 psnr_v:61.06 
n:149 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:57.97 psnr_y:56.95 psnr_u:61.52 psnr_v:61.05 
n:150 mse_avg:0.11 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:57.89 psnr_y:56.86 psnr_u:61.48 psnr_v:61.00 
n:151 mse_avg:0.01 mse_y:0.02 mse_u:0.01 mse_v:0.01 psnr_avg:66.87 psnr_y:66.14 psnr_u:69.08 psnr_v:68.63 
n:152 mse_avg:0.10 mse_y:0.12 mse_u:0.05 mse_v:0.04 psnr_avg:58.21 psnr_y:57.22 psnr_u:61.06 psnr_v:61.66 
n:153 mse_avg:0.11 mse_y:0.13 mse_u:0.06 mse_v:0.05 psnr_avg:57.89 psnr_y:56.98 psnr_u:60.32 psnr_v:60.91 
n:154 mse_avg:0.11 mse_y:0.13 mse_u:0.06 mse_v:0.06 psnr_avg:57.84 psnr_y:56.96 psnr_u:60.16 psnr_v:60.71 
n:155 mse_avg:0.11 mse_y:0.13 mse_u:0.07 mse_v:0.06 psnr_avg:57.74 psnr_y:56.89 psnr_u:59.94 psnr_v:60.43 
n:156 mse_avg:0.11 mse_y:0.13 mse_u:0.07 mse_v:0.06 psnr_avg:57.74 psnr_y:56.90 psnr_u:59.95 psnr_v:60.44 
n:157 mse_avg:0.11 mse_y:0.13 mse_u:0.07 mse_v:0.06 psnr_avg:57.66 psnr_y:56.85 psnr_u:59.73 psnr_v:60.20 
n:158 mse_avg:0.11 mse_y:0.13 mse_u:0.07 mse_v:0.06 psnr_avg:57.67 psnr_y:56.85 psnr_u:59.77 psnr_v:60.23 
n:159 mse_avg:0.11 mse_y:0.13 mse_u:0.07 mse_v:0.06 psnr_avg:57.64 psnr_y:56.84 psnr_u:59.68 psnr_v:60.11 
n:160 mse_avg:0.11 mse_y:0.13 mse_u:0.07 mse_v:0.06 psnr_avg:57.67 psnr_y:56.86 psnr_u:59.75 psnr_v:60.22 
n:161 mse_avg:0.11 mse_y:0.14 mse_u:0.07 mse_v:0.06 psnr_avg:57.60 psnr_y:56.81 psnr_u:59.57 psnr_v:60.02 
n:162 mse_avg:0.11 mse_y:0.14 mse_u:0.07 mse_v:0.06 psnr_avg:57.61 psnr_y:56.82 psnr_u:59.60 psnr_v:60.03 
n:163 mse_avg:0.11 mse_y:0.14 mse_u:0.07 mse_v:0.07 psnr_avg:57.58 psnr_y:56.81 psnr_u:59.50 psnr_v:59.92 
n:164 mse_avg:0.11 mse_y:0.14 mse_u:0.07 mse_v:0.07 psnr_avg:57.60 psnr_y:56.81 psnr_u:59.57 psnr_v:59.99 
n:165 mse_avg:0.11 mse_y:0.13 mse_u:0.07 mse_v:0.07 psnr_avg:57.60 psnr_y:56.84 psnr_u:59.50 psnr_v:59.93 
n:166 mse_avg:0.11 mse_y:0.13 mse_u:0.07 mse_v:0.07 psnr_avg:57.61 psnr_y:56.84 psnr_u:59.55 psnr_v:59.97 
n:167 mse_avg:0.11 mse_y:0.13 mse_u:0.07 mse_v:0.07 psnr_avg:57.61 psnr_y:56.83 psnr_u:59.55 psnr_v:59.98 
