n:1 mse_avg:29.73 mse_y:42.89 mse_u:3.45 mse_v:3.37 psnr_avg:33.40 psnr_y:31.81 psnr_u:42.75 psnr_v:42.86 
n:2 mse_avg:37.75 mse_y:54.92 mse_u:3.45 mse_v:3.37 psnr_avg:32.36 psnr_y:30.73 psnr_u:42.75 psnr_v:42.86 
n:3 mse_avg:41.17 mse_y:60.04 mse_u:3.50 mse_v:3.40 psnr_avg:31.98 psnr_y:30.35 psnr_u:42.69 psnr_v:42.82 
n:4 mse_avg:39.56 mse_y:57.62 mse_u:3.48 mse_v:3.41 psnr_avg:32.16 psnr_y:30.52 psnr_u:42.71 psnr_v:42.81 
n:5 mse_avg:40.96 mse_y:59.71 mse_u:3.50 mse_v:3.44 psnr_avg:32.01 psnr_y:30.37 psnr_u:42.69 psnr_v:42.77 
n:6 mse_avg:42.76 mse_y:62.39 mse_u:3.53 mse_v:3.47 psnr_avg:31.82 psnr_y:30.18 psnr_u:42.65 psnr_v:42.73 
n:7 mse_avg:44.15 mse_y:64.47 mse_u:3.54 mse_v:3.47 psnr_avg:31.68 psnr_y:30.04 psnr_u:42.64 psnr_v:42.72 
n:8 mse_avg:42.68 mse_y:62.22 mse_u:3.65 mse_v:3.54 psnr_avg:31.83 psnr_y:30.19 psnr_u:42.51 psnr_v:42.64 
n:9 mse_avg:42.56 mse_y:62.06 mse_u:3.60 mse_v:3.55 psnr_avg:31.84 psnr_y:30.20 psnr_u:42.57 psnr_v:42.63 
n:10 mse_avg:42.56 mse_y:62.06 mse_u:3.58 mse_v:3.56 psnr_avg:31.84 psnr_y:30.20 psnr_u:42.59 psnr_v:42.62 
n:11 mse_avg:44.31 mse_y:64.66 mse_u:3.62 mse_v:3.59 psnr_avg:31.67 psnr_y:30.02 psnr_u:42.55 psnr_v:42.58 
n:12 mse_avg:42.82 mse_y:62.43 mse_u:3.61 mse_v:3.62 psnr_avg:31.81 psnr_y:30.18 psnr_u:42.55 psnr_v:42.55 
n:13 mse_avg:43.56 mse_y:63.51 mse_u:3.64 mse_v:3.64 psnr_avg:31.74 psnr_y:30.10 psnr_u:42.52 psnr_v:42.52 
n:14 mse_avg:43.21 mse_y:62.99 mse_u:3.65 mse_v:3.68 psnr_avg:31.77 psnr_y:30.14 psnr_u:42.51 psnr_v:42.47 
n:15 mse_avg:45.55 mse_y:66.47 mse_u:3.70 mse_v:3.75 psnr_avg:31.55 psnr_y:29.90 psnr_u:42.45 psnr_v:42.40 
n:16 mse_avg:44.01 mse_y:64.15 mse_u:3.69 mse_v:3.76 psnr_avg:31.70 psnr_y:30.06 psnr_u:42.46 psnr_v:42.37 
n:17 mse_avg:45.19 mse_y:65.91 mse_u:3.69 mse_v:3.79 psnr_avg:31.58 psnr_y:29.94 psnr_u:42.46 psnr_v:42.35 
n:18 mse_avg:44.08 mse_y:64.24 mse_u:3.71 mse_v:3.83 psnr_avg:31.69 psnr_y:30.05 psnr_u:42.44 psnr_v:42.29 
n:19 mse_avg:45.72 mse_y:66.66 mse_u:3.76 mse_v:3.89 psnr_avg:31.53 psnr_y:29.89 psnr_u:42.37 psnr_v:42.24 
n:20 mse_avg:44.56 mse_y:64.91 mse_u:3.77 mse_v:3.92 psnr_avg:31.64 psnr_y:30.01 psnr_u:42.37 psnr_v:42.19 
n:21 mse_avg:45.11 mse_y:65.73 mse_u:3.81 mse_v:3.96 psnr_avg:31.59 psnr_y:29.95 psnr_u:42.32 psnr_v:42.15 
n:22 mse_avg:44.55 mse_y:64.87 mse_u:3.84 mse_v:4.00 psnr_avg:31.64 psnr_y:30.01 psnr_u:42.29 psnr_v:42.11 
n:23 mse_avg:47.06 mse_y:68.60 mse_u:3.90 mse_v:4.06 psnr_avg:31.40 psnr_y:29.77 psnr_u:42.22 psnr_v:42.05 
n:24 mse_avg:45.75 mse_y:66.65 mse_u:3.86 mse_v:4.05 psnr_avg:31.53 psnr_y:29.89 psnr_u:42.27 psnr_v:42.06 
n:25 mse_avg:45.38 mse_y:66.08 mse_u:3.86 mse_v:4.08 psnr_avg:31.56 psnr_y:29.93 psnr_u:42.27 psnr_v:42.03 
n:26 mse_avg:44.65 mse_y:64.98 mse_u:3.87 mse_v:4.11 psnr_avg:31.63 psnr_y:30.00 psnr_u:42.26 psnr_v:41.99 
n:27 mse_avg:46.45 mse_y:67.66 mse_u:3.90 mse_v:4.16 psnr_avg:31.46 psnr_y:29.83 psnr_u:42.22 psnr_v:41.94 
n:28 mse_avg:45.32 mse_y:65.95 mse_u:3.92 mse_v:4.19 psnr_avg:31.57 psnr_y:29.94 psnr_u:42.20 psnr_v:41.91 
n:29 mse_avg:46.16 mse_y:67.20 mse_u:3.95 mse_v:4.22 psnr_avg:31.49 psnr_y:29.86 psnr_u:42.17 psnr_v:41.88 
n:30 mse_avg:45.59 mse_y:66.33 mse_u:3.96 mse_v:4.26 psnr_avg:31.54 psnr_y:29.91 psnr_u:42.15 psnr_v:41.84 
n:31 mse_avg:47.75 mse_y:69.53 mse_u:4.03 mse_v:4.33 psnr_avg:31.34 psnr_y:29.71 psnr_u:42.07 psnr_v:41.76 
n:32 mse_avg:46.88 mse_y:68.22 mse_u:4.03 mse_v:4.35 psnr_avg:31.42 psnr_y:29.79 psnr_u:42.08 psnr_v:41.75 
