n:1 mse_avg:0.36 mse_y:0.45 mse_u:0.18 mse_v:0.15 psnr_avg:52.63 psnr_y:51.60 psnr_u:55.53 psnr_v:56.31 
n:28 mse_avg:139.12 mse_y:204.65 mse_u:8.24 mse_v:7.90 psnr_avg:26.70 psnr_y:25.02 psnr_u:38.97 psnr_v:39.15 
n:29 mse_avg:142.24 mse_y:209.30 mse_u:8.28 mse_v:7.95 psnr_avg:26.60 psnr_y:24.92 psnr_u:38.95 psnr_v:39.13 
n:30 mse_avg:144.06 mse_y:211.88 mse_u:8.58 mse_v:8.23 psnr_avg:26.55 psnr_y:24.87 psnr_u:38.80 psnr_v:38.98 
n:31 mse_avg:146.79 mse_y:215.96 mse_u:8.59 mse_v:8.28 psnr_avg:26.46 psnr_y:24.79 psnr_u:38.79 psnr_v:38.95 
n:32 mse_avg:149.73 mse_y:220.20 mse_u:8.92 mse_v:8.65 psnr_avg:26.38 psnr_y:24.70 psnr_u:38.63 psnr_v:38.76 
n:33 mse_avg:147.46 mse_y:216.84 mse_u:8.81 mse_v:8.62 psnr_avg:26.44 psnr_y:24.77 psnr_u:38.68 psnr_v:38.78 
n:34 mse_avg:151.70 mse_y:223.03 mse_u:9.13 mse_v:8.93 psnr_avg:26.32 psnr_y:24.65 psnr_u:38.53 psnr_v:38.62 
n:35 mse_avg:149.81 mse_y:220.25 mse_u:9.02 mse_v:8.88 psnr_avg:26.38 psnr_y:24.70 psnr_u:38.58 psnr_v:38.65 
n:36 mse_avg:155.24 mse_y:228.21 mse_u:9.37 mse_v:9.20 psnr_avg:26.22 psnr_y:24.55 psnr_u:38.41 psnr_v:38.49 
n:37 mse_avg:154.92 mse_y:227.73 mse_u:9.34 mse_v:9.24 psnr_avg:26.23 psnr_y:24.56 psnr_u:38.43 psnr_v:38.48 
n:38 mse_avg:158.96 mse_y:233.64 mse_u:9.64 mse_v:9.54 psnr_avg:26.12 psnr_y:24.45 psnr_u:38.29 psnr_v:38.33 
n:39 mse_avg:157.69 mse_y:231.76 mse_u:9.58 mse_v:9.53 psnr_avg:26.15 psnr_y:24.48 psnr_u:38.32 psnr_v:38.34 
n:40 mse_avg:161.62 mse_y:237.50 mse_u:9.88 mse_v:9.83 psnr_avg:26.05 psnr_y:24.37 psnr_u:38.18 psnr_v:38.20 
n:41 mse_avg:159.68 mse_y:234.63 mse_u:9.73 mse_v:9.83 psnr_avg:26.10 psnr_y:24.43 psnr_u:38.25 psnr_v:38.20 
n:42 mse_avg:161.23 mse_y:236.84 mse_u:9.93 mse_v:10.09 psnr_avg:26.06 psnr_y:24.39 psnr_u:38.16 psnr_v:38.09 
n:43 mse_avg:165.11 mse_y:242.63 mse_u:10.01 mse_v:10.15 psnr_avg:25.95 psnr_y:24.28 psnr_u:38.12 psnr_v:38.07 
n:44 mse_avg:164.47 mse_y:241.58 mse_u:10.15 mse_v:10.37 psnr_avg:25.97 psnr_y:24.30 psnr_u:38.07 psnr_v:37.97 
n:45 mse_avg:164.21 mse_y:241.15 mse_u:10.21 mse_v:10.41 psnr_avg:25.98 psnr_y:24.31 psnr_u:38.04 psnr_v:37.96 
n:46 mse_avg:167.05 mse_y:245.24 mse_u:10.54 mse_v:10.81 psnr_avg:25.90 psnr_y:24.23 psnr_u:37.90 psnr_v:37.79 
n:47 mse_avg:169.15 mse_y:248.38 mse_u:10.60 mse_v:10.79 psnr_avg:25.85 psnr_y:24.18 psnr_u:37.88 psnr_v:37.80 
n:48 mse_avg:170.92 mse_y:250.94 mse_u:10.83 mse_v:10.92 psnr_avg:25.80 psnr_y:24.14 psnr_u:37.79 psnr_v:37.75 
n:49 mse_avg:171.97 mse_y:252.47 mse_u:10.95 mse_v:10.98 psnr_avg:25.78 psnr_y:24.11 psnr_u:37.74 psnr_v:37.72 
n:50 mse_avg:175.16 mse_y:257.14 mse_u:11.20 mse_v:11.24 psnr_avg:25.70 psnr_y:24.03 psnr_u:37.64 psnr_v:37.62 
n:51 mse_avg:176.54 mse_y:259.16 mse_u:11.29 mse_v:11.32 psnr_avg:25.66 psnr_y:24.00 psnr_u:37.61 psnr_v:37.59 
n:52 mse_avg:179.70 mse_y:263.75 mse_u:11.59 mse_v:11.62 psnr_avg:25.59 psnr_y:23.92 psnr_u:37.49 psnr_v:37.48 
n:53 mse_avg:174.46 mse_y:256.00 mse_u:11.24 mse_v:11.53 psnr_avg:25.71 psnr_y:24.05 psnr_u:37.62 psnr_v:37.51 
n:54 mse_avg:176.05 mse_y:258.26 mse_u:11.47 mse_v:11.79 psnr_avg:25.67 psnr_y:24.01 psnr_u:37.54 psnr_v:37.41 
n:55 mse_avg:178.14 mse_y:261.33 mse_u:11.61 mse_v:11.91 psnr_avg:25.62 psnr_y:23.96 psnr_u:37.48 psnr_v:37.37 
n:56 mse_avg:180.70 mse_y:265.04 mse_u:11.88 mse_v:12.14 psnr_avg:25.56 psnr_y:23.90 psnr_u:37.38 psnr_v:37.29 
n:57 mse_avg:178.03 mse_y:261.12 mse_u:11.68 mse_v:12.04 psnr_avg:25.63 psnr_y:23.96 psnr_u:37.46 psnr_v:37.33 
n:58 mse_avg:179.92 mse_y:263.82 mse_u:11.94 mse_v:12.28 psnr_avg:25.58 psnr_y:23.92 psnr_u:37.36 psnr_v:37.24 
n:59 mse_avg:182.70 mse_y:267.93 mse_u:12.13 mse_v:12.35 psnr_avg:25.51 psnr_y:23.85 psnr_u:37.29 psnr_v:37.21 
n:60 mse_avg:183.91 mse_y:269.65 mse_u:12.36 mse_v:12.49 psnr_avg:25.48 psnr_y:23.82 psnr_u:37.21 psnr_v:37.17 
n:61 mse_avg:185.31 mse_y:271.74 mse_u:12.43 mse_v:12.50 psnr_avg:25.45 psnr_y:23.79 psnr_u:37.19 psnr_v:37.16 
n:62 mse_avg:184.10 mse_y:269.84 mse_u:12.52 mse_v:12.68 psnr_avg:25.48 psnr_y:23.82 psnr_u:37.15 psnr_v:37.10 
n:63 mse_avg:183.96 mse_y:269.59 mse_u:12.58 mse_v:12.79 psnr_avg:25.48 psnr_y:23.82 psnr_u:37.13 psnr_v:37.06 
n:64 mse_avg:185.66 mse_y:272.03 mse_u:12.84 mse_v:13.04 psnr_avg:25.44 psnr_y:23.78 psnr_u:37.05 psnr_v:36.98 
n:65 mse_avg:187.50 mse_y:274.73 mse_u:13.01 mse_v:13.06 psnr_avg:25.40 psnr_y:23.74 psnr_u:36.99 psnr_v:36.97 
n:66 mse_avg:188.06 mse_y:275.52 mse_u:13.11 mse_v:13.17 psnr_avg:25.39 psnr_y:23.73 psnr_u:36.95 psnr_v:36.94 
n:67 mse_avg:185.53 mse_y:271.76 mse_u:12.92 mse_v:13.20 psnr_avg:25.45 psnr_y:23.79 psnr_u:37.02 psnr_v:36.92 
n:68 mse_avg:186.92 mse_y:273.73 mse_u:13.14 mse_v:13.46 psnr_avg:25.41 psnr_y:23.76 psnr_u:36.94 psnr_v:36.84 
n:69 mse_avg:187.87 mse_y:275.12 mse_u:13.24 mse_v:13.49 psnr_avg:25.39 psnr_y:23.74 psnr_u:36.91 psnr_v:36.83 
n:70 mse_avg:192.57 mse_y:282.03 mse_u:13.59 mse_v:13.72 psnr_avg:25.28 psnr_y:23.63 psnr_u:36.80 psnr_v:36.76 
n:71 mse_avg:191.33 mse_y:280.23 mse_u:13.48 mse_v:13.58 psnr_avg:25.31 psnr_y:23.66 psnr_u:36.83 psnr_v:36.80 
n:72 mse_avg:193.12 mse_y:282.82 mse_u:13.71 mse_v:13.74 psnr_avg:25.27 psnr_y:23.62 psnr_u:36.76 psnr_v:36.75 
n:73 mse_avg:196.55 mse_y:287.88 mse_u:13.94 mse_v:13.84 psnr_avg:25.20 psnr_y:23.54 psnr_u:36.69 psnr_v:36.72 
n:74 mse_avg:197.97 mse_y:289.93 mse_u:14.12 mse_v:13.99 psnr_avg:25.16 psnr_y:23.51 psnr_u:36.63 psnr_v:36.67 
n:75 mse_avg:196.80 mse_y:288.23 mse_u:13.96 mse_v:13.95 psnr_avg:25.19 psnr_y:23.53 psnr_u:36.68 psnr_v:36.69 
n:76 mse_avg:196.61 mse_y:287.93 mse_u:13.99 mse_v:13.97 psnr_avg:25.19 psnr_y:23.54 psnr_u:36.67 psnr_v:36.68 
n:77 mse_avg:197.66 mse_y:289.48 mse_u:14.01 mse_v:14.00 psnr_avg:25.17 psnr_y:23.51 psnr_u:36.67 psnr_v:36.67 
n:78 mse_avg:198.34 mse_y:290.43 mse_u:14.18 mse_v:14.13 psnr_avg:25.16 psnr_y:23.50 psnr_u:36.61 psnr_v:36.63 
n:79 mse_avg:199.43 mse_y:292.05 mse_u:14.26 mse_v:14.15 psnr_avg:25.13 psnr_y:23.48 psnr_u:36.59 psnr_v:36.62 
n:80 mse_avg:199.74 mse_y:292.46 mse_u:14.38 mse_v:14.24 psnr_avg:25.13 psnr_y:23.47 psnr_u:36.55 psnr_v:36.60 
n:81 mse_avg:199.92 mse_y:292.73 mse_u:14.34 mse_v:14.28 psnr_avg:25.12 psnr_y:23.47 psnr_u:36.56 psnr_v:36.58 
n:82 mse_avg:200.71 mse_y:293.89 mse_u:14.39 mse_v:14.31 psnr_avg:25.11 psnr_y:23.45 psnr_u:36.55 psnr_v:36.57 
n:83 mse_avg:203.26 mse_y:297.65 mse_u:14.55 mse_v:14.41 psnr_avg:25.05 psnr_y:23.39 psnr_u:36.50 psnr_v:36.55 
n:84 mse_avg:205.83 mse_y:301.46 mse_u:14.65 mse_v:14.49 psnr_avg:25.00 psnr_y:23.34 psnr_u:36.47 psnr_v:36.52 
n:85 mse_avg:206.08 mse_y:301.86 mse_u:14.56 mse_v:14.51 psnr_avg:24.99 psnr_y:23.33 psnr_u:36.50 psnr_v:36.51 
n:86 mse_avg:208.09 mse_y:304.80 mse_u:14.70 mse_v:14.63 psnr_avg:24.95 psnr_y:23.29 psnr_u:36.46 psnr_v:36.48 
n:87 mse_avg:211.76 mse_y:310.23 mse_u:14.88 mse_v:14.78 psnr_avg:24.87 psnr_y:23.21 psnr_u:36.41 psnr_v:36.44 
n:88 mse_avg:213.69 mse_y:313.06 mse_u:15.05 mse_v:14.89 psnr_avg:24.83 psnr_y:23.17 psnr_u:36.36 psnr_v:36.40 
n:89 mse_avg:211.95 mse_y:310.54 mse_u:14.72 mse_v:14.82 psnr_avg:24.87 psnr_y:23.21 psnr_u:36.45 psnr_v:36.42 
n:90 mse_avg:212.95 mse_y:311.99 mse_u:14.80 mse_v:14.92 psnr_avg:24.85 psnr_y:23.19 psnr_u:36.43 psnr_v:36.39 
n:91 mse_avg:211.71 mse_y:310.14 mse_u:14.68 mse_v:15.06 psnr_avg:24.87 psnr_y:23.22 psnr_u:36.46 psnr_v:36.35 
n:92 mse_avg:214.23 mse_y:313.83 mse_u:14.92 mse_v:15.15 psnr_avg:24.82 psnr_y:23.16 psnr_u:36.39 psnr_v:36.33 
n:93 mse_avg:215.45 mse_y:315.66 mse_u:14.95 mse_v:15.10 psnr_avg:24.80 psnr_y:23.14 psnr_u:36.38 psnr_v:36.34 
n:94 mse_avg:218.73 mse_y:320.46 mse_u:15.24 mse_v:15.26 psnr_avg:24.73 psnr_y:23.07 psnr_u:36.30 psnr_v:36.29 
n:95 mse_avg:218.12 mse_y:319.55 mse_u:15.33 mse_v:15.21 psnr_avg:24.74 psnr_y:23.09 psnr_u:36.28 psnr_v:36.31 
n:96 mse_avg:219.36 mse_y:321.33 mse_u:15.52 mse_v:15.33 psnr_avg:24.72 psnr_y:23.06 psnr_u:36.22 psnr_v:36.28 
n:97 mse_avg:219.80 mse_y:321.92 mse_u:15.68 mse_v:15.43 psnr_avg:24.71 psnr_y:23.05 psnr_u:36.18 psnr_v:36.25 
n:98 mse_avg:222.41 mse_y:325.74 mse_u:15.92 mse_v:15.58 psnr_avg:24.66 psnr_y:23.00 psnr_u:36.11 psnr_v:36.20 
n:99 mse_avg:221.79 mse_y:324.84 mse_u:15.83 mse_v:15.56 psnr_avg:24.67 psnr_y:23.01 psnr_u:36.14 psnr_v:36.21 
n:100 mse_avg:223.00 mse_y:326.53 mse_u:16.10 mse_v:15.74 psnr_avg:24.65 psnr_y:22.99 psnr_u:36.06 psnr_v:36.16 
n:101 mse_avg:223.43 mse_y:327.15 mse_u:16.17 mse_v:15.79 psnr_avg:24.64 psnr_y:22.98 psnr_u:36.04 psnr_v:36.15 
n:102 mse_avg:223.55 mse_y:327.26 mse_u:16.34 mse_v:15.92 psnr_avg:24.64 psnr_y:22.98 psnr_u:36.00 psnr_v:36.11 
n:103 mse_avg:222.49 mse_y:325.66 mse_u:16.34 mse_v:15.95 psnr_avg:24.66 psnr_y:23.00 psnr_u:36.00 psnr_v:36.10 
n:104 mse_avg:223.91 mse_y:327.69 mse_u:16.56 mse_v:16.14 psnr_avg:24.63 psnr_y:22.98 psnr_u:35.94 psnr_v:36.05 
n:105 mse_avg:224.26 mse_y:328.16 mse_u:16.70 mse_v:16.19 psnr_avg:24.62 psnr_y:22.97 psnr_u:35.90 psnr_v:36.04 
n:106 mse_avg:225.01 mse_y:329.22 mse_u:16.91 mse_v:16.31 psnr_avg:24.61 psnr_y:22.96 psnr_u:35.85 psnr_v:36.01 
n:107 mse_avg:223.15 mse_y:326.46 mse_u:16.81 mse_v:16.26 psnr_avg:24.64 psnr_y:22.99 psnr_u:35.88 psnr_v:36.02 
n:108 mse_avg:224.81 mse_y:328.85 mse_u:17.03 mse_v:16.45 psnr_avg:24.61 psnr_y:22.96 psnr_u:35.82 psnr_v:35.97 
n:109 mse_avg:225.16 mse_y:329.35 mse_u:17.03 mse_v:16.50 psnr_avg:24.61 psnr_y:22.95 psnr_u:35.82 psnr_v:35.95 
n:110 mse_avg:227.01 mse_y:332.05 mse_u:17.27 mse_v:16.58 psnr_avg:24.57 psnr_y:22.92 psnr_u:35.76 psnr_v:35.94 
n:111 mse_avg:227.58 mse_y:332.89 mse_u:17.30 mse_v:16.64 psnr_avg:24.56 psnr_y:22.91 psnr_u:35.75 psnr_v:35.92 
n:112 mse_avg:227.24 mse_y:332.32 mse_u:17.42 mse_v:16.72 psnr_avg:24.57 psnr_y:22.92 psnr_u:35.72 psnr_v:35.90 
n:113 mse_avg:227.96 mse_y:333.36 mse_u:17.54 mse_v:16.80 psnr_avg:24.55 psnr_y:22.90 psnr_u:35.69 psnr_v:35.88 
n:114 mse_avg:228.65 mse_y:334.31 mse_u:17.71 mse_v:16.95 psnr_avg:24.54 psnr_y:22.89 psnr_u:35.65 psnr_v:35.84 
n:115 mse_avg:229.15 mse_y:335.00 mse_u:17.85 mse_v:17.06 psnr_avg:24.53 psnr_y:22.88 psnr_u:35.61 psnr_v:35.81 
n:116 mse_avg:229.03 mse_y:334.78 mse_u:17.93 mse_v:17.14 psnr_avg:24.53 psnr_y:22.88 psnr_u:35.59 psnr_v:35.79 
n:117 mse_avg:229.20 mse_y:335.00 mse_u:17.99 mse_v:17.21 psnr_avg:24.53 psnr_y:22.88 psnr_u:35.58 psnr_v:35.77 
n:118 mse_avg:230.03 mse_y:336.16 mse_u:18.20 mse_v:17.38 psnr_avg:24.51 psnr_y:22.87 psnr_u:35.53 psnr_v:35.73 
n:119 mse_avg:232.68 mse_y:339.96 mse_u:18.61 mse_v:17.61 psnr_avg:24.46 psnr_y:22.82 psnr_u:35.43 psnr_v:35.67 
n:120 mse_avg:233.38 mse_y:341.03 mse_u:18.67 mse_v:17.51 psnr_avg:24.45 psnr_y:22.80 psnr_u:35.42 psnr_v:35.70 
n:121 mse_avg:234.71 mse_y:342.97 mse_u:18.83 mse_v:17.55 psnr_avg:24.43 psnr_y:22.78 psnr_u:35.38 psnr_v:35.69 
n:122 mse_avg:235.77 mse_y:344.50 mse_u:19.02 mse_v:17.58 psnr_avg:24.41 psnr_y:22.76 psnr_u:35.34 psnr_v:35.68 
n:123 mse_avg:237.56 mse_y:347.15 mse_u:19.15 mse_v:17.60 psnr_avg:24.37 psnr_y:22.73 psnr_u:35.31 psnr_v:35.68 
n:124 mse_avg:236.65 mse_y:345.75 mse_u:19.24 mse_v:17.65 psnr_avg:24.39 psnr_y:22.74 psnr_u:35.29 psnr_v:35.66 
n:125 mse_avg:237.77 mse_y:347.42 mse_u:19.23 mse_v:17.71 psnr_avg:24.37 psnr_y:22.72 psnr_u:35.29 psnr_v:35.65 
n:126 mse_avg:238.48 mse_y:348.43 mse_u:19.39 mse_v:17.80 psnr_avg:24.36 psnr_y:22.71 psnr_u:35.25 psnr_v:35.63 
n:127 mse_avg:238.07 mse_y:347.83 mse_u:19.33 mse_v:17.76 psnr_avg:24.36 psnr_y:22.72 psnr_u:35.27 psnr_v:35.64 
n:128 mse_avg:238.59 mse_y:348.59 mse_u:19.41 mse_v:17.80 psnr_avg:24.35 psnr_y:22.71 psnr_u:35.25 psnr_v:35.63 
n:129 mse_avg:236.60 mse_y:345.64 mse_u:19.21 mse_v:17.82 psnr_avg:24.39 psnr_y:22.74 psnr_u:35.30 psnr_v:35.62 
n:130 mse_avg:237.44 mse_y:346.83 mse_u:19.34 mse_v:17.94 psnr_avg:24.38 psnr_y:22.73 psnr_u:35.27 psnr_v:35.59 
n:131 mse_avg:235.73 mse_y:344.29 mse_u:19.26 mse_v:17.97 psnr_avg:24.41 psnr_y:22.76 psnr_u:35.28 psnr_v:35.59 
n:132 mse_avg:237.61 mse_y:347.06 mse_u:19.35 mse_v:18.08 psnr_avg:24.37 psnr_y:22.73 psnr_u:35.26 psnr_v:35.56 
n:133 mse_avg:237.81 mse_y:347.35 mse_u:19.37 mse_v:18.12 psnr_avg:24.37 psnr_y:22.72 psnr_u:35.26 psnr_v:35.55 
n:134 mse_avg:239.01 mse_y:349.11 mse_u:19.44 mse_v:18.19 psnr_avg:24.35 psnr_y:22.70 psnr_u:35.24 psnr_v:35.53 
n:135 mse_avg:238.80 mse_y:348.78 mse_u:19.48 mse_v:18.24 psnr_avg:24.35 psnr_y:22.71 psnr_u:35.23 psnr_v:35.52 
n:136 mse_avg:240.31 mse_y:350.98 mse_u:19.56 mse_v:18.38 psnr_avg:24.32 psnr_y:22.68 psnr_u:35.22 psnr_v:35.49 
n:137 mse_avg:240.34 mse_y:351.02 mse_u:19.55 mse_v:18.44 psnr_avg:24.32 psnr_y:22.68 psnr_u:35.22 psnr_v:35.47 
n:138 mse_avg:240.38 mse_y:351.04 mse_u:19.57 mse_v:18.54 psnr_avg:24.32 psnr_y:22.68 psnr_u:35.22 psnr_v:35.45 
n:139 mse_avg:239.08 mse_y:349.13 mse_u:19.42 mse_v:18.56 psnr_avg:24.35 psnr_y:22.70 psnr_u:35.25 psnr_v:35.44 
n:140 mse_avg:240.00 mse_y:350.45 mse_u:19.53 mse_v:18.65 psnr_avg:24.33 psnr_y:22.68 psnr_u:35.22 psnr_v:35.42 
n:141 mse_avg:240.39 mse_y:350.93 mse_u:19.79 mse_v:18.85 psnr_avg:24.32 psnr_y:22.68 psnr_u:35.17 psnr_v:35.38 
n:142 mse_avg:240.19 mse_y:350.55 mse_u:19.85 mse_v:19.09 psnr_avg:24.33 psnr_y:22.68 psnr_u:35.15 psnr_v:35.32 
n:143 mse_avg:241.73 mse_y:352.77 mse_u:20.02 mse_v:19.26 psnr_avg:24.30 psnr_y:22.66 psnr_u:35.12 psnr_v:35.28 
n:144 mse_avg:241.26 mse_y:352.00 mse_u:20.09 mse_v:19.48 psnr_avg:24.31 psnr_y:22.67 psnr_u:35.10 psnr_v:35.23 
n:145 mse_avg:242.88 mse_y:354.29 mse_u:20.46 mse_v:19.67 psnr_avg:24.28 psnr_y:22.64 psnr_u:35.02 psnr_v:35.19 
n:146 mse_avg:243.50 mse_y:355.12 mse_u:20.57 mse_v:19.91 psnr_avg:24.27 psnr_y:22.63 psnr_u:35.00 psnr_v:35.14 
n:147 mse_avg:244.52 mse_y:356.70 mse_u:20.54 mse_v:19.79 psnr_avg:24.25 psnr_y:22.61 psnr_u:35.00 psnr_v:35.17 
n:148 mse_avg:244.77 mse_y:356.99 mse_u:20.69 mse_v:19.95 psnr_avg:24.24 psnr_y:22.60 psnr_u:34.97 psnr_v:35.13 
n:149 mse_avg:244.28 mse_y:356.24 mse_u:20.71 mse_v:19.99 psnr_avg:24.25 psnr_y:22.61 psnr_u:34.97 psnr_v:35.12 
n:150 mse_avg:244.19 mse_y:356.05 mse_u:20.88 mse_v:20.09 psnr_avg:24.25 psnr_y:22.62 psnr_u:34.93 psnr_v:35.10 
n:151 mse_avg:245.43 mse_y:357.83 mse_u:21.12 mse_v:20.14 psnr_avg:24.23 psnr_y:22.59 psnr_u:34.88 psnr_v:35.09 
n:152 mse_avg:246.15 mse_y:358.82 mse_u:21.31 mse_v:20.28 psnr_avg:24.22 psnr_y:22.58 psnr_u:34.85 psnr_v:35.06 
n:153 mse_avg:245.74 mse_y:358.24 mse_u:21.20 mse_v:20.30 psnr_avg:24.23 psnr_y:22.59 psnr_u:34.87 psnr_v:35.05 
n:154 mse_avg:246.77 mse_y:359.68 mse_u:21.45 mse_v:20.47 psnr_avg:24.21 psnr_y:22.57 psnr_u:34.82 psnr_v:35.02 
n:155 mse_avg:246.95 mse_y:359.94 mse_u:21.49 mse_v:20.44 psnr_avg:24.20 psnr_y:22.57 psnr_u:34.81 psnr_v:35.03 
n:156 mse_avg:248.10 mse_y:361.55 mse_u:21.78 mse_v:20.65 psnr_avg:24.18 psnr_y:22.55 psnr_u:34.75 psnr_v:34.98 
n:157 mse_avg:246.78 mse_y:359.59 mse_u:21.75 mse_v:20.59 psnr_avg:24.21 psnr_y:22.57 psnr_u:34.76 psnr_v:34.99 
n:158 mse_avg:248.22 mse_y:361.67 mse_u:21.95 mse_v:20.70 psnr_avg:24.18 psnr_y:22.55 psnr_u:34.72 psnr_v:34.97 
n:159 mse_avg:248.28 mse_y:361.72 mse_u:22.05 mse_v:20.73 psnr_avg:24.18 psnr_y:22.55 psnr_u:34.70 psnr_v:34.97 
n:160 mse_avg:249.78 mse_y:363.86 mse_u:22.30 mse_v:20.95 psnr_avg:24.16 psnr_y:22.52 psnr_u:34.65 psnr_v:34.92 
n:161 mse_avg:248.45 mse_y:361.85 mse_u:22.24 mse_v:21.08 psnr_avg:24.18 psnr_y:22.55 psnr_u:34.66 psnr_v:34.89 
n:162 mse_avg:249.19 mse_y:362.89 mse_u:22.34 mse_v:21.25 psnr_avg:24.17 psnr_y:22.53 psnr_u:34.64 psnr_v:34.86 
n:163 mse_avg:249.14 mse_y:362.83 mse_u:22.28 mse_v:21.24 psnr_avg:24.17 psnr_y:22.53 psnr_u:34.65 psnr_v:34.86 
n:164 mse_avg:250.06 mse_y:364.14 mse_u:22.38 mse_v:21.38 psnr_avg:24.15 psnr_y:22.52 psnr_u:34.63 psnr_v:34.83 
n:165 mse_avg:251.11 mse_y:365.72 mse_u:22.41 mse_v:21.40 psnr_avg:24.13 psnr_y:22.50 psnr_u:34.63 psnr_v:34.83 
n:166 mse_avg:251.46 mse_y:366.19 mse_u:22.47 mse_v:21.56 psnr_avg:24.13 psnr_y:22.49 psnr_u:34.62 psnr_v:34.79 
n:167 mse_avg:253.03 mse_y:368.42 mse_u:22.72 mse_v:21.77 psnr_avg:24.10 psnr_y:22.47 psnr_u:34.57 psnr_v:34.75 
