n:1 mse_avg:7.93 mse_y:10.99 mse_u:1.84 mse_v:1.82 psnr_avg:39.14 psnr_y:37.72 psnr_u:45.48 psnr_v:45.52 
n:2 mse_avg:10.81 mse_y:15.30 mse_u:1.81 mse_v:1.82 psnr_avg:37.79 psnr_y:36.28 psnr_u:45.55 psnr_v:45.53 
n:3 mse_avg:12.30 mse_y:17.53 mse_u:1.83 mse_v:1.85 psnr_avg:37.23 psnr_y:35.69 psnr_u:45.51 psnr_v:45.46 
n:4 mse_avg:13.04 mse_y:18.59 mse_u:1.92 mse_v:1.97 psnr_avg:36.98 psnr_y:35.44 psnr_u:45.30 psnr_v:45.18 
n:5 mse_avg:13.78 mse_y:19.68 mse_u:1.95 mse_v:2.02 psnr_avg:36.74 psnr_y:35.19 psnr_u:45.22 psnr_v:45.09 
n:6 mse_avg:13.14 mse_y:18.71 mse_u:1.94 mse_v:2.05 psnr_avg:36.94 psnr_y:35.41 psnr_u:45.26 psnr_v:45.02 
n:7 mse_avg:14.01 mse_y:20.00 mse_u:1.98 mse_v:2.09 psnr_avg:36.67 psnr_y:35.12 psnr_u:45.16 psnr_v:44.94 
n:8 mse_avg:13.46 mse_y:19.17 mse_u:1.97 mse_v:2.10 psnr_avg:36.84 psnr_y:35.30 psnr_u:45.19 psnr_v:44.91 
n:9 mse_avg:14.12 mse_y:20.14 mse_u:2.02 mse_v:2.15 psnr_avg:36.63 psnr_y:35.09 psnr_u:45.08 psnr_v:44.80 
n:10 mse_avg:13.46 mse_y:19.13 mse_u:2.02 mse_v:2.20 psnr_avg:36.84 psnr_y:35.31 psnr_u:45.07 psnr_v:44.71 
n:11 mse_avg:14.34 mse_y:20.42 mse_u:2.11 mse_v:2.26 psnr_avg:36.57 psnr_y:35.03 psnr_u:44.90 psnr_v:44.58 
n:12 mse_avg:14.47 mse_y:20.63 mse_u:2.09 mse_v:2.26 psnr_avg:36.52 psnr_y:34.99 psnr_u:44.94 psnr_v:44.60 
n:13 mse_avg:15.39 mse_y:21.99 mse_u:2.10 mse_v:2.25 psnr_avg:36.26 psnr_y:34.71 psnr_u:44.92 psnr_v:44.60 
n:14 mse_avg:14.21 mse_y:20.23 mse_u:2.07 mse_v:2.26 psnr_avg:36.61 psnr_y:35.07 psnr_u:44.97 psnr_v:44.59 
n:15 mse_avg:14.43 mse_y:20.55 mse_u:2.09 mse_v:2.31 psnr_avg:36.54 psnr_y:35.00 psnr_u:44.93 psnr_v:44.49 
n:16 mse_avg:14.16 mse_y:20.14 mse_u:2.10 mse_v:2.33 psnr_avg:36.62 psnr_y:35.09 psnr_u:44.92 psnr_v:44.46 
n:17 mse_avg:14.77 mse_y:21.02 mse_u:2.14 mse_v:2.39 psnr_avg:36.44 psnr_y:34.90 psnr_u:44.83 psnr_v:44.34 
n:18 mse_avg:14.41 mse_y:20.45 mse_u:2.17 mse_v:2.47 psnr_avg:36.54 psnr_y:35.02 psnr_u:44.76 psnr_v:44.20 
n:19 mse_avg:15.12 mse_y:21.49 mse_u:2.20 mse_v:2.55 psnr_avg:36.34 psnr_y:34.81 psnr_u:44.72 psnr_v:44.07 
n:20 mse_avg:14.89 mse_y:21.15 mse_u:2.19 mse_v:2.56 psnr_avg:36.40 psnr_y:34.88 psnr_u:44.72 psnr_v:44.05 
n:21 mse_avg:15.17 mse_y:21.55 mse_u:2.21 mse_v:2.60 psnr_avg:36.32 psnr_y:34.80 psnr_u:44.68 psnr_v:43.98 
n:22 mse_avg:14.44 mse_y:20.43 mse_u:2.24 mse_v:2.67 psnr_avg:36.54 psnr_y:35.03 psnr_u:44.62 psnr_v:43.87 
n:23 mse_avg:15.23 mse_y:21.59 mse_u:2.28 mse_v:2.76 psnr_avg:36.30 psnr_y:34.79 psnr_u:44.55 psnr_v:43.73 
n:24 mse_avg:15.54 mse_y:22.02 mse_u:2.30 mse_v:2.85 psnr_avg:36.22 psnr_y:34.70 psnr_u:44.51 psnr_v:43.58 
n:25 mse_avg:16.20 mse_y:22.99 mse_u:2.32 mse_v:2.93 psnr_avg:36.04 psnr_y:34.52 psnr_u:44.48 psnr_v:43.46 
n:26 mse_avg:15.61 mse_y:22.09 mse_u:2.34 mse_v:2.95 psnr_avg:36.20 psnr_y:34.69 psnr_u:44.44 psnr_v:43.43 
n:27 mse_avg:15.70 mse_y:22.18 mse_u:2.37 mse_v:3.14 psnr_avg:36.17 psnr_y:34.67 psnr_u:44.38 psnr_v:43.16 
n:28 mse_avg:15.24 mse_y:21.52 mse_u:2.34 mse_v:3.01 psnr_avg:36.30 psnr_y:34.80 psnr_u:44.44 psnr_v:43.35 
n:29 mse_avg:15.71 mse_y:22.23 mse_u:2.34 mse_v:2.98 psnr_avg:36.17 psnr_y:34.66 psnr_u:44.44 psnr_v:43.39 
n:30 mse_avg:15.50 mse_y:21.93 mse_u:2.33 mse_v:2.97 psnr_avg:36.23 psnr_y:34.72 psnr_u:44.46 psnr_v:43.40 
n:31 mse_avg:15.75 mse_y:22.26 mse_u:2.33 mse_v:3.11 psnr_avg:36.16 psnr_y:34.66 psnr_u:44.46 psnr_v:43.20 
n:32 mse_avg:15.11 mse_y:21.33 mse_u:2.33 mse_v:3.01 psnr_avg:36.34 psnr_y:34.84 psnr_u:44.45 psnr_v:43.34 
n:33 mse_avg:15.39 mse_y:21.72 mse_u:2.34 mse_v:3.10 psnr_avg:36.26 psnr_y:34.76 psnr_u:44.43 psnr_v:43.22 
n:34 mse_avg:15.00 mse_y:21.14 mse_u:2.36 mse_v:3.12 psnr_avg:36.37 psnr_y:34.88 psnr_u:44.40 psnr_v:43.19 
n:35 mse_avg:15.61 mse_y:21.99 mse_u:2.40 mse_v:3.32 psnr_avg:36.20 psnr_y:34.71 psnr_u:44.33 psnr_v:42.91 
n:36 mse_avg:15.52 mse_y:21.88 mse_u:2.38 mse_v:3.21 psnr_avg:36.22 psnr_y:34.73 psnr_u:44.36 psnr_v:43.07 
n:37 mse_avg:16.28 mse_y:22.98 mse_u:2.48 mse_v:3.31 psnr_avg:36.01 psnr_y:34.52 psnr_u:44.19 psnr_v:42.93 
n:38 mse_avg:15.30 mse_y:21.56 mse_u:2.41 mse_v:3.14 psnr_avg:36.28 psnr_y:34.79 psnr_u:44.30 psnr_v:43.16 
n:39 mse_avg:15.52 mse_y:21.89 mse_u:2.42 mse_v:3.16 psnr_avg:36.22 psnr_y:34.73 psnr_u:44.30 psnr_v:43.13 
n:40 mse_avg:14.98 mse_y:21.12 mse_u:2.35 mse_v:3.06 psnr_avg:36.38 psnr_y:34.88 psnr_u:44.41 psnr_v:43.28 
n:41 mse_avg:15.46 mse_y:21.83 mse_u:2.38 mse_v:3.06 psnr_avg:36.24 psnr_y:34.74 psnr_u:44.37 psnr_v:43.28 
n:42 mse_avg:15.45 mse_y:21.83 mse_u:2.37 mse_v:3.03 psnr_avg:36.24 psnr_y:34.74 psnr_u:44.39 psnr_v:43.32 
n:43 mse_avg:15.55 mse_y:21.98 mse_u:2.36 mse_v:3.04 psnr_avg:36.21 psnr_y:34.71 psnr_u:44.41 psnr_v:43.30 
n:44 mse_avg:14.88 mse_y:20.97 mse_u:2.35 mse_v:3.01 psnr_avg:36.41 psnr_y:34.91 psnr_u:44.42 psnr_v:43.34 
n:45 mse_avg:15.05 mse_y:21.22 mse_u:2.40 mse_v:3.05 psnr_avg:36.35 psnr_y:34.86 psnr_u:44.33 psnr_v:43.29 
n:46 mse_avg:14.67 mse_y:20.64 mse_u:2.40 mse_v:3.05 psnr_avg:36.47 psnr_y:34.98 psnr_u:44.34 psnr_v:43.29 
n:47 mse_avg:14.96 mse_y:21.08 mse_u:2.39 mse_v:3.07 psnr_avg:36.38 psnr_y:34.89 psnr_u:44.35 psnr_v:43.26 
n:48 mse_avg:14.88 mse_y:20.95 mse_u:2.41 mse_v:3.07 psnr_avg:36.40 psnr_y:34.92 psnr_u:44.31 psnr_v:43.26 
n:49 mse_avg:15.75 mse_y:22.23 mse_u:2.48 mse_v:3.11 psnr_avg:36.16 psnr_y:34.66 psnr_u:44.19 psnr_v:43.20 
n:50 mse_avg:15.25 mse_y:21.45 mse_u:2.52 mse_v:3.18 psnr_avg:36.30 psnr_y:34.82 psnr_u:44.11 psnr_v:43.10 
n:51 mse_avg:7.23 mse_y:9.92 mse_u:1.71 mse_v:1.96 psnr_avg:39.54 psnr_y:38.17 psnr_u:45.80 psnr_v:45.20 
n:52 mse_avg:10.63 mse_y:15.00 mse_u:1.74 mse_v:2.03 psnr_avg:37.86 psnr_y:36.37 psnr_u:45.72 psnr_v:45.05 
n:53 mse_avg:12.59 mse_y:17.89 mse_u:1.80 mse_v:2.15 psnr_avg:37.13 psnr_y:35.60 psnr_u:45.57 psnr_v:44.81 
n:54 mse_avg:12.86 mse_y:18.32 mse_u:1.77 mse_v:2.09 psnr_avg:37.04 psnr_y:35.50 psnr_u:45.65 psnr_v:44.92 
n:55 mse_avg:12.75 mse_y:18.15 mse_u:1.77 mse_v:2.10 psnr_avg:37.08 psnr_y:35.54 psnr_u:45.65 psnr_v:44.91 
n:56 mse_avg:12.28 mse_y:17.46 mse_u:1.77 mse_v:2.08 psnr_avg:37.24 psnr_y:35.71 psnr_u:45.64 psnr_v:44.95 
