n:1 mse_avg:2.05 mse_y:2.70 mse_u:0.86 mse_v:0.66 psnr_avg:45.01 psnr_y:43.82 psnr_u:48.80 psnr_v:49.92 
n:14 mse_avg:110.35 mse_y:163.03 mse_u:5.28 mse_v:4.67 psnr_avg:27.70 psnr_y:26.01 psnr_u:40.91 psnr_v:41.44 
n:15 mse_avg:107.65 mse_y:159.02 mse_u:5.21 mse_v:4.61 psnr_avg:27.81 psnr_y:26.12 psnr_u:40.96 psnr_v:41.49 
n:16 mse_avg:112.33 mse_y:165.78 mse_u:5.73 mse_v:5.12 psnr_avg:27.63 psnr_y:25.94 psnr_u:40.55 psnr_v:41.04 
n:17 mse_avg:114.39 mse_y:168.87 mse_u:5.74 mse_v:5.15 psnr_avg:27.55 psnr_y:25.86 psnr_u:40.54 psnr_v:41.02 
n:18 mse_avg:119.60 mse_y:176.44 mse_u:6.22 mse_v:5.61 psnr_avg:27.35 psnr_y:25.66 psnr_u:40.19 psnr_v:40.64 
n:19 mse_avg:114.56 mse_y:168.93 mse_u:6.10 mse_v:5.56 psnr_avg:27.54 psnr_y:25.85 psnr_u:40.27 psnr_v:40.68 
n:20 mse_avg:118.79 mse_y:175.06 mse_u:6.52 mse_v:5.99 psnr_avg:27.38 psnr_y:25.70 psnr_u:39.99 psnr_v:40.36 
n:21 mse_avg:121.33 mse_y:178.80 mse_u:6.66 mse_v:6.13 psnr_avg:27.29 psnr_y:25.61 psnr_u:39.90 psnr_v:40.26 
n:22 mse_avg:123.66 mse_y:182.08 mse_u:7.04 mse_v:6.59 psnr_avg:27.21 psnr_y:25.53 psnr_u:39.66 psnr_v:39.95 
n:23 mse_avg:124.37 mse_y:183.13 mse_u:7.07 mse_v:6.66 psnr_avg:27.18 psnr_y:25.50 psnr_u:39.64 psnr_v:39.90 
n:24 mse_avg:127.32 mse_y:187.36 mse_u:7.41 mse_v:7.06 psnr_avg:27.08 psnr_y:25.40 psnr_u:39.43 psnr_v:39.64 
n:25 mse_avg:130.46 mse_y:191.98 mse_u:7.61 mse_v:7.22 psnr_avg:26.98 psnr_y:25.30 psnr_u:39.32 psnr_v:39.55 
n:26 mse_avg:133.89 mse_y:196.94 mse_u:7.97 mse_v:7.60 psnr_avg:26.86 psnr_y:25.19 psnr_u:39.11 psnr_v:39.32 
n:27 mse_avg:135.93 mse_y:200.02 mse_u:7.92 mse_v:7.61 psnr_avg:26.80 psnr_y:25.12 psnr_u:39.14 psnr_v:39.32 
n:28 mse_avg:136.99 mse_y:201.47 mse_u:8.15 mse_v:7.89 psnr_avg:26.76 psnr_y:25.09 psnr_u:39.02 psnr_v:39.16 
n:29 mse_avg:140.24 mse_y:206.31 mse_u:8.19 mse_v:7.97 psnr_avg:26.66 psnr_y:24.99 psnr_u:39.00 psnr_v:39.12 
n:30 mse_avg:142.26 mse_y:209.20 mse_u:8.48 mse_v:8.27 psnr_avg:26.60 psnr_y:24.93 psnr_u:38.85 psnr_v:38.95 
n:31 mse_avg:144.98 mse_y:213.27 mse_u:8.49 mse_v:8.32 psnr_avg:26.52 psnr_y:24.84 psnr_u:38.84 psnr_v:38.93 
n:32 mse_avg:148.04 mse_y:217.70 mse_u:8.80 mse_v:8.64 psnr_avg:26.43 psnr_y:24.75 psnr_u:38.69 psnr_v:38.76 
n:33 mse_avg:145.71 mse_y:214.24 mse_u:8.69 mse_v:8.60 psnr_avg:26.50 psnr_y:24.82 psnr_u:38.74 psnr_v:38.79 
n:34 mse_avg:149.91 mse_y:220.39 mse_u:8.98 mse_v:8.90 psnr_avg:26.37 psnr_y:24.70 psnr_u:38.60 psnr_v:38.64 
n:35 mse_avg:147.96 mse_y:217.50 mse_u:8.89 mse_v:8.86 psnr_avg:26.43 psnr_y:24.76 psnr_u:38.64 psnr_v:38.66 
n:36 mse_avg:153.10 mse_y:225.05 mse_u:9.20 mse_v:9.21 psnr_avg:26.28 psnr_y:24.61 psnr_u:38.50 psnr_v:38.49 
n:37 mse_avg:152.62 mse_y:224.33 mse_u:9.11 mse_v:9.26 psnr_avg:26.29 psnr_y:24.62 psnr_u:38.53 psnr_v:38.46 
n:38 mse_avg:156.45 mse_y:229.95 mse_u:9.41 mse_v:9.53 psnr_avg:26.19 psnr_y:24.51 psnr_u:38.40 psnr_v:38.34 
n:39 mse_avg:155.24 mse_y:228.15 mse_u:9.37 mse_v:9.50 psnr_avg:26.22 psnr_y:24.55 psnr_u:38.41 psnr_v:38.35 
n:40 mse_avg:159.43 mse_y:234.27 mse_u:9.67 mse_v:9.83 psnr_avg:26.11 psnr_y:24.43 psnr_u:38.28 psnr_v:38.21 
n:41 mse_avg:157.68 mse_y:231.68 mse_u:9.53 mse_v:9.82 psnr_avg:26.15 psnr_y:24.48 psnr_u:38.34 psnr_v:38.21 
n:42 mse_avg:159.18 mse_y:233.82 mse_u:9.74 mse_v:10.06 psnr_avg:26.11 psnr_y:24.44 psnr_u:38.24 psnr_v:38.10 
n:43 mse_avg:163.12 mse_y:239.70 mse_u:9.82 mse_v:10.11 psnr_avg:26.01 psnr_y:24.33 psnr_u:38.21 psnr_v:38.08 
n:44 mse_avg:162.60 mse_y:238.83 mse_u:9.96 mse_v:10.31 psnr_avg:26.02 psnr_y:24.35 psnr_u:38.15 psnr_v:38.00 
n:45 mse_avg:162.53 mse_y:238.71 mse_u:10.01 mse_v:10.34 psnr_avg:26.02 psnr_y:24.35 psnr_u:38.12 psnr_v:37.99 
n:46 mse_avg:165.30 mse_y:242.72 mse_u:10.28 mse_v:10.65 psnr_avg:25.95 psnr_y:24.28 psnr_u:38.01 psnr_v:37.86 
n:47 mse_avg:167.41 mse_y:245.84 mse_u:10.39 mse_v:10.72 psnr_avg:25.89 psnr_y:24.22 psnr_u:37.96 psnr_v:37.83 
n:48 mse_avg:168.87 mse_y:247.93 mse_u:10.59 mse_v:10.89 psnr_avg:25.86 psnr_y:24.19 psnr_u:37.88 psnr_v:37.76 
n:49 mse_avg:169.49 mse_y:248.82 mse_u:10.67 mse_v:10.96 psnr_avg:25.84 psnr_y:24.17 psnr_u:37.85 psnr_v:37.73 
n:50 mse_avg:172.67 mse_y:253.47 mse_u:10.90 mse_v:11.19 psnr_avg:25.76 psnr_y:24.09 psnr_u:37.76 psnr_v:37.64 
n:51 mse_avg:174.81 mse_y:256.58 mse_u:11.20 mse_v:11.32 psnr_avg:25.71 psnr_y:24.04 psnr_u:37.64 psnr_v:37.59 
n:52 mse_avg:177.87 mse_y:261.05 mse_u:11.46 mse_v:11.59 psnr_avg:25.63 psnr_y:23.96 psnr_u:37.54 psnr_v:37.49 
n:53 mse_avg:172.82 mse_y:253.56 mse_u:11.17 mse_v:11.51 psnr_avg:25.75 psnr_y:24.09 psnr_u:37.65 psnr_v:37.52 
n:54 mse_avg:174.61 mse_y:256.12 mse_u:11.41 mse_v:11.76 psnr_avg:25.71 psnr_y:24.05 psnr_u:37.56 psnr_v:37.43 
n:55 mse_avg:176.68 mse_y:259.17 mse_u:11.58 mse_v:11.84 psnr_avg:25.66 psnr_y:24.00 psnr_u:37.49 psnr_v:37.40 
n:56 mse_avg:179.12 mse_y:262.70 mse_u:11.83 mse_v:12.08 psnr_avg:25.60 psnr_y:23.94 psnr_u:37.40 psnr_v:37.31 
n:57 mse_avg:176.38 mse_y:258.66 mse_u:11.63 mse_v:11.99 psnr_avg:25.67 psnr_y:24.00 psnr_u:37.47 psnr_v:37.34 
n:58 mse_avg:178.13 mse_y:261.18 mse_u:11.86 mse_v:12.22 psnr_avg:25.62 psnr_y:23.96 psnr_u:37.39 psnr_v:37.26 
n:59 mse_avg:180.79 mse_y:265.11 mse_u:12.00 mse_v:12.28 psnr_avg:25.56 psnr_y:23.90 psnr_u:37.34 psnr_v:37.24 
n:60 mse_avg:181.83 mse_y:266.59 mse_u:12.18 mse_v:12.45 psnr_avg:25.53 psnr_y:23.87 psnr_u:37.28 psnr_v:37.18 
n:61 mse_avg:182.81 mse_y:268.05 mse_u:12.22 mse_v:12.46 psnr_avg:25.51 psnr_y:23.85 psnr_u:37.26 psnr_v:37.18 
n:62 mse_avg:181.77 mse_y:266.41 mse_u:12.33 mse_v:12.63 psnr_avg:25.54 psnr_y:23.88 psnr_u:37.22 psnr_v:37.12 
n:63 mse_avg:181.59 mse_y:266.10 mse_u:12.38 mse_v:12.73 psnr_avg:25.54 psnr_y:23.88 psnr_u:37.20 psnr_v:37.08 
n:64 mse_avg:183.58 mse_y:268.96 mse_u:12.63 mse_v:12.96 psnr_avg:25.49 psnr_y:23.83 psnr_u:37.12 psnr_v:37.00 
n:65 mse_avg:185.78 mse_y:272.21 mse_u:12.80 mse_v:13.03 psnr_avg:25.44 psnr_y:23.78 psnr_u:37.06 psnr_v:36.98 
n:66 mse_avg:186.45 mse_y:273.16 mse_u:12.91 mse_v:13.15 psnr_avg:25.43 psnr_y:23.77 psnr_u:37.02 psnr_v:36.94 
n:67 mse_avg:183.93 mse_y:269.41 mse_u:12.76 mse_v:13.17 psnr_avg:25.48 psnr_y:23.83 psnr_u:37.07 psnr_v:36.93 
n:68 mse_avg:185.25 mse_y:271.29 mse_u:12.93 mse_v:13.40 psnr_avg:25.45 psnr_y:23.80 psnr_u:37.02 psnr_v:36.86 
n:69 mse_avg:186.23 mse_y:272.73 mse_u:13.03 mse_v:13.46 psnr_avg:25.43 psnr_y:23.77 psnr_u:36.98 psnr_v:36.84 
n:70 mse_avg:190.79 mse_y:279.43 mse_u:13.35 mse_v:13.68 psnr_avg:25.33 psnr_y:23.67 psnr_u:36.87 psnr_v:36.77 
n:71 mse_avg:189.31 mse_y:277.27 mse_u:13.23 mse_v:13.57 psnr_avg:25.36 psnr_y:23.70 psnr_u:36.92 psnr_v:36.81 
n:72 mse_avg:190.74 mse_y:279.35 mse_u:13.40 mse_v:13.67 psnr_avg:25.33 psnr_y:23.67 psnr_u:36.86 psnr_v:36.77 
n:73 mse_avg:193.85 mse_y:283.97 mse_u:13.54 mse_v:13.69 psnr_avg:25.26 psnr_y:23.60 psnr_u:36.81 psnr_v:36.77 
n:74 mse_avg:195.43 mse_y:286.24 mse_u:13.75 mse_v:13.87 psnr_avg:25.22 psnr_y:23.56 psnr_u:36.75 psnr_v:36.71 
n:75 mse_avg:194.62 mse_y:285.08 mse_u:13.60 mse_v:13.83 psnr_avg:25.24 psnr_y:23.58 psnr_u:36.79 psnr_v:36.72 
n:76 mse_avg:194.50 mse_y:284.87 mse_u:13.65 mse_v:13.86 psnr_avg:25.24 psnr_y:23.58 psnr_u:36.78 psnr_v:36.71 
n:77 mse_avg:195.76 mse_y:286.74 mse_u:13.69 mse_v:13.89 psnr_avg:25.21 psnr_y:23.56 psnr_u:36.77 psnr_v:36.70 
n:78 mse_avg:196.47 mse_y:287.75 mse_u:13.83 mse_v:14.00 psnr_avg:25.20 psnr_y:23.54 psnr_u:36.72 psnr_v:36.67 
n:79 mse_avg:197.84 mse_y:289.79 mse_u:13.90 mse_v:14.00 psnr_avg:25.17 psnr_y:23.51 psnr_u:36.70 psnr_v:36.67 
n:80 mse_avg:198.18 mse_y:290.23 mse_u:14.04 mse_v:14.07 psnr_avg:25.16 psnr_y:23.50 psnr_u:36.66 psnr_v:36.65 
n:81 mse_avg:198.35 mse_y:290.49 mse_u:14.00 mse_v:14.11 psnr_avg:25.16 psnr_y:23.50 psnr_u:36.67 psnr_v:36.64 
n:82 mse_avg:198.98 mse_y:291.42 mse_u:14.07 mse_v:14.16 psnr_avg:25.14 psnr_y:23.49 psnr_u:36.65 psnr_v:36.62 
n:83 mse_avg:201.12 mse_y:294.59 mse_u:14.15 mse_v:14.22 psnr_avg:25.10 psnr_y:23.44 psnr_u:36.62 psnr_v:36.60 
n:84 mse_avg:203.46 mse_y:298.05 mse_u:14.24 mse_v:14.32 psnr_avg:25.05 psnr_y:23.39 psnr_u:36.59 psnr_v:36.57 
n:85 mse_avg:203.42 mse_y:298.03 mse_u:14.11 mse_v:14.29 psnr_avg:25.05 psnr_y:23.39 psnr_u:36.64 psnr_v:36.58 
n:86 mse_avg:205.42 mse_y:300.96 mse_u:14.26 mse_v:14.42 psnr_avg:25.00 psnr_y:23.35 psnr_u:36.59 psnr_v:36.54 
n:87 mse_avg:209.24 mse_y:306.61 mse_u:14.45 mse_v:14.59 psnr_avg:24.92 psnr_y:23.26 psnr_u:36.53 psnr_v:36.49 
n:88 mse_avg:211.34 mse_y:309.69 mse_u:14.61 mse_v:14.70 psnr_avg:24.88 psnr_y:23.22 psnr_u:36.48 psnr_v:36.46 
n:89 mse_avg:209.80 mse_y:307.45 mse_u:14.34 mse_v:14.64 psnr_avg:24.91 psnr_y:23.25 psnr_u:36.57 psnr_v:36.48 
n:90 mse_avg:211.01 mse_y:309.23 mse_u:14.41 mse_v:14.72 psnr_avg:24.89 psnr_y:23.23 psnr_u:36.54 psnr_v:36.45 
n:91 mse_avg:209.91 mse_y:307.57 mse_u:14.28 mse_v:14.87 psnr_avg:24.91 psnr_y:23.25 psnr_u:36.58 psnr_v:36.41 
n:92 mse_avg:212.49 mse_y:311.35 mse_u:14.58 mse_v:14.99 psnr_avg:24.86 psnr_y:23.20 psnr_u:36.49 psnr_v:36.37 
n:93 mse_avg:213.71 mse_y:313.18 mse_u:14.61 mse_v:14.95 psnr_avg:24.83 psnr_y:23.17 psnr_u:36.48 psnr_v:36.38 
n:94 mse_avg:216.89 mse_y:317.85 mse_u:14.87 mse_v:15.06 psnr_avg:24.77 psnr_y:23.11 psnr_u:36.41 psnr_v:36.35 
n:95 mse_avg:216.30 mse_y:316.97 mse_u:14.92 mse_v:15.02 psnr_avg:24.78 psnr_y:23.12 psnr_u:36.39 psnr_v:36.36 
n:96 mse_avg:217.21 mse_y:318.26 mse_u:15.12 mse_v:15.13 psnr_avg:24.76 psnr_y:23.10 psnr_u:36.34 psnr_v:36.33 
n:97 mse_avg:217.29 mse_y:318.31 mse_u:15.26 mse_v:15.24 psnr_avg:24.76 psnr_y:23.10 psnr_u:36.30 psnr_v:36.30 
n:98 mse_avg:219.95 mse_y:322.20 mse_u:15.53 mse_v:15.39 psnr_avg:24.71 psnr_y:23.05 psnr_u:36.22 psnr_v:36.26 
n:99 mse_avg:219.42 mse_y:321.42 mse_u:15.46 mse_v:15.36 psnr_avg:24.72 psnr_y:23.06 psnr_u:36.24 psnr_v:36.27 
n:100 mse_avg:220.63 mse_y:323.14 mse_u:15.72 mse_v:15.53 psnr_avg:24.69 psnr_y:23.04 psnr_u:36.17 psnr_v:36.22 
n:101 mse_avg:221.70 mse_y:324.66 mse_u:15.95 mse_v:15.63 psnr_avg:24.67 psnr_y:23.02 psnr_u:36.10 psnr_v:36.19 
n:102 mse_avg:221.71 mse_y:324.61 mse_u:16.07 mse_v:15.77 psnr_avg:24.67 psnr_y:23.02 psnr_u:36.07 psnr_v:36.15 
n:103 mse_avg:220.58 mse_y:322.92 mse_u:16.04 mse_v:15.74 psnr_avg:24.70 psnr_y:23.04 psnr_u:36.08 psnr_v:36.16 
n:104 mse_avg:222.06 mse_y:325.04 mse_u:16.26 mse_v:15.91 psnr_avg:24.67 psnr_y:23.01 psnr_u:36.02 psnr_v:36.11 
n:105 mse_avg:222.44 mse_y:325.58 mse_u:16.35 mse_v:15.93 psnr_avg:24.66 psnr_y:23.00 psnr_u:35.99 psnr_v:36.11 
n:106 mse_avg:223.04 mse_y:326.42 mse_u:16.54 mse_v:16.05 psnr_avg:24.65 psnr_y:22.99 psnr_u:35.95 psnr_v:36.08 
n:107 mse_avg:220.93 mse_y:323.29 mse_u:16.41 mse_v:15.98 psnr_avg:24.69 psnr_y:23.03 psnr_u:35.98 psnr_v:36.09 
n:108 mse_avg:222.37 mse_y:325.34 mse_u:16.64 mse_v:16.23 psnr_avg:24.66 psnr_y:23.01 psnr_u:35.92 psnr_v:36.03 
n:109 mse_avg:222.32 mse_y:325.26 mse_u:16.61 mse_v:16.26 psnr_avg:24.66 psnr_y:23.01 psnr_u:35.93 psnr_v:36.02 
n:110 mse_avg:224.14 mse_y:327.89 mse_u:16.88 mse_v:16.37 psnr_avg:24.63 psnr_y:22.97 psnr_u:35.86 psnr_v:35.99 
n:111 mse_avg:224.88 mse_y:328.99 mse_u:16.94 mse_v:16.37 psnr_avg:24.61 psnr_y:22.96 psnr_u:35.84 psnr_v:35.99 
n:112 mse_avg:224.72 mse_y:328.68 mse_u:17.10 mse_v:16.48 psnr_avg:24.61 psnr_y:22.96 psnr_u:35.80 psnr_v:35.96 
n:113 mse_avg:225.63 mse_y:330.00 mse_u:17.21 mse_v:16.55 psnr_avg:24.60 psnr_y:22.95 psnr_u:35.77 psnr_v:35.94 
n:114 mse_avg:226.45 mse_y:331.16 mse_u:17.39 mse_v:16.71 psnr_avg:24.58 psnr_y:22.93 psnr_u:35.73 psnr_v:35.90 
n:115 mse_avg:226.94 mse_y:331.84 mse_u:17.52 mse_v:16.78 psnr_avg:24.57 psnr_y:22.92 psnr_u:35.70 psnr_v:35.88 
n:116 mse_avg:227.03 mse_y:331.92 mse_u:17.58 mse_v:16.90 psnr_avg:24.57 psnr_y:22.92 psnr_u:35.68 psnr_v:35.85 
n:117 mse_avg:227.17 mse_y:332.11 mse_u:17.64 mse_v:16.96 psnr_avg:24.57 psnr_y:22.92 psnr_u:35.67 psnr_v:35.84 
n:118 mse_avg:227.94 mse_y:333.18 mse_u:17.82 mse_v:17.11 psnr_avg:24.55 psnr_y:22.90 psnr_u:35.62 psnr_v:35.80 
n:119 mse_avg:230.44 mse_y:336.78 mse_u:18.19 mse_v:17.32 psnr_avg:24.51 psnr_y:22.86 psnr_u:35.53 psnr_v:35.75 
n:120 mse_avg:230.89 mse_y:337.42 mse_u:18.33 mse_v:17.30 psnr_avg:24.50 psnr_y:22.85 psnr_u:35.50 psnr_v:35.75 
n:121 mse_avg:232.01 mse_y:339.05 mse_u:18.46 mse_v:17.37 psnr_avg:24.48 psnr_y:22.83 psnr_u:35.47 psnr_v:35.73 
n:122 mse_avg:232.94 mse_y:340.41 mse_u:18.64 mse_v:17.40 psnr_avg:24.46 psnr_y:22.81 psnr_u:35.43 psnr_v:35.73 
n:123 mse_avg:234.89 mse_y:343.30 mse_u:18.74 mse_v:17.42 psnr_avg:24.42 psnr_y:22.77 psnr_u:35.40 psnr_v:35.72 
n:124 mse_avg:234.24 mse_y:342.28 mse_u:18.86 mse_v:17.47 psnr_avg:24.43 psnr_y:22.79 psnr_u:35.38 psnr_v:35.71 
n:125 mse_avg:235.47 mse_y:344.12 mse_u:18.85 mse_v:17.51 psnr_avg:24.41 psnr_y:22.76 psnr_u:35.38 psnr_v:35.70 
n:126 mse_avg:236.32 mse_y:345.33 mse_u:19.04 mse_v:17.56 psnr_avg:24.40 psnr_y:22.75 psnr_u:35.33 psnr_v:35.68 
n:127 mse_avg:236.07 mse_y:344.98 mse_u:19.00 mse_v:17.52 psnr_avg:24.40 psnr_y:22.75 psnr_u:35.34 psnr_v:35.69 
n:128 mse_avg:236.68 mse_y:345.87 mse_u:19.05 mse_v:17.59 psnr_avg:24.39 psnr_y:22.74 psnr_u:35.33 psnr_v:35.68 
n:129 mse_avg:234.58 mse_y:342.76 mse_u:18.83 mse_v:17.61 psnr_avg:24.43 psnr_y:22.78 psnr_u:35.38 psnr_v:35.67 
n:130 mse_avg:235.44 mse_y:344.00 mse_u:18.94 mse_v:17.70 psnr_avg:24.41 psnr_y:22.77 psnr_u:35.36 psnr_v:35.65 
n:131 mse_avg:233.55 mse_y:341.19 mse_u:18.84 mse_v:17.72 psnr_avg:24.45 psnr_y:22.80 psnr_u:35.38 psnr_v:35.65 
n:132 mse_avg:235.21 mse_y:343.61 mse_u:19.00 mse_v:17.80 psnr_avg:24.42 psnr_y:22.77 psnr_u:35.34 psnr_v:35.63 
n:133 mse_avg:234.97 mse_y:343.25 mse_u:18.96 mse_v:17.89 psnr_avg:24.42 psnr_y:22.77 psnr_u:35.35 psnr_v:35.60 
n:134 mse_avg:236.25 mse_y:345.13 mse_u:18.99 mse_v:17.98 psnr_avg:24.40 psnr_y:22.75 psnr_u:35.35 psnr_v:35.58 
n:135 mse_avg:236.21 mse_y:345.06 mse_u:19.03 mse_v:18.00 psnr_avg:24.40 psnr_y:22.75 psnr_u:35.34 psnr_v:35.58 
n:136 mse_avg:238.00 mse_y:347.67 mse_u:19.14 mse_v:18.15 psnr_avg:24.37 psnr_y:22.72 psnr_u:35.31 psnr_v:35.54 
n:137 mse_avg:238.06 mse_y:347.76 mse_u:19.19 mse_v:18.14 psnr_avg:24.36 psnr_y:22.72 psnr_u:35.30 psnr_v:35.55 
n:138 mse_avg:238.43 mse_y:348.26 mse_u:19.25 mse_v:18.27 psnr_avg:24.36 psnr_y:22.71 psnr_u:35.29 psnr_v:35.51 
n:139 mse_avg:236.98 mse_y:346.14 mse_u:19.05 mse_v:18.26 psnr_avg:24.38 psnr_y:22.74 psnr_u:35.33 psnr_v:35.52 
n:140 mse_avg:237.86 mse_y:347.41 mse_u:19.15 mse_v:18.40 psnr_avg:24.37 psnr_y:22.72 psnr_u:35.31 psnr_v:35.48 
n:141 mse_avg:238.29 mse_y:347.94 mse_u:19.35 mse_v:18.60 psnr_avg:24.36 psnr_y:22.72 psnr_u:35.27 psnr_v:35.44 
n:142 mse_avg:238.26 mse_y:347.82 mse_u:19.46 mse_v:18.78 psnr_avg:24.36 psnr_y:22.72 psnr_u:35.24 psnr_v:35.39 
n:143 mse_avg:239.67 mse_y:349.86 mse_u:19.63 mse_v:18.93 psnr_avg:24.33 psnr_y:22.69 psnr_u:35.20 psnr_v:35.36 
n:144 mse_avg:239.01 mse_y:348.81 mse_u:19.74 mse_v:19.10 psnr_avg:24.35 psnr_y:22.70 psnr_u:35.18 psnr_v:35.32 
n:145 mse_avg:240.34 mse_y:350.65 mse_u:20.09 mse_v:19.32 psnr_avg:24.32 psnr_y:22.68 psnr_u:35.10 psnr_v:35.27 
n:146 mse_avg:240.91 mse_y:351.44 mse_u:20.21 mse_v:19.53 psnr_avg:24.31 psnr_y:22.67 psnr_u:35.08 psnr_v:35.22 
n:147 mse_avg:241.98 mse_y:353.06 mse_u:20.18 mse_v:19.47 psnr_avg:24.29 psnr_y:22.65 psnr_u:35.08 psnr_v:35.24 
n:148 mse_avg:242.30 mse_y:353.48 mse_u:20.32 mse_v:19.60 psnr_avg:24.29 psnr_y:22.65 psnr_u:35.05 psnr_v:35.21 
n:149 mse_avg:241.71 mse_y:352.56 mse_u:20.35 mse_v:19.65 psnr_avg:24.30 psnr_y:22.66 psnr_u:35.05 psnr_v:35.20 
n:150 mse_avg:242.15 mse_y:353.15 mse_u:20.52 mse_v:19.81 psnr_avg:24.29 psnr_y:22.65 psnr_u:35.01 psnr_v:35.16 
n:151 mse_avg:243.72 mse_y:355.38 mse_u:20.80 mse_v:19.99 psnr_avg:24.26 psnr_y:22.62 psnr_u:34.95 psnr_v:35.12 
n:152 mse_avg:244.33 mse_y:356.24 mse_u:20.98 mse_v:20.06 psnr_avg:24.25 psnr_y:22.61 psnr_u:34.91 psnr_v:35.11 
n:153 mse_avg:244.09 mse_y:355.89 mse_u:20.90 mse_v:20.08 psnr_avg:24.26 psnr_y:22.62 psnr_u:34.93 psnr_v:35.10 
n:154 mse_avg:245.13 mse_y:357.36 mse_u:21.12 mse_v:20.24 psnr_avg:24.24 psnr_y:22.60 psnr_u:34.88 psnr_v:35.07 
n:155 mse_avg:244.97 mse_y:357.11 mse_u:21.11 mse_v:20.26 psnr_avg:24.24 psnr_y:22.60 psnr_u:34.89 psnr_v:35.06 
n:156 mse_avg:245.87 mse_y:358.35 mse_u:21.42 mse_v:20.44 psnr_avg:24.22 psnr_y:22.59 psnr_u:34.82 psnr_v:35.03 
n:157 mse_avg:244.21 mse_y:355.87 mse_u:21.37 mse_v:20.40 psnr_avg:24.25 psnr_y:22.62 psnr_u:34.83 psnr_v:35.03 
n:158 mse_avg:245.71 mse_y:358.05 mse_u:21.57 mse_v:20.53 psnr_avg:24.23 psnr_y:22.59 psnr_u:34.79 psnr_v:35.01 
n:159 mse_avg:245.90 mse_y:358.30 mse_u:21.70 mse_v:20.49 psnr_avg:24.22 psnr_y:22.59 psnr_u:34.77 psnr_v:35.01 
n:160 mse_avg:247.39 mse_y:360.43 mse_u:21.93 mse_v:20.69 psnr_avg:24.20 psnr_y:22.56 psnr_u:34.72 psnr_v:34.97 
n:161 mse_avg:246.37 mse_y:358.87 mse_u:21.91 mse_v:20.84 psnr_avg:24.21 psnr_y:22.58 psnr_u:34.73 psnr_v:34.94 
n:162 mse_avg:247.20 mse_y:360.05 mse_u:22.02 mse_v:20.99 psnr_avg:24.20 psnr_y:22.57 psnr_u:34.70 psnr_v:34.91 
n:163 mse_avg:247.15 mse_y:359.99 mse_u:21.97 mse_v:21.01 psnr_avg:24.20 psnr_y:22.57 psnr_u:34.71 psnr_v:34.91 
n:164 mse_avg:247.99 mse_y:361.18 mse_u:22.06 mse_v:21.19 psnr_avg:24.19 psnr_y:22.55 psnr_u:34.70 psnr_v:34.87 
n:165 mse_avg:249.06 mse_y:362.78 mse_u:22.08 mse_v:21.20 psnr_avg:24.17 psnr_y:22.53 psnr_u:34.69 psnr_v:34.87 
n:166 mse_avg:249.50 mse_y:363.40 mse_u:22.13 mse_v:21.31 psnr_avg:24.16 psnr_y:22.53 psnr_u:34.68 psnr_v:34.85 
n:167 mse_avg:250.76 mse_y:365.17 mse_u:22.37 mse_v:21.53 psnr_avg:24.14 psnr_y:22.51 psnr_u:34.63 psnr_v:34.80 
