n:1 mse_avg:0.11 mse_y:0.13 mse_u:0.06 mse_v:0.06 psnr_avg:57.73 psnr_y:56.84 psnr_u:60.08 psnr_v:60.64 
n:16 mse_avg:0.27 mse_y:0.36 mse_u:0.11 mse_v:0.10 psnr_avg:53.74 psnr_y:52.56 psnr_u:57.72 psnr_v:58.29 
n:17 mse_avg:0.28 mse_y:0.37 mse_u:0.11 mse_v:0.10 psnr_avg:53.66 psnr_y:52.48 psnr_u:57.63 psnr_v:58.19 
n:18 mse_avg:0.28 mse_y:0.36 mse_u:0.12 mse_v:0.10 psnr_avg:53.70 psnr_y:52.55 psnr_u:57.46 psnr_v:58.00 
n:19 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.10 psnr_avg:53.59 psnr_y:52.44 psnr_u:57.42 psnr_v:57.94 
n:20 mse_avg:0.28 mse_y:0.36 mse_u:0.11 mse_v:0.10 psnr_avg:53.70 psnr_y:52.55 psnr_u:57.53 psnr_v:58.08 
n:21 mse_avg:0.28 mse_y:0.37 mse_u:0.11 mse_v:0.10 psnr_avg:53.66 psnr_y:52.49 psnr_u:57.53 psnr_v:58.08 
n:22 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.10 psnr_avg:53.60 psnr_y:52.45 psnr_u:57.43 psnr_v:57.96 
n:23 mse_avg:0.28 mse_y:0.37 mse_u:0.11 mse_v:0.10 psnr_avg:53.64 psnr_y:52.46 psnr_u:57.62 psnr_v:58.14 
n:24 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.10 psnr_avg:53.64 psnr_y:52.49 psnr_u:57.43 psnr_v:57.95 
n:25 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.10 psnr_avg:53.64 psnr_y:52.48 psnr_u:57.44 psnr_v:57.95 
n:26 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.11 psnr_avg:53.63 psnr_y:52.50 psnr_u:57.31 psnr_v:57.83 
n:27 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.10 psnr_avg:53.63 psnr_y:52.48 psnr_u:57.41 psnr_v:57.94 
n:28 mse_avg:0.28 mse_y:0.36 mse_u:0.12 mse_v:0.11 psnr_avg:53.63 psnr_y:52.51 psnr_u:57.24 psnr_v:57.77 
n:29 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.11 psnr_avg:53.64 psnr_y:52.51 psnr_u:57.33 psnr_v:57.84 
n:30 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.11 psnr_avg:53.62 psnr_y:52.49 psnr_u:57.25 psnr_v:57.78 
n:31 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.10 psnr_avg:53.61 psnr_y:52.46 psnr_u:57.38 psnr_v:57.93 
n:32 mse_avg:0.28 mse_y:0.36 mse_u:0.12 mse_v:0.11 psnr_avg:53.63 psnr_y:52.51 psnr_u:57.27 psnr_v:57.79 
n:33 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.11 psnr_avg:53.60 psnr_y:52.48 psnr_u:57.25 psnr_v:57.76 
n:34 mse_avg:0.28 mse_y:0.36 mse_u:0.12 mse_v:0.11 psnr_avg:53.63 psnr_y:52.52 psnr_u:57.20 psnr_v:57.71 
n:35 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.11 psnr_avg:53.64 psnr_y:52.50 psnr_u:57.33 psnr_v:57.84 
n:36 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.11 psnr_avg:53.63 psnr_y:52.50 psnr_u:57.24 psnr_v:57.78 
n:37 mse_avg:0.29 mse_y:0.37 mse_u:0.12 mse_v:0.11 psnr_avg:53.56 psnr_y:52.43 psnr_u:57.26 psnr_v:57.79 
n:38 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.11 psnr_avg:53.63 psnr_y:52.51 psnr_u:57.29 psnr_v:57.81 
n:39 mse_avg:0.28 mse_y:0.37 mse_u:0.12 mse_v:0.10 psnr_avg:53.64 psnr_y:52.48 psnr_u:57.47 psnr_v:58.02 
n:40 mse_avg:0.28 mse_y:0.37 mse_u:0.13 mse_v:0.11 psnr_avg:53.59 psnr_y:52.49 psnr_u:57.07 psnr_v:57.58 
n:41 mse_avg:0.29 mse_y:0.37 mse_u:0.13 mse_v:0.11 psnr_avg:53.56 psnr_y:52.47 psnr_u:57.01 psnr_v:57.52 
n:42 mse_avg:0.28 mse_y:0.36 mse_u:0.13 mse_v:0.12 psnr_avg:53.60 psnr_y:52.52 psnr_u:56.96 psnr_v:57.46 
n:43 mse_avg:0.29 mse_y:0.37 mse_u:0.13 mse_v:0.12 psnr_avg:53.55 psnr_y:52.46 psnr_u:56.98 psnr_v:57.48 
n:44 mse_avg:0.29 mse_y:0.37 mse_u:0.13 mse_v:0.12 psnr_avg:53.55 psnr_y:52.48 psnr_u:56.85 psnr_v:57.34 
n:45 mse_avg:0.29 mse_y:0.37 mse_u:0.13 mse_v:0.12 psnr_avg:53.54 psnr_y:52.46 psnr_u:56.87 psnr_v:57.37 
n:46 mse_avg:0.29 mse_y:0.37 mse_u:0.14 mse_v:0.12 psnr_avg:53.52 psnr_y:52.46 psnr_u:56.80 psnr_v:57.30 
n:47 mse_avg:0.29 mse_y:0.37 mse_u:0.13 mse_v:0.12 psnr_avg:53.51 psnr_y:52.41 psnr_u:56.97 psnr_v:57.47 
n:48 mse_avg:0.29 mse_y:0.37 mse_u:0.14 mse_v:0.12 psnr_avg:53.54 psnr_y:52.48 psnr_u:56.81 psnr_v:57.32 
n:49 mse_avg:0.29 mse_y:0.37 mse_u:0.14 mse_v:0.12 psnr_avg:53.52 psnr_y:52.45 psnr_u:56.82 psnr_v:57.31 
n:50 mse_avg:0.29 mse_y:0.37 mse_u:0.14 mse_v:0.12 psnr_avg:53.53 psnr_y:52.47 psnr_u:56.76 psnr_v:57.25 
n:51 mse_avg:0.10 mse_y:0.13 mse_u:0.05 mse_v:0.05 psnr_avg:58.10 psnr_y:57.09 psnr_u:61.04 psnr_v:61.57 
n:52 mse_avg:0.24 mse_y:0.32 mse_u:0.08 mse_v:0.07 psnr_avg:54.31 psnr_y:53.04 psnr_u:58.99 psnr_v:59.49 
n:53 mse_avg:0.25 mse_y:0.33 mse_u:0.09 mse_v:0.08 psnr_avg:54.20 psnr_y:52.95 psnr_u:58.74 psnr_v:59.22 
n:54 mse_avg:0.25 mse_y:0.33 mse_u:0.09 mse_v:0.08 psnr_avg:54.12 psnr_y:52.91 psnr_u:58.37 psnr_v:58.86 
n:55 mse_avg:0.25 mse_y:0.34 mse_u:0.09 mse_v:0.08 psnr_avg:54.10 psnr_y:52.87 psnr_u:58.50 psnr_v:58.97 
n:56 mse_avg:0.26 mse_y:0.34 mse_u:0.10 mse_v:0.09 psnr_avg:54.04 psnr_y:52.87 psnr_u:57.98 psnr_v:58.46 
n:57 mse_avg:0.26 mse_y:0.34 mse_u:0.11 mse_v:0.09 psnr_avg:54.04 psnr_y:52.88 psnr_u:57.91 psnr_v:58.40 
n:58 mse_avg:0.26 mse_y:0.34 mse_u:0.11 mse_v:0.10 psnr_avg:53.96 psnr_y:52.83 psnr_u:57.59 psnr_v:58.08 
n:59 mse_avg:0.26 mse_y:0.34 mse_u:0.11 mse_v:0.10 psnr_avg:53.97 psnr_y:52.84 psnr_u:57.62 psnr_v:58.11 
n:60 mse_avg:0.26 mse_y:0.34 mse_u:0.12 mse_v:0.11 psnr_avg:53.95 psnr_y:52.86 psnr_u:57.43 psnr_v:57.91 
n:61 mse_avg:0.26 mse_y:0.34 mse_u:0.12 mse_v:0.10 psnr_avg:53.95 psnr_y:52.85 psnr_u:57.45 psnr_v:57.94 
n:62 mse_avg:0.27 mse_y:0.34 mse_u:0.12 mse_v:0.11 psnr_avg:53.88 psnr_y:52.79 psnr_u:57.28 psnr_v:57.78 
n:63 mse_avg:0.27 mse_y:0.35 mse_u:0.12 mse_v:0.11 psnr_avg:53.82 psnr_y:52.71 psnr_u:57.35 psnr_v:57.85 
n:64 mse_avg:0.27 mse_y:0.35 mse_u:0.13 mse_v:0.11 psnr_avg:53.80 psnr_y:52.73 psnr_u:57.14 psnr_v:57.63 
n:65 mse_avg:0.27 mse_y:0.35 mse_u:0.12 mse_v:0.11 psnr_avg:53.81 psnr_y:52.73 psnr_u:57.19 psnr_v:57.67 
n:66 mse_avg:0.27 mse_y:0.35 mse_u:0.13 mse_v:0.11 psnr_avg:53.79 psnr_y:52.72 psnr_u:57.13 psnr_v:57.62 
n:67 mse_avg:0.28 mse_y:0.36 mse_u:0.13 mse_v:0.11 psnr_avg:53.68 psnr_y:52.59 psnr_u:57.11 psnr_v:57.62 
n:68 mse_avg:0.27 mse_y:0.35 mse_u:0.13 mse_v:0.11 psnr_avg:53.76 psnr_y:52.70 psnr_u:57.06 psnr_v:57.57 
n:69 mse_avg:0.27 mse_y:0.35 mse_u:0.13 mse_v:0.11 psnr_avg:53.77 psnr_y:52.69 psnr_u:57.13 psnr_v:57.62 
n:70 mse_avg:0.27 mse_y:0.35 mse_u:0.13 mse_v:0.11 psnr_avg:53.76 psnr_y:52.69 psnr_u:57.10 psnr_v:57.59 
n:71 mse_avg:0.27 mse_y:0.35 mse_u:0.12 mse_v:0.11 psnr_avg:53.75 psnr_y:52.64 psnr_u:57.28 psnr_v:57.77 
n:72 mse_avg:0.27 mse_y:0.35 mse_u:0.13 mse_v:0.11 psnr_avg:53.74 psnr_y:52.67 psnr_u:57.07 psnr_v:57.56 
n:73 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.74 psnr_y:52.67 psnr_u:57.03 psnr_v:57.51 
n:74 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.70 psnr_y:52.65 psnr_u:56.90 psnr_v:57.40 
n:75 mse_avg:0.28 mse_y:0.36 mse_u:0.13 mse_v:0.12 psnr_avg:53.69 psnr_y:52.62 psnr_u:56.95 psnr_v:57.46 
n:76 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.70 psnr_y:52.66 psnr_u:56.85 psnr_v:57.35 
n:77 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.70 psnr_y:52.65 psnr_u:56.88 psnr_v:57.38 
n:78 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.71 psnr_y:52.67 psnr_u:56.85 psnr_v:57.35 
n:79 mse_avg:0.28 mse_y:0.36 mse_u:0.13 mse_v:0.12 psnr_avg:53.64 psnr_y:52.57 psnr_u:56.93 psnr_v:57.45 
n:80 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.69 psnr_y:52.64 psnr_u:56.85 psnr_v:57.35 
n:81 mse_avg:0.28 mse_y:0.36 mse_u:0.13 mse_v:0.12 psnr_avg:53.67 psnr_y:52.62 psnr_u:56.86 psnr_v:57.37 
n:82 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.65 psnr_y:52.61 psnr_u:56.79 psnr_v:57.30 
n:83 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.69 psnr_y:52.63 psnr_u:56.94 psnr_v:57.44 
n:84 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.68 psnr_y:52.64 psnr_u:56.83 psnr_v:57.34 
n:85 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.72 psnr_y:52.66 psnr_u:56.93 psnr_v:57.44 
n:86 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.68 psnr_y:52.63 psnr_u:56.89 psnr_v:57.41 
n:87 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.11 psnr_avg:53.71 psnr_y:52.63 psnr_u:57.06 psnr_v:57.57 
n:88 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.69 psnr_y:52.64 psnr_u:56.90 psnr_v:57.38 
n:89 mse_avg:0.28 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.71 psnr_y:52.66 psnr_u:56.91 psnr_v:57.39 
n:90 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.68 psnr_y:52.64 psnr_u:56.80 psnr_v:57.28 
n:91 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.64 psnr_y:52.59 psnr_u:56.81 psnr_v:57.34 
n:92 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.68 psnr_y:52.66 psnr_u:56.73 psnr_v:57.24 
n:93 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.68 psnr_y:52.65 psnr_u:56.76 psnr_v:57.27 
n:94 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.64 psnr_y:52.61 psnr_u:56.66 psnr_v:57.19 
n:95 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.62 psnr_y:52.58 psnr_u:56.78 psnr_v:57.32 
n:96 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.59 psnr_y:52.57 psnr_u:56.64 psnr_v:57.18 
n:97 mse_avg:0.29 mse_y:0.37 mse_u:0.14 mse_v:0.13 psnr_avg:53.53 psnr_y:52.50 psnr_u:56.56 psnr_v:57.12 
n:98 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.13 psnr_avg:53.60 psnr_y:52.58 psnr_u:56.59 psnr_v:57.12 
n:99 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.59 psnr_y:52.55 psnr_u:56.73 psnr_v:57.28 
n:100 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.61 psnr_y:52.59 psnr_u:56.63 psnr_v:57.17 
n:101 mse_avg:0.10 mse_y:0.13 mse_u:0.06 mse_v:0.05 psnr_avg:57.93 psnr_y:56.98 psnr_u:60.54 psnr_v:61.10 
n:102 mse_avg:0.23 mse_y:0.30 mse_u:0.08 mse_v:0.07 psnr_avg:54.58 psnr_y:53.31 psnr_u:59.29 psnr_v:59.86 
n:103 mse_avg:0.24 mse_y:0.32 mse_u:0.08 mse_v:0.07 psnr_avg:54.33 psnr_y:53.07 psnr_u:58.93 psnr_v:59.51 
n:104 mse_avg:0.25 mse_y:0.33 mse_u:0.10 mse_v:0.09 psnr_avg:54.13 psnr_y:52.93 psnr_u:58.27 psnr_v:58.78 
n:105 mse_avg:0.25 mse_y:0.33 mse_u:0.10 mse_v:0.09 psnr_avg:54.07 psnr_y:52.90 psnr_u:57.98 psnr_v:58.49 
n:106 mse_avg:0.26 mse_y:0.33 mse_u:0.11 mse_v:0.10 psnr_avg:54.03 psnr_y:52.90 psnr_u:57.67 psnr_v:58.18 
n:107 mse_avg:0.26 mse_y:0.34 mse_u:0.11 mse_v:0.10 psnr_avg:53.93 psnr_y:52.81 psnr_u:57.54 psnr_v:58.04 
n:108 mse_avg:0.26 mse_y:0.34 mse_u:0.12 mse_v:0.11 psnr_avg:53.96 psnr_y:52.88 psnr_u:57.34 psnr_v:57.82 
n:109 mse_avg:0.27 mse_y:0.34 mse_u:0.12 mse_v:0.11 psnr_avg:53.90 psnr_y:52.82 psnr_u:57.24 psnr_v:57.74 
n:110 mse_avg:0.26 mse_y:0.34 mse_u:0.12 mse_v:0.11 psnr_avg:53.90 psnr_y:52.84 psnr_u:57.16 psnr_v:57.67 
n:111 mse_avg:0.27 mse_y:0.35 mse_u:0.13 mse_v:0.11 psnr_avg:53.80 psnr_y:52.73 psnr_u:57.16 psnr_v:57.65 
n:112 mse_avg:0.27 mse_y:0.34 mse_u:0.13 mse_v:0.11 psnr_avg:53.81 psnr_y:52.76 psnr_u:57.05 psnr_v:57.53 
n:113 mse_avg:0.27 mse_y:0.34 mse_u:0.12 mse_v:0.11 psnr_avg:53.86 psnr_y:52.80 psnr_u:57.17 psnr_v:57.64 
n:114 mse_avg:0.27 mse_y:0.34 mse_u:0.13 mse_v:0.12 psnr_avg:53.86 psnr_y:52.82 psnr_u:57.04 psnr_v:57.51 
n:115 mse_avg:0.27 mse_y:0.34 mse_u:0.13 mse_v:0.11 psnr_avg:53.84 psnr_y:52.77 psnr_u:57.14 psnr_v:57.63 
n:116 mse_avg:0.27 mse_y:0.34 mse_u:0.13 mse_v:0.12 psnr_avg:53.85 psnr_y:52.80 psnr_u:57.03 psnr_v:57.51 
n:117 mse_avg:0.27 mse_y:0.34 mse_u:0.13 mse_v:0.11 psnr_avg:53.86 psnr_y:52.80 psnr_u:57.10 psnr_v:57.59 
n:118 mse_avg:0.27 mse_y:0.34 mse_u:0.13 mse_v:0.11 psnr_avg:53.85 psnr_y:52.81 psnr_u:57.04 psnr_v:57.54 
n:119 mse_avg:0.27 mse_y:0.35 mse_u:0.12 mse_v:0.11 psnr_avg:53.82 psnr_y:52.75 psnr_u:57.18 psnr_v:57.67 
n:120 mse_avg:0.27 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.76 psnr_y:52.72 psnr_u:56.90 psnr_v:57.39 
n:121 mse_avg:0.27 mse_y:0.35 mse_u:0.13 mse_v:0.12 psnr_avg:53.80 psnr_y:52.75 psnr_u:56.97 psnr_v:57.47 
n:122 mse_avg:0.27 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.74 psnr_y:52.72 psnr_u:56.79 psnr_v:57.29 
n:123 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.69 psnr_y:52.65 psnr_u:56.81 psnr_v:57.30 
n:124 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.73 psnr_y:52.71 psnr_u:56.75 psnr_v:57.23 
n:125 mse_avg:0.27 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.77 psnr_y:52.75 psnr_u:56.81 psnr_v:57.29 
n:126 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.68 psnr_y:52.66 psnr_u:56.70 psnr_v:57.20 
n:127 mse_avg:0.29 mse_y:0.37 mse_u:0.14 mse_v:0.13 psnr_avg:53.54 psnr_y:52.50 psnr_u:56.63 psnr_v:57.15 
n:128 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.13 psnr_avg:53.64 psnr_y:52.62 psnr_u:56.63 psnr_v:57.14 
n:129 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.63 psnr_y:52.61 psnr_u:56.67 psnr_v:57.18 
n:130 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.13 psnr_avg:53.66 psnr_y:52.65 psnr_u:56.65 psnr_v:57.14 
n:131 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.63 psnr_y:52.61 psnr_u:56.71 psnr_v:57.21 
n:132 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.69 psnr_y:52.67 psnr_u:56.71 psnr_v:57.20 
n:133 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.67 psnr_y:52.65 psnr_u:56.72 psnr_v:57.21 
n:134 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.66 psnr_y:52.64 psnr_u:56.70 psnr_v:57.18 
n:135 mse_avg:0.28 mse_y:0.36 mse_u:0.13 mse_v:0.12 psnr_avg:53.64 psnr_y:52.59 psnr_u:56.85 psnr_v:57.35 
n:136 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.64 psnr_y:52.61 psnr_u:56.74 psnr_v:57.24 
n:137 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.65 psnr_y:52.62 psnr_u:56.72 psnr_v:57.20 
n:138 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.68 psnr_y:52.67 psnr_u:56.68 psnr_v:57.16 
n:139 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.61 psnr_y:52.58 psnr_u:56.69 psnr_v:57.20 
n:140 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.13 psnr_avg:53.66 psnr_y:52.66 psnr_u:56.62 psnr_v:57.14 
n:141 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.13 psnr_avg:53.63 psnr_y:52.61 psnr_u:56.63 psnr_v:57.16 
n:142 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.13 psnr_avg:53.60 psnr_y:52.59 psnr_u:56.56 psnr_v:57.06 
n:143 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.61 psnr_y:52.57 psnr_u:56.73 psnr_v:57.24 
n:144 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.12 psnr_avg:53.66 psnr_y:52.65 psnr_u:56.65 psnr_v:57.16 
n:145 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.13 psnr_avg:53.64 psnr_y:52.63 psnr_u:56.64 psnr_v:57.15 
n:146 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.13 psnr_avg:53.62 psnr_y:52.62 psnr_u:56.55 psnr_v:57.06 
n:147 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.63 psnr_y:52.60 psnr_u:56.67 psnr_v:57.20 
n:148 mse_avg:0.28 mse_y:0.35 mse_u:0.14 mse_v:0.13 psnr_avg:53.65 psnr_y:52.64 psnr_u:56.60 psnr_v:57.13 
n:149 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.13 psnr_avg:53.63 psnr_y:52.61 psnr_u:56.62 psnr_v:57.16 
n:150 mse_avg:0.28 mse_y:0.36 mse_u:0.14 mse_v:0.12 psnr_avg:53.63 psnr_y:52.61 psnr_u:56.64 psnr_v:57.17 
n:151 mse_avg:0.11 mse_y:0.13 mse_u:0.06 mse_v:0.05 psnr_avg:57.88 psnr_y:56.89 psnr_u:60.72 psnr_v:61.29 
n:152 mse_avg:0.23 mse_y:0.31 mse_u:0.07 mse_v:0.06 psnr_avg:54.58 psnr_y:53.26 psnr_u:59.63 psnr_v:60.26 
n:153 mse_avg:0.24 mse_y:0.32 mse_u:0.09 mse_v:0.08 psnr_avg:54.24 psnr_y:53.01 psnr_u:58.54 psnr_v:59.14 
n:154 mse_avg:0.25 mse_y:0.33 mse_u:0.10 mse_v:0.09 psnr_avg:54.16 psnr_y:52.96 psnr_u:58.23 psnr_v:58.82 
n:155 mse_avg:0.25 mse_y:0.33 mse_u:0.11 mse_v:0.09 psnr_avg:54.13 psnr_y:52.99 psnr_u:57.83 psnr_v:58.41 
n:156 mse_avg:0.26 mse_y:0.33 mse_u:0.11 mse_v:0.10 psnr_avg:54.02 psnr_y:52.90 psnr_u:57.65 psnr_v:58.21 
n:157 mse_avg:0.27 mse_y:0.34 mse_u:0.12 mse_v:0.11 psnr_avg:53.89 psnr_y:52.79 psnr_u:57.35 psnr_v:57.91 
n:158 mse_avg:0.26 mse_y:0.34 mse_u:0.12 mse_v:0.10 psnr_avg:53.93 psnr_y:52.83 psnr_u:57.41 psnr_v:57.97 
n:159 mse_avg:0.25 mse_y:0.33 mse_u:0.08 mse_v:0.07 psnr_avg:54.21 psnr_y:52.88 psnr_u:59.31 psnr_v:59.96 
n:160 mse_avg:0.25 mse_y:0.34 mse_u:0.08 mse_v:0.07 psnr_avg:54.17 psnr_y:52.88 psnr_u:58.91 psnr_v:59.63 
n:161 mse_avg:0.26 mse_y:0.35 mse_u:0.09 mse_v:0.08 psnr_avg:53.99 psnr_y:52.74 psnr_u:58.43 psnr_v:59.06 
n:162 mse_avg:0.27 mse_y:0.35 mse_u:0.10 mse_v:0.09 psnr_avg:53.89 psnr_y:52.67 psnr_u:58.09 psnr_v:58.72 
n:163 mse_avg:0.27 mse_y:0.36 mse_u:0.11 mse_v:0.09 psnr_avg:53.81 psnr_y:52.62 psnr_u:57.83 psnr_v:58.47 
n:164 mse_avg:0.27 mse_y:0.35 mse_u:0.11 mse_v:0.09 psnr_avg:53.89 psnr_y:52.71 psnr_u:57.81 psnr_v:58.46 
n:165 mse_avg:0.27 mse_y:0.35 mse_u:0.11 mse_v:0.09 psnr_avg:53.85 psnr_y:52.68 psnr_u:57.75 psnr_v:58.39 
n:166 mse_avg:0.27 mse_y:0.35 mse_u:0.11 mse_v:0.10 psnr_avg:53.84 psnr_y:52.70 psnr_u:57.53 psnr_v:58.16 
n:167 mse_avg:0.28 mse_y:0.36 mse_u:0.12 mse_v:0.10 psnr_avg:53.72 psnr_y:52.57 psnr_u:57.47 psnr_v:58.10 
