n:1 mse_avg:3.46 mse_y:4.82 mse_u:0.68 mse_v:0.77 psnr_avg:42.75 psnr_y:41.30 psnr_u:49.79 psnr_v:49.29 
n:2 mse_avg:5.02 mse_y:7.17 mse_u:0.69 mse_v:0.77 psnr_avg:41.12 psnr_y:39.58 psnr_u:49.76 psnr_v:49.26 
n:3 mse_avg:5.76 mse_y:8.27 mse_u:0.71 mse_v:0.79 psnr_avg:40.53 psnr_y:38.96 psnr_u:49.63 psnr_v:49.17 
n:4 mse_avg:5.63 mse_y:8.07 mse_u:0.71 mse_v:0.79 psnr_avg:40.63 psnr_y:39.06 psnr_u:49.61 psnr_v:49.14 
n:5 mse_avg:6.23 mse_y:8.96 mse_u:0.72 mse_v:0.81 psnr_avg:40.19 psnr_y:38.61 psnr_u:49.53 psnr_v:49.02 
n:6 mse_avg:6.64 mse_y:9.56 mse_u:0.74 mse_v:0.85 psnr_avg:39.91 psnr_y:38.33 psnr_u:49.42 psnr_v:48.85 
n:7 mse_avg:6.81 mse_y:9.82 mse_u:0.75 mse_v:0.85 psnr_avg:39.80 psnr_y:38.21 psnr_u:49.37 psnr_v:48.82 
n:8 mse_avg:6.26 mse_y:8.95 mse_u:0.85 mse_v:0.94 psnr_avg:40.16 psnr_y:38.61 psnr_u:48.83 psnr_v:48.39 
n:9 mse_avg:6.38 mse_y:9.12 mse_u:0.85 mse_v:0.95 psnr_avg:40.08 psnr_y:38.53 psnr_u:48.83 psnr_v:48.35 
n:10 mse_avg:6.32 mse_y:9.03 mse_u:0.86 mse_v:0.96 psnr_avg:40.12 psnr_y:38.57 psnr_u:48.81 psnr_v:48.31 
n:11 mse_avg:6.75 mse_y:9.66 mse_u:0.87 mse_v:0.98 psnr_avg:39.84 psnr_y:38.28 psnr_u:48.73 psnr_v:48.24 
n:12 mse_avg:6.31 mse_y:9.00 mse_u:0.87 mse_v:0.99 psnr_avg:40.13 psnr_y:38.59 psnr_u:48.73 psnr_v:48.17 
n:13 mse_avg:6.53 mse_y:9.33 mse_u:0.88 mse_v:1.00 psnr_avg:39.98 psnr_y:38.43 psnr_u:48.66 psnr_v:48.11 
n:14 mse_avg:6.53 mse_y:9.32 mse_u:0.90 mse_v:1.02 psnr_avg:39.98 psnr_y:38.44 psnr_u:48.61 psnr_v:48.03 
n:15 mse_avg:7.15 mse_y:10.23 mse_u:0.92 mse_v:1.05 psnr_avg:39.59 psnr_y:38.03 psnr_u:48.49 psnr_v:47.92 
n:16 mse_avg:6.52 mse_y:9.29 mse_u:0.92 mse_v:1.06 psnr_avg:39.99 psnr_y:38.45 psnr_u:48.51 psnr_v:47.87 
n:17 mse_avg:6.67 mse_y:9.51 mse_u:0.92 mse_v:1.06 psnr_avg:39.89 psnr_y:38.35 psnr_u:48.49 psnr_v:47.87 
n:18 mse_avg:6.55 mse_y:9.32 mse_u:0.92 mse_v:1.07 psnr_avg:39.97 psnr_y:38.44 psnr_u:48.47 psnr_v:47.82 
n:19 mse_avg:7.01 mse_y:10.01 mse_u:0.94 mse_v:1.08 psnr_avg:39.67 psnr_y:38.12 psnr_u:48.39 psnr_v:47.78 
n:20 mse_avg:6.61 mse_y:9.40 mse_u:0.95 mse_v:1.10 psnr_avg:39.93 psnr_y:38.40 psnr_u:48.36 psnr_v:47.73 
n:21 mse_avg:6.78 mse_y:9.65 mse_u:0.97 mse_v:1.11 psnr_avg:39.82 psnr_y:38.29 psnr_u:48.29 psnr_v:47.68 
n:22 mse_avg:6.70 mse_y:9.52 mse_u:0.98 mse_v:1.12 psnr_avg:39.87 psnr_y:38.34 psnr_u:48.24 psnr_v:47.64 
n:23 mse_avg:7.32 mse_y:10.45 mse_u:0.99 mse_v:1.14 psnr_avg:39.49 psnr_y:37.94 psnr_u:48.16 psnr_v:47.55 
n:24 mse_avg:6.71 mse_y:9.54 mse_u:0.99 mse_v:1.14 psnr_avg:39.86 psnr_y:38.34 psnr_u:48.20 psnr_v:47.56 
n:25 mse_avg:6.60 mse_y:9.37 mse_u:0.98 mse_v:1.14 psnr_avg:39.94 psnr_y:38.41 psnr_u:48.20 psnr_v:47.57 
n:26 mse_avg:6.49 mse_y:9.20 mse_u:0.98 mse_v:1.14 psnr_avg:40.01 psnr_y:38.49 psnr_u:48.20 psnr_v:47.56 
n:27 mse_avg:6.87 mse_y:9.77 mse_u:0.99 mse_v:1.14 psnr_avg:39.76 psnr_y:38.23 psnr_u:48.18 psnr_v:47.54 
n:28 mse_avg:6.56 mse_y:9.30 mse_u:1.00 mse_v:1.15 psnr_avg:39.96 psnr_y:38.44 psnr_u:48.15 psnr_v:47.52 
n:29 mse_avg:6.74 mse_y:9.57 mse_u:1.00 mse_v:1.16 psnr_avg:39.84 psnr_y:38.32 psnr_u:48.12 psnr_v:47.49 
n:30 mse_avg:6.69 mse_y:9.48 mse_u:1.01 mse_v:1.18 psnr_avg:39.88 psnr_y:38.36 psnr_u:48.07 psnr_v:47.42 
n:31 mse_avg:7.30 mse_y:10.40 mse_u:1.03 mse_v:1.19 psnr_avg:39.50 psnr_y:37.96 psnr_u:48.00 psnr_v:47.36 
n:32 mse_avg:6.77 mse_y:9.60 mse_u:1.02 mse_v:1.19 psnr_avg:39.83 psnr_y:38.31 psnr_u:48.04 psnr_v:47.37 
n:33 mse_avg:6.68 mse_y:9.46 mse_u:1.02 mse_v:1.19 psnr_avg:39.89 psnr_y:38.37 psnr_u:48.04 psnr_v:47.38 
n:34 mse_avg:6.63 mse_y:9.39 mse_u:1.03 mse_v:1.20 psnr_avg:39.92 psnr_y:38.41 psnr_u:48.02 psnr_v:47.34 
n:35 mse_avg:7.10 mse_y:10.09 mse_u:1.04 mse_v:1.21 psnr_avg:39.62 psnr_y:38.09 psnr_u:47.95 psnr_v:47.30 
n:36 mse_avg:6.76 mse_y:9.58 mse_u:1.04 mse_v:1.22 psnr_avg:39.83 psnr_y:38.32 psnr_u:47.95 psnr_v:47.28 
n:37 mse_avg:7.11 mse_y:10.08 mse_u:1.08 mse_v:1.25 psnr_avg:39.61 psnr_y:38.10 psnr_u:47.81 psnr_v:47.15 
