331102,I

58077,P
76433,P
91872,P
77155,P
91907,P
95864,P
65275,P
84209,P
74630,P
85426,P
63576,P
87039,P
79242,P
89560,P
69162,P
84526,P
99957,P
100554,P
76089,P
86884,P
82818,P
93581,P
84658,P
83191,P
81402,P
113677,P
74577,P
100651,P
123482,P
87978,P
79348,P
103316,P
97322,P
87566,P
83779,P
102804,P
81426,P
78982,P
71133,P
108250,P
99429,P
87814,P
72033,P
93052,P
90215,P
82812,P
83092,P
95261,P
89726,P
300896,I
62611,P
97722,P
64068,P
76418,P
74594,P
86402,P
63150,P
73359,P
86687,P
93062,P
75438,P
72893,P
74392,P
112372,P
73533,P
79051,P
74861,P
90411,P
65318,P
83194,P
85219,P
105592,P
60082,P
73478,P
76177,P
98121,P
68591,P
82024,P
79141,P
73341,P
66075,P
82397,P
88149,P
76156,P
61125,P
73511,P
84755,P
114507,P
70981,P
88780,P
86510,P
96544,P
84626,P
99744,P
117159,P
89343,P
79688,P
87866,P
86430,P
315292,I
75756,P
90382,P
65458,P
81641,P
80532,P
101119,P
71143,P
88841,P
84582,P
86706,P
100422,P
84678,P
73808,P
87621,P
73634,P
81067,P
82197,P
122660,P
71102,P
90759,P
76360,P
102965,P
69345,P
85808,P
81150,P
62170,P
64715,P
80128,P
86061,P
76590,P
70795,P
80915,P
70333,P
86807,P
68557,P
86071,P
78797,P
62874,P
56297,P
80000,P
102040,P
77815,P
71227,P
83316,P
59103,P
81578,P
77099,P
85191,P
60831,P
266985,I
54907,P
64242,P
61798,P
73618,P
68226,P
77255,P
79235,P
72381,P
78125,P
83279,P
62831,P
74516,P
72997,P
93726,P
53887,P
68133,P
69447,P
63068,P
71843,P
76036,P
81848,P
69251,P
69310,P
69738,P
70166,P
70661,P
64815,P
64247,P
68534,P
65913,P
71377,P
75212,P
78641,P
73182,P
66827,P
74118,P
87232,P
75254,P
87686,P
77639,P
60245,P
75832,P
79230,P
90851,P
69293,P
81739,P
68024,P
79492,P
64794,P
281100,I
64782,P
73502,P
61160,P
86031,P
74425,P
92210,P
73956,P
78178,P
70053,P
96237,P
64826,P
87461,P
79694,P
63347,P
57794,P
86139,P
81907,P
80425,P
69845,P
81199,P
79125,P
67360,P
70543,P
90300,P
78834,P
70340,P
60368,P
81674,P
78569,P
88020,P
70918,P
85954,P
85450,P
70078,P
72277,P
95270,P
67962,P
73403,P
80724,P
80503,P
55780,P
72540,P
71691,P
82810,P
61148,P
72582,P
74693,P
95995,P
53494,P
287270,I
68366,P
78303,P
70748,P
68569,P
67524,P
93153,P
62146,P
78314,P
79027,P
76291,P
69666,P
79960,P
86960,P
70191,P
69334,P
75931,P
61994,P
65274,P
64263,P
74207,P
80871,P
76060,P
67596,P
78574,P
84452,P
75444,P
74859,P
87111,P
81809,P
65959,P
67420,P
83555,P
69277,P
81089,P
75703,P
90454,P
59774,P
74775,P
76873,P
82235,P
62793,P
63608,P
59419,P
77834,P
69145,P
77274,P
69869,P
91910,P
58882,P
281188,I
73019,P
90985,P
57926,P
67877,P
69943,P
55775,P
63316,P
71977,P
66045,P
81196,P
59202,P
74838,P
76489,P
69711,P
59198,P
67771,P
89408,P
68580,P
64781,P
77124,P
89059,P
74008,P
64134,P
85244,P
98994,P
76635,P
65793,P
77489,P
55283,P
70841,P
67583,P
79626,P
82634,P
73787,P
70697,P
91398,P
66709,P
80978,P
71707,P
81133,P
66173,P
78250,P
65405,P
77520,P
80193,P
77704,P
73398,P
118631,P
71085,P
302051,I
71773,P
61500,P
63777,P
90322,P
78423,P
62743,P
78387,P
85053,P
85044,P
84723,P
71944,P
87072,P
82585,P
73315,P
74613,P
100168,P
83756,P
92218,P
64548,P
89253,P
109074,P
85960,P
82681,P
96433,P
66833,P
83421,P
84409,P
102942,P
70225,P
93083,P
81104,P
84480,P
70680,P
84964,P
77480,P
92389,P
63448,P
78755,P
83019,P
98709,P
63944,P
95479,P
75917,P
104247,P
55387,P
76463,P
82131,P
67344,P
62912,P
287721,I
76628,P
65334,P
82398,P
79773,P
80420,P
83874,P
63325,P
68871,P
75496,P
71649,P
70781,P
78666,P
82789,P
82941,P
83699,P
80851,P
108843,P
77825,P
68843,P
77314,P
53238,P
81336,P
68759,P
81372,P
66086,P
80999,P
80326,P
92118,P
69074,P
81323,P
73698,P
79967,P
76907,P
75240,P
67226,P
82153,P
63866,P
92274,P
81116,P
103243,P
69971,P
79346,P
73724,P
77712,P
86411,P
83242,P
77114,P
72373,P
80756,P
295878,I
75465,P
77625,P
71050,P
83401,P
84924,P
72203,P
73601,P
76080,P
75898,P
86035,P
80126,P
98363,P
110661,P
84659,P
75883,P
94310,P
68811,P
86268,P
79006,P
89616,P
62709,P
78658,P
80002,P
110595,P
67525,P
83368,P
85581,P
91000,P
74600,P
90668,P
79549,P
96955,P
66172,P
79305,P
102038,P
116288,P
68985,P
89986,P
82315,P
99214,P
81268,P
87818,P
97760,P
82867,P
77435,P
87377,P
97013,P
84755,P
64578,P
303972,I
90610,P
79249,P
80917,P
97983,P
87877,P
102799,P
90093,P
104366,P
144872,P
86264,P
88634,P
113072,P
79474,P
96860,P
92721,P
105157,P
98555,P
107277,P
94072,P
124556,P
84551,P
90730,P
88983,P
104351,P
82399,P
97788,P
92065,P
116922,P
84553,P
99384,P
89488,P
142610,P
81561,P
103361,P
99589,P
85959,P
80253,P
92859,P
101494,P
91771,P
91158,P
99689,P
92632,P
109890,P
91998,P
96977,P
105490,P
87949,P
70608,P
309530,I
84543,P
96570,P
84170,P
93901,P
119756,P
112192,P
95715,P
109275,P
78809,P
91272,P
91110,P
93143,P
69880,P
84214,P
78627,P
95205,P
91825,P
95117,P
94780,P
98802,P
