n:1 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:69.21 psnr_y:68.88 psnr_u:70.16 psnr_v:69.77 
n:41 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.31 psnr_y:59.68 psnr_u:62.24 psnr_v:61.61 
n:42 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.21 psnr_y:59.58 psnr_u:62.15 psnr_v:61.52 
n:43 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.24 psnr_y:59.62 psnr_u:62.13 psnr_v:61.52 
n:44 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.22 psnr_y:59.62 psnr_u:62.07 psnr_v:61.44 
n:45 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.32 psnr_y:59.70 psnr_u:62.23 psnr_v:61.61 
n:46 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.22 psnr_y:59.61 psnr_u:62.09 psnr_v:61.49 
n:47 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.24 psnr_y:59.64 psnr_u:62.10 psnr_v:61.50 
n:48 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.20 psnr_y:59.60 psnr_u:62.01 psnr_v:61.46 
n:49 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.39 psnr_y:59.77 psnr_u:62.28 psnr_v:61.69 
n:50 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.26 psnr_y:59.62 psnr_u:62.22 psnr_v:61.65 
n:51 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:68.91 psnr_y:68.55 psnr_u:69.95 psnr_v:69.52 
n:52 mse_avg:0.04 mse_y:0.05 mse_u:0.02 mse_v:0.02 psnr_avg:61.99 psnr_y:61.06 psnr_u:65.18 psnr_v:64.56 
n:53 mse_avg:0.04 mse_y:0.05 mse_u:0.02 mse_v:0.02 psnr_avg:61.76 psnr_y:60.84 psnr_u:64.80 psnr_v:64.25 
n:54 mse_avg:0.05 mse_y:0.06 mse_u:0.03 mse_v:0.03 psnr_avg:60.94 psnr_y:60.12 psnr_u:63.56 psnr_v:62.95 
n:55 mse_avg:0.05 mse_y:0.06 mse_u:0.03 mse_v:0.04 psnr_avg:60.79 psnr_y:60.03 psnr_u:63.21 psnr_v:62.65 
n:56 mse_avg:0.06 mse_y:0.07 mse_u:0.03 mse_v:0.04 psnr_avg:60.53 psnr_y:59.81 psnr_u:62.77 psnr_v:62.23 
n:57 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.52 psnr_y:59.85 psnr_u:62.56 psnr_v:62.02 
n:58 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.53 psnr_y:59.86 psnr_u:62.59 psnr_v:62.01 
n:59 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.46 psnr_y:59.81 psnr_u:62.42 psnr_v:61.87 
n:60 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.46 psnr_y:59.81 psnr_u:62.47 psnr_v:61.91 
n:61 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.44 psnr_y:59.77 psnr_u:62.49 psnr_v:61.90 
n:62 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.48 psnr_y:59.80 psnr_u:62.56 psnr_v:61.97 
n:63 mse_avg:0.06 mse_y:0.07 mse_u:0.03 mse_v:0.04 psnr_avg:60.60 psnr_y:59.88 psnr_u:62.85 psnr_v:62.25 
n:64 mse_avg:0.06 mse_y:0.07 mse_u:0.03 mse_v:0.03 psnr_avg:60.62 psnr_y:59.79 psnr_u:63.28 psnr_v:62.78 
n:65 mse_avg:0.06 mse_y:0.07 mse_u:0.03 mse_v:0.04 psnr_avg:60.34 psnr_y:59.50 psnr_u:63.03 psnr_v:62.50 
n:66 mse_avg:0.06 mse_y:0.07 mse_u:0.03 mse_v:0.04 psnr_avg:60.25 psnr_y:59.42 psnr_u:62.88 psnr_v:62.35 
n:67 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:60.11 psnr_y:59.32 psnr_u:62.60 psnr_v:62.06 
n:68 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:60.15 psnr_y:59.35 psnr_u:62.66 psnr_v:62.13 
n:69 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:60.08 psnr_y:59.30 psnr_u:62.50 psnr_v:61.96 
n:70 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:60.08 psnr_y:59.32 psnr_u:62.48 psnr_v:61.95 
n:71 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:60.05 psnr_y:59.28 psnr_u:62.41 psnr_v:61.92 
n:72 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:60.14 psnr_y:59.36 psnr_u:62.60 psnr_v:62.05 
n:73 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:60.10 psnr_y:59.34 psnr_u:62.49 psnr_v:61.98 
n:74 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.16 psnr_y:59.39 psnr_u:62.56 psnr_v:62.03 
n:75 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:60.10 psnr_y:59.33 psnr_u:62.48 psnr_v:61.98 
n:76 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:60.12 psnr_y:59.34 psnr_u:62.56 psnr_v:62.06 
n:77 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:60.14 psnr_y:59.36 psnr_u:62.58 psnr_v:62.06 
n:78 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.17 psnr_y:59.41 psnr_u:62.60 psnr_v:62.00 
n:79 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.04 psnr_avg:60.15 psnr_y:59.37 psnr_u:62.63 psnr_v:62.05 
n:80 mse_avg:0.06 mse_y:0.07 mse_u:0.03 mse_v:0.04 psnr_avg:60.28 psnr_y:59.48 psnr_u:62.85 psnr_v:62.27 
n:81 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.28 psnr_y:59.61 psnr_u:62.32 psnr_v:61.75 
n:82 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.22 psnr_y:59.57 psnr_u:62.23 psnr_v:61.66 
n:83 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.16 psnr_y:59.52 psnr_u:62.11 psnr_v:61.53 
n:84 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.19 psnr_y:59.55 psnr_u:62.19 psnr_v:61.59 
n:85 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.11 psnr_y:59.48 psnr_u:62.03 psnr_v:61.44 
n:86 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.10 psnr_y:59.50 psnr_u:61.95 psnr_v:61.30 
n:87 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.10 psnr_y:59.50 psnr_u:61.95 psnr_v:61.32 
n:88 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.23 psnr_y:59.58 psnr_u:62.28 psnr_v:61.59 
n:89 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.15 psnr_y:59.52 psnr_u:62.12 psnr_v:61.45 
n:90 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.16 psnr_y:59.52 psnr_u:62.14 psnr_v:61.47 
n:91 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.16 psnr_y:59.53 psnr_u:62.13 psnr_v:61.48 
n:92 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.23 psnr_y:59.57 psnr_u:62.32 psnr_v:61.62 
n:93 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.17 psnr_y:59.50 psnr_u:62.28 psnr_v:61.61 
n:94 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.24 psnr_y:59.54 psnr_u:62.46 psnr_v:61.75 
n:95 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.23 psnr_y:59.52 psnr_u:62.51 psnr_v:61.83 
n:96 mse_avg:0.06 mse_y:0.07 mse_u:0.03 mse_v:0.04 psnr_avg:60.42 psnr_y:59.67 psnr_u:62.88 psnr_v:62.16 
n:97 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.18 psnr_y:59.47 psnr_u:62.43 psnr_v:61.79 
n:98 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.15 psnr_y:59.46 psnr_u:62.33 psnr_v:61.68 
n:99 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.12 psnr_y:59.46 psnr_u:62.18 psnr_v:61.52 
n:100 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.14 psnr_y:59.49 psnr_u:62.19 psnr_v:61.53 
n:101 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:68.55 psnr_y:68.26 psnr_u:69.39 psnr_v:69.01 
n:102 mse_avg:0.05 mse_y:0.06 mse_u:0.02 mse_v:0.03 psnr_avg:61.56 psnr_y:60.72 psnr_u:64.32 psnr_v:63.66 
n:103 mse_avg:0.06 mse_y:0.07 mse_u:0.03 mse_v:0.04 psnr_avg:60.71 psnr_y:60.00 psnr_u:62.87 psnr_v:62.36 
n:104 mse_avg:0.06 mse_y:0.07 mse_u:0.03 mse_v:0.04 psnr_avg:60.63 psnr_y:59.93 psnr_u:62.75 psnr_v:62.26 
n:105 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.47 psnr_y:59.82 psnr_u:62.45 psnr_v:61.96 
n:106 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.43 psnr_y:59.78 psnr_u:62.38 psnr_v:61.88 
n:107 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.28 psnr_y:59.66 psnr_u:62.18 psnr_v:61.54 
n:108 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.30 psnr_y:59.65 psnr_u:62.30 psnr_v:61.67 
n:109 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.21 psnr_y:59.55 psnr_u:62.23 psnr_v:61.62 
n:110 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.28 psnr_y:59.60 psnr_u:62.38 psnr_v:61.76 
n:111 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.27 psnr_y:59.58 psnr_u:62.41 psnr_v:61.84 
n:112 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.41 psnr_y:59.69 psnr_u:62.68 psnr_v:62.10 
n:113 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.20 psnr_y:59.52 psnr_u:62.33 psnr_v:61.73 
n:114 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.17 psnr_y:59.50 psnr_u:62.21 psnr_v:61.62 
n:115 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.09 psnr_y:59.45 psnr_u:62.03 psnr_v:61.44 
n:116 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.14 psnr_y:59.51 psnr_u:62.06 psnr_v:61.44 
n:117 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.03 psnr_y:59.42 psnr_u:61.92 psnr_v:61.33 
n:118 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.06 psnr_y:59.44 psnr_u:61.97 psnr_v:61.34 
n:119 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.04 psnr_y:59.44 psnr_u:61.88 psnr_v:61.28 
n:120 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.18 psnr_y:59.55 psnr_u:62.15 psnr_v:61.52 
n:121 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.07 psnr_y:59.45 psnr_u:61.97 psnr_v:61.34 
n:122 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.06 psnr_y:59.45 psnr_u:61.97 psnr_v:61.32 
n:123 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.07 psnr_y:59.45 psnr_u:62.00 psnr_v:61.32 
n:124 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.13 psnr_y:59.49 psnr_u:62.14 psnr_v:61.46 
n:125 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.08 psnr_y:59.43 psnr_u:62.08 psnr_v:61.43 
n:126 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.12 psnr_y:59.46 psnr_u:62.21 psnr_v:61.55 
n:127 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.18 psnr_y:59.50 psnr_u:62.33 psnr_v:61.64 
n:128 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.31 psnr_y:59.60 psnr_u:62.55 psnr_v:61.86 
n:129 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.13 psnr_y:59.47 psnr_u:62.19 psnr_v:61.55 
n:130 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.11 psnr_y:59.48 psnr_u:62.07 psnr_v:61.43 
n:131 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.05 psnr_y:59.44 psnr_u:61.96 psnr_v:61.33 
n:132 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.12 psnr_y:59.52 psnr_u:61.97 psnr_v:61.34 
n:133 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.02 psnr_y:59.42 psnr_u:61.87 psnr_v:61.25 
n:134 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.04 psnr_y:59.44 psnr_u:61.89 psnr_v:61.26 
n:135 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.04 psnr_y:59.44 psnr_u:61.87 psnr_v:61.27 
n:136 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.15 psnr_y:59.51 psnr_u:62.14 psnr_v:61.52 
n:137 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.04 psnr_y:59.42 psnr_u:61.96 psnr_v:61.37 
n:138 mse_avg:0.07 mse_y:0.08 mse_u:0.04 mse_v:0.05 psnr_avg:60.00 psnr_y:59.37 psnr_u:61.93 psnr_v:61.37 
n:139 mse_avg:0.07 mse_y:0.08 mse_u:0.04 mse_v:0.05 psnr_avg:59.97 psnr_y:59.33 psnr_u:61.91 psnr_v:61.35 
n:140 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.07 psnr_y:59.42 psnr_u:62.05 psnr_v:61.47 
n:141 mse_avg:0.06 mse_y:0.08 mse_u:0.04 mse_v:0.05 psnr_avg:60.02 psnr_y:59.37 psnr_u:61.99 psnr_v:61.43 
n:142 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.07 psnr_y:59.40 psnr_u:62.13 psnr_v:61.56 
n:143 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.12 psnr_y:59.45 psnr_u:62.16 psnr_v:61.62 
n:144 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.29 psnr_y:59.58 psnr_u:62.54 psnr_v:61.92 
n:145 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.06 psnr_y:59.40 psnr_u:62.10 psnr_v:61.49 
n:146 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.03 psnr_y:59.39 psnr_u:61.99 psnr_v:61.41 
n:147 mse_avg:0.07 mse_y:0.08 mse_u:0.04 mse_v:0.05 psnr_avg:59.99 psnr_y:59.37 psnr_u:61.87 psnr_v:61.30 
n:148 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.04 psnr_y:59.42 psnr_u:61.92 psnr_v:61.33 
n:149 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.01 psnr_y:59.43 psnr_u:61.76 psnr_v:61.20 
n:150 mse_avg:0.07 mse_y:0.08 mse_u:0.04 mse_v:0.05 psnr_avg:59.96 psnr_y:59.36 psnr_u:61.78 psnr_v:61.22 
n:151 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:68.35 psnr_y:68.10 psnr_u:69.09 psnr_v:68.73 
n:152 mse_avg:0.05 mse_y:0.06 mse_u:0.03 mse_v:0.03 psnr_avg:61.36 psnr_y:60.51 psnr_u:64.13 psnr_v:63.48 
n:153 mse_avg:0.06 mse_y:0.07 mse_u:0.03 mse_v:0.04 psnr_avg:60.62 psnr_y:59.90 psnr_u:62.85 psnr_v:62.32 
n:154 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.48 psnr_y:59.79 psnr_u:62.56 psnr_v:62.06 
n:155 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.33 psnr_y:59.67 psnr_u:62.30 psnr_v:61.83 
n:156 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.47 psnr_y:59.79 psnr_u:62.53 psnr_v:62.04 
n:157 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.38 psnr_y:59.71 psnr_u:62.35 psnr_v:61.92 
n:158 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.47 psnr_y:59.77 psnr_u:62.54 psnr_v:62.12 
n:159 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.46 psnr_y:59.75 psnr_u:62.63 psnr_v:62.18 
n:160 mse_avg:0.06 mse_y:0.07 mse_u:0.03 mse_v:0.04 psnr_avg:60.65 psnr_y:59.90 psnr_u:62.94 psnr_v:62.51 
n:161 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.38 psnr_y:59.70 psnr_u:62.39 psnr_v:61.96 
n:162 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.36 psnr_y:59.70 psnr_u:62.32 psnr_v:61.87 
n:163 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.32 psnr_y:59.70 psnr_u:62.13 psnr_v:61.70 
n:164 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.31 psnr_y:59.68 psnr_u:62.19 psnr_v:61.74 
n:165 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.07 psnr_y:59.50 psnr_u:61.76 psnr_v:61.22 
n:166 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.04 psnr_y:59.46 psnr_u:61.78 psnr_v:61.22 
n:167 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.02 psnr_y:59.43 psnr_u:61.79 psnr_v:61.25 
