n:1 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:67.10 psnr_y:67.13 psnr_u:67.68 psnr_v:66.48 
n:18 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.94 psnr_y:59.54 psnr_u:60.99 psnr_v:60.71 
n:19 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.89 psnr_y:59.51 psnr_u:60.94 psnr_v:60.64 
n:20 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.86 psnr_y:59.47 psnr_u:60.92 psnr_v:60.58 
n:21 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.87 psnr_y:59.50 psnr_u:60.89 psnr_v:60.58 
n:22 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.04 psnr_y:59.61 psnr_u:61.21 psnr_v:60.90 
n:23 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.92 psnr_y:59.51 psnr_u:61.04 psnr_v:60.74 
n:24 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.84 psnr_y:59.43 psnr_u:60.95 psnr_v:60.63 
n:25 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.82 psnr_y:59.40 psnr_u:60.97 psnr_v:60.62 
n:26 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.81 psnr_y:59.41 psnr_u:60.93 psnr_v:60.57 
n:27 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.78 psnr_y:59.38 psnr_u:60.87 psnr_v:60.52 
n:28 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.83 psnr_y:59.43 psnr_u:60.96 psnr_v:60.60 
n:29 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.09 psnr_y:59.56 psnr_u:61.51 psnr_v:61.30 
n:30 mse_avg:0.07 mse_y:0.08 mse_u:0.05 mse_v:0.05 psnr_avg:59.88 psnr_y:59.35 psnr_u:61.32 psnr_v:61.08 
n:31 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.90 psnr_y:59.48 psnr_u:61.05 psnr_v:60.73 
n:32 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.88 psnr_y:59.48 psnr_u:60.99 psnr_v:60.65 
n:33 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.82 psnr_y:59.43 psnr_u:60.90 psnr_v:60.59 
n:34 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.80 psnr_y:59.43 psnr_u:60.83 psnr_v:60.51 
n:35 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.77 psnr_y:59.42 psnr_u:60.74 psnr_v:60.41 
n:36 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.75 psnr_y:59.38 psnr_u:60.73 psnr_v:60.46 
n:37 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.83 psnr_y:59.43 psnr_u:60.92 psnr_v:60.59 
n:38 mse_avg:0.07 mse_y:0.08 mse_u:0.05 mse_v:0.06 psnr_avg:59.79 psnr_y:59.38 psnr_u:60.92 psnr_v:60.64 
n:39 mse_avg:0.07 mse_y:0.08 mse_u:0.05 mse_v:0.06 psnr_avg:59.76 psnr_y:59.35 psnr_u:60.86 psnr_v:60.56 
n:40 mse_avg:0.07 mse_y:0.08 mse_u:0.05 mse_v:0.06 psnr_avg:59.74 psnr_y:59.33 psnr_u:60.87 psnr_v:60.53 
n:41 mse_avg:0.07 mse_y:0.08 mse_u:0.05 mse_v:0.06 psnr_avg:59.77 psnr_y:59.36 psnr_u:60.92 psnr_v:60.55 
n:42 mse_avg:0.07 mse_y:0.08 mse_u:0.05 mse_v:0.06 psnr_avg:59.78 psnr_y:59.36 psnr_u:60.94 psnr_v:60.59 
n:43 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.87 psnr_y:59.44 psnr_u:61.05 psnr_v:60.74 
n:44 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.92 psnr_y:59.41 psnr_u:61.32 psnr_v:61.06 
n:45 mse_avg:0.07 mse_y:0.08 mse_u:0.05 mse_v:0.05 psnr_avg:59.87 psnr_y:59.38 psnr_u:61.22 psnr_v:60.90 
n:46 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.86 psnr_y:59.41 psnr_u:61.13 psnr_v:60.78 
n:47 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.88 psnr_y:59.50 psnr_u:60.97 psnr_v:60.59 
n:48 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.80 psnr_y:59.41 psnr_u:60.90 psnr_v:60.52 
n:49 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.81 psnr_y:59.44 psnr_u:60.85 psnr_v:60.46 
n:50 mse_avg:0.07 mse_y:0.08 mse_u:0.05 mse_v:0.06 psnr_avg:59.72 psnr_y:59.38 psnr_u:60.74 psnr_v:60.30 
n:51 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:67.11 psnr_y:67.16 psnr_u:67.52 psnr_v:66.52 
n:52 mse_avg:0.05 mse_y:0.06 mse_u:0.04 mse_v:0.04 psnr_avg:60.74 psnr_y:60.18 psnr_u:62.23 psnr_v:62.04 
n:53 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.53 psnr_y:59.97 psnr_u:61.98 psnr_v:61.89 
n:54 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.16 psnr_y:59.61 psnr_u:61.56 psnr_v:61.44 
n:55 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.08 psnr_y:59.56 psnr_u:61.41 psnr_v:61.29 
n:56 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.02 psnr_y:59.53 psnr_u:61.25 psnr_v:61.14 
n:57 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.00 psnr_y:59.50 psnr_u:61.24 psnr_v:61.14 
n:58 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.10 psnr_y:59.59 psnr_u:61.37 psnr_v:61.31 
n:59 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.24 psnr_y:59.64 psnr_u:61.77 psnr_v:61.82 
n:60 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.99 psnr_y:59.44 psnr_u:61.41 psnr_v:61.28 
n:61 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.10 psnr_y:59.62 psnr_u:61.32 psnr_v:61.15 
n:62 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.03 psnr_y:59.57 psnr_u:61.24 psnr_v:61.04 
n:63 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.00 psnr_y:59.57 psnr_u:61.12 psnr_v:60.91 
n:64 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.01 psnr_y:59.60 psnr_u:61.08 psnr_v:60.85 
n:65 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.97 psnr_y:59.55 psnr_u:61.07 psnr_v:60.84 
n:66 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.94 psnr_y:59.54 psnr_u:60.99 psnr_v:60.78 
n:67 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.02 psnr_y:59.58 psnr_u:61.19 psnr_v:60.95 
n:68 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.04 psnr_y:59.59 psnr_u:61.22 psnr_v:60.98 
n:69 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.94 psnr_y:59.50 psnr_u:61.12 psnr_v:60.86 
n:70 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.98 psnr_y:59.54 psnr_u:61.15 psnr_v:60.86 
n:71 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.94 psnr_y:59.50 psnr_u:61.12 psnr_v:60.84 
n:72 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.95 psnr_y:59.52 psnr_u:61.12 psnr_v:60.82 
n:73 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.00 psnr_y:59.56 psnr_u:61.16 psnr_v:60.91 
n:74 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.15 psnr_y:59.62 psnr_u:61.57 psnr_v:61.36 
n:75 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.03 psnr_y:59.50 psnr_u:61.44 psnr_v:61.20 
n:76 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.09 psnr_y:59.66 psnr_u:61.23 psnr_v:60.97 
n:77 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.00 psnr_y:59.58 psnr_u:61.15 psnr_v:60.85 
n:78 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.97 psnr_y:59.57 psnr_u:61.05 psnr_v:60.73 
n:79 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.96 psnr_y:59.59 psnr_u:60.99 psnr_v:60.66 
n:80 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.86 psnr_y:59.49 psnr_u:60.89 psnr_v:60.56 
n:81 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.90 psnr_y:59.55 psnr_u:60.88 psnr_v:60.56 
n:82 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.05 psnr_y:59.65 psnr_u:61.16 psnr_v:60.79 
n:83 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.00 psnr_y:59.61 psnr_u:61.08 psnr_v:60.77 
n:84 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.89 psnr_y:59.49 psnr_u:61.00 psnr_v:60.67 
n:85 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.90 psnr_y:59.52 psnr_u:60.94 psnr_v:60.59 
n:86 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.86 psnr_y:59.47 psnr_u:60.96 psnr_v:60.61 
n:87 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.89 psnr_y:59.49 psnr_u:60.99 psnr_v:60.67 
n:88 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.01 psnr_y:59.58 psnr_u:61.17 psnr_v:60.86 
n:89 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.13 psnr_y:59.59 psnr_u:61.60 psnr_v:61.31 
n:90 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.06 psnr_y:59.57 psnr_u:61.43 psnr_v:61.12 
n:91 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.07 psnr_y:59.62 psnr_u:61.29 psnr_v:60.99 
n:92 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.99 psnr_y:59.57 psnr_u:61.15 psnr_v:60.84 
n:93 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.01 psnr_y:59.62 psnr_u:61.09 psnr_v:60.77 
n:94 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.99 psnr_y:59.60 psnr_u:61.07 psnr_v:60.73 
n:95 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.93 psnr_y:59.55 psnr_u:61.00 psnr_v:60.65 
n:96 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.91 psnr_y:59.54 psnr_u:60.94 psnr_v:60.62 
n:97 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.03 psnr_y:59.62 psnr_u:61.17 psnr_v:60.80 
n:98 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.93 psnr_y:59.50 psnr_u:61.13 psnr_v:60.80 
n:99 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.06 psnr_avg:59.90 psnr_y:59.48 psnr_u:61.04 psnr_v:60.71 
n:100 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.88 psnr_y:59.44 psnr_u:61.06 psnr_v:60.73 
n:101 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:67.31 psnr_y:67.27 psnr_u:67.81 psnr_v:67.02 
n:102 mse_avg:0.05 mse_y:0.06 mse_u:0.03 mse_v:0.03 psnr_avg:61.13 psnr_y:60.43 psnr_u:63.02 psnr_v:63.01 
n:103 mse_avg:0.06 mse_y:0.06 mse_u:0.04 mse_v:0.04 psnr_avg:60.70 psnr_y:60.05 psnr_u:62.35 psnr_v:62.43 
n:104 mse_avg:0.05 mse_y:0.06 mse_u:0.04 mse_v:0.03 psnr_avg:60.75 psnr_y:60.04 psnr_u:62.62 psnr_v:62.73 
n:105 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.39 psnr_y:59.78 psnr_u:61.99 psnr_v:61.94 
n:106 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.38 psnr_y:59.83 psnr_u:61.78 psnr_v:61.66 
n:107 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.27 psnr_y:59.76 psnr_u:61.57 psnr_v:61.46 
n:108 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.23 psnr_y:59.74 psnr_u:61.46 psnr_v:61.35 
n:109 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.20 psnr_y:59.75 psnr_u:61.37 psnr_v:61.21 
n:110 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.09 psnr_y:59.65 psnr_u:61.26 psnr_v:61.05 
n:111 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.13 psnr_y:59.71 psnr_u:61.24 psnr_v:61.03 
n:112 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.20 psnr_y:59.72 psnr_u:61.47 psnr_v:61.24 
n:113 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.12 psnr_y:59.63 psnr_u:61.41 psnr_v:61.20 
n:114 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.09 psnr_y:59.63 psnr_u:61.32 psnr_v:61.07 
n:115 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.07 psnr_y:59.60 psnr_u:61.34 psnr_v:61.10 
n:116 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.07 psnr_y:59.59 psnr_u:61.32 psnr_v:61.10 
n:117 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.10 psnr_y:59.63 psnr_u:61.36 psnr_v:61.11 
n:118 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.10 psnr_y:59.62 psnr_u:61.38 psnr_v:61.17 
n:119 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.04 psnr_avg:60.26 psnr_y:59.68 psnr_u:61.80 psnr_v:61.65 
n:120 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.21 psnr_y:59.65 psnr_u:61.69 psnr_v:61.52 
n:121 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.19 psnr_y:59.68 psnr_u:61.56 psnr_v:61.35 
n:122 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.24 psnr_y:59.78 psnr_u:61.46 psnr_v:61.22 
n:123 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.17 psnr_y:59.71 psnr_u:61.38 psnr_v:61.17 
n:124 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.12 psnr_y:59.67 psnr_u:61.29 psnr_v:61.06 
n:125 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.08 psnr_y:59.67 psnr_u:61.20 psnr_v:60.95 
n:126 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.09 psnr_y:59.68 psnr_u:61.19 psnr_v:60.94 
n:127 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.17 psnr_y:59.74 psnr_u:61.37 psnr_v:61.02 
n:128 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.12 psnr_y:59.66 psnr_u:61.35 psnr_v:61.07 
n:129 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.07 psnr_y:59.62 psnr_u:61.30 psnr_v:60.99 
n:130 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.06 psnr_y:59.61 psnr_u:61.26 psnr_v:60.97 
n:131 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.06 psnr_y:59.63 psnr_u:61.24 psnr_v:60.92 
n:132 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.09 psnr_y:59.65 psnr_u:61.29 psnr_v:60.97 
n:133 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.22 psnr_y:59.77 psnr_u:61.45 psnr_v:61.18 
n:134 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.30 psnr_y:59.75 psnr_u:61.77 psnr_v:61.55 
n:135 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.25 psnr_y:59.76 psnr_u:61.59 psnr_v:61.31 
n:136 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.22 psnr_y:59.76 psnr_u:61.45 psnr_v:61.16 
n:137 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.17 psnr_y:59.73 psnr_u:61.36 psnr_v:61.08 
n:138 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.13 psnr_y:59.69 psnr_u:61.31 psnr_v:61.04 
n:139 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.13 psnr_y:59.71 psnr_u:61.27 psnr_v:60.99 
n:140 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.16 psnr_y:59.74 psnr_u:61.36 psnr_v:60.96 
n:141 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.20 psnr_y:59.78 psnr_u:61.35 psnr_v:61.01 
n:142 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.04 psnr_y:59.61 psnr_u:61.24 psnr_v:60.90 
n:143 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.09 psnr_y:59.69 psnr_u:61.22 psnr_v:60.86 
n:144 mse_avg:0.07 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:59.97 psnr_y:59.54 psnr_u:61.15 psnr_v:60.79 
n:145 mse_avg:0.06 mse_y:0.07 mse_u:0.05 mse_v:0.05 psnr_avg:60.04 psnr_y:59.61 psnr_u:61.24 psnr_v:60.90 
n:146 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.05 psnr_avg:60.12 psnr_y:59.60 psnr_u:61.64 psnr_v:61.17 
n:147 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.06 psnr_avg:60.20 psnr_y:59.81 psnr_u:61.76 psnr_v:60.49 
n:148 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.06 psnr_avg:60.23 psnr_y:59.80 psnr_u:61.90 psnr_v:60.69 
n:149 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.06 psnr_avg:60.21 psnr_y:59.80 psnr_u:61.77 psnr_v:60.67 
n:150 mse_avg:0.06 mse_y:0.07 mse_u:0.04 mse_v:0.06 psnr_avg:60.19 psnr_y:59.81 psnr_u:61.62 psnr_v:60.56 
n:151 mse_avg:0.01 mse_y:0.01 mse_u:0.01 mse_v:0.01 psnr_avg:67.26 psnr_y:67.32 psnr_u:67.92 psnr_v:66.46 
n:152 mse_avg:0.04 mse_y:0.05 mse_u:0.03 mse_v:0.03 psnr_avg:62.17 psnr_y:61.52 psnr_u:64.08 psnr_v:63.62 
n:153 mse_avg:0.05 mse_y:0.06 mse_u:0.03 mse_v:0.04 psnr_avg:61.16 psnr_y:60.56 psnr_u:62.85 psnr_v:62.54 
n:154 mse_avg:0.05 mse_y:0.06 mse_u:0.04 mse_v:0.04 psnr_avg:60.92 psnr_y:60.36 psnr_u:62.44 psnr_v:62.16 
n:155 mse_avg:0.05 mse_y:0.06 mse_u:0.04 mse_v:0.04 psnr_avg:60.79 psnr_y:60.20 psnr_u:62.42 psnr_v:62.10 
n:156 mse_avg:0.06 mse_y:0.06 mse_u:0.04 mse_v:0.04 psnr_avg:60.72 psnr_y:60.13 psnr_u:62.34 psnr_v:62.09 
n:157 mse_avg:0.06 mse_y:0.06 mse_u:0.04 mse_v:0.04 psnr_avg:60.64 psnr_y:60.09 psnr_u:62.20 psnr_v:61.88 
n:158 mse_avg:0.06 mse_y:0.06 mse_u:0.04 mse_v:0.04 psnr_avg:60.67 psnr_y:60.12 psnr_u:62.21 psnr_v:61.89 
n:159 mse_avg:0.06 mse_y:0.06 mse_u:0.04 mse_v:0.04 psnr_avg:60.62 psnr_y:60.07 psnr_u:62.14 psnr_v:61.84 
n:160 mse_avg:0.05 mse_y:0.06 mse_u:0.04 mse_v:0.04 psnr_avg:60.76 psnr_y:60.24 psnr_u:62.17 psnr_v:61.87 
n:161 mse_avg:0.06 mse_y:0.06 mse_u:0.04 mse_v:0.04 psnr_avg:60.65 psnr_y:60.12 psnr_u:62.09 psnr_v:61.82 
n:162 mse_avg:0.05 mse_y:0.06 mse_u:0.04 mse_v:0.04 psnr_avg:61.07 psnr_y:60.48 psnr_u:62.66 psnr_v:62.48 
n:163 mse_avg:0.05 mse_y:0.06 mse_u:0.04 mse_v:0.05 psnr_avg:60.78 psnr_y:60.34 psnr_u:62.05 psnr_v:61.55 
n:164 mse_avg:0.06 mse_y:0.06 mse_u:0.04 mse_v:0.05 psnr_avg:60.64 psnr_y:60.18 psnr_u:61.96 psnr_v:61.49 
n:165 mse_avg:0.06 mse_y:0.06 mse_u:0.04 mse_v:0.05 psnr_avg:60.56 psnr_y:60.13 psnr_u:61.79 psnr_v:61.33 
n:166 mse_avg:0.06 mse_y:0.06 mse_u:0.04 mse_v:0.05 psnr_avg:60.47 psnr_y:60.05 psnr_u:61.71 psnr_v:61.25 
n:167 mse_avg:0.06 mse_y:0.06 mse_u:0.04 mse_v:0.05 psnr_avg:60.46 psnr_y:60.06 psnr_u:61.64 psnr_v:61.14 
