n:97 mse_avg:0.34 mse_y:0.38 mse_u:0.26 mse_v:0.28 psnr_avg:52.78 psnr_y:52.34 psnr_u:53.98 psnr_v:53.67 
n:98 mse_avg:0.34 mse_y:0.37 mse_u:0.26 mse_v:0.27 psnr_avg:52.87 psnr_y:52.43 psnr_u:54.06 psnr_v:53.75 
n:99 mse_avg:0.34 mse_y:0.38 mse_u:0.26 mse_v:0.28 psnr_avg:52.82 psnr_y:52.37 psnr_u:54.04 psnr_v:53.72 
n:100 mse_avg:0.34 mse_y:0.38 mse_u:0.26 mse_v:0.28 psnr_avg:52.82 psnr_y:52.38 psnr_u:54.04 psnr_v:53.74 
n:101 mse_avg:0.18 mse_y:0.19 mse_u:0.14 mse_v:0.16 psnr_avg:55.60 psnr_y:55.28 psnr_u:56.52 psnr_v:56.11 
n:102 mse_avg:0.24 mse_y:0.27 mse_u:0.17 mse_v:0.18 psnr_avg:54.39 psnr_y:53.85 psnr_u:55.90 psnr_v:55.58 
n:103 mse_avg:0.26 mse_y:0.29 mse_u:0.18 mse_v:0.19 psnr_avg:54.06 psnr_y:53.51 psnr_u:55.57 psnr_v:55.29 
n:104 mse_avg:0.28 mse_y:0.32 mse_u:0.19 mse_v:0.20 psnr_avg:53.71 psnr_y:53.13 psnr_u:55.34 psnr_v:55.04 
n:105 mse_avg:0.28 mse_y:0.31 mse_u:0.20 mse_v:0.21 psnr_avg:53.73 psnr_y:53.18 psnr_u:55.22 psnr_v:54.93 
n:106 mse_avg:0.28 mse_y:0.31 mse_u:0.21 mse_v:0.22 psnr_avg:53.66 psnr_y:53.16 psnr_u:55.01 psnr_v:54.72 
n:107 mse_avg:0.29 mse_y:0.32 mse_u:0.21 mse_v:0.23 psnr_avg:53.55 psnr_y:53.08 psnr_u:54.84 psnr_v:54.55 
n:108 mse_avg:0.29 mse_y:0.33 mse_u:0.22 mse_v:0.23 psnr_avg:53.47 psnr_y:53.00 psnr_u:54.73 psnr_v:54.46 
n:109 mse_avg:0.30 mse_y:0.33 mse_u:0.22 mse_v:0.24 psnr_avg:53.37 psnr_y:52.91 psnr_u:54.62 psnr_v:54.36 
n:110 mse_avg:0.31 mse_y:0.34 mse_u:0.23 mse_v:0.25 psnr_avg:53.22 psnr_y:52.77 psnr_u:54.46 psnr_v:54.18 
n:111 mse_avg:0.31 mse_y:0.35 mse_u:0.23 mse_v:0.25 psnr_avg:53.21 psnr_y:52.74 psnr_u:54.45 psnr_v:54.19 
n:112 mse_avg:0.32 mse_y:0.35 mse_u:0.23 mse_v:0.25 psnr_avg:53.14 psnr_y:52.65 psnr_u:54.47 psnr_v:54.21 
n:113 mse_avg:0.31 mse_y:0.35 mse_u:0.23 mse_v:0.25 psnr_avg:53.19 psnr_y:52.71 psnr_u:54.50 psnr_v:54.21 
n:114 mse_avg:0.32 mse_y:0.36 mse_u:0.23 mse_v:0.25 psnr_avg:53.11 psnr_y:52.62 psnr_u:54.43 psnr_v:54.14 
n:115 mse_avg:0.32 mse_y:0.36 mse_u:0.23 mse_v:0.25 psnr_avg:53.10 psnr_y:52.61 psnr_u:54.44 psnr_v:54.14 
n:116 mse_avg:0.32 mse_y:0.36 mse_u:0.24 mse_v:0.25 psnr_avg:53.06 psnr_y:52.56 psnr_u:54.40 psnr_v:54.10 
n:117 mse_avg:0.33 mse_y:0.36 mse_u:0.24 mse_v:0.25 psnr_avg:53.01 psnr_y:52.51 psnr_u:54.36 psnr_v:54.07 
n:118 mse_avg:0.33 mse_y:0.37 mse_u:0.24 mse_v:0.26 psnr_avg:52.97 psnr_y:52.47 psnr_u:54.30 psnr_v:54.04 
n:119 mse_avg:0.33 mse_y:0.37 mse_u:0.23 mse_v:0.25 psnr_avg:53.01 psnr_y:52.49 psnr_u:54.42 psnr_v:54.14 
n:120 mse_avg:0.32 mse_y:0.35 mse_u:0.23 mse_v:0.25 psnr_avg:53.13 psnr_y:52.65 psnr_u:54.45 psnr_v:54.15 
n:121 mse_avg:0.31 mse_y:0.35 mse_u:0.24 mse_v:0.26 psnr_avg:53.16 psnr_y:52.72 psnr_u:54.38 psnr_v:54.06 
n:122 mse_avg:0.31 mse_y:0.34 mse_u:0.24 mse_v:0.25 psnr_avg:53.22 psnr_y:52.80 psnr_u:54.36 psnr_v:54.07 
n:123 mse_avg:0.31 mse_y:0.34 mse_u:0.24 mse_v:0.25 psnr_avg:53.24 psnr_y:52.82 psnr_u:54.36 psnr_v:54.07 
n:124 mse_avg:0.31 mse_y:0.34 mse_u:0.24 mse_v:0.26 psnr_avg:53.21 psnr_y:52.80 psnr_u:54.32 psnr_v:54.03 
