n:1 mse_avg:3.90 mse_y:5.09 mse_u:1.37 mse_v:1.67 psnr_avg:42.22 psnr_y:41.07 psnr_u:46.77 psnr_v:45.90 
n:40 mse_avg:6.70 mse_y:8.98 mse_u:1.80 mse_v:2.47 psnr_avg:39.87 psnr_y:38.60 psnr_u:45.58 psnr_v:44.21 
n:41 mse_avg:6.89 mse_y:9.24 mse_u:1.82 mse_v:2.53 psnr_avg:39.75 psnr_y:38.47 psnr_u:45.52 psnr_v:44.11 
n:42 mse_avg:6.73 mse_y:9.00 mse_u:1.82 mse_v:2.53 psnr_avg:39.85 psnr_y:38.59 psnr_u:45.54 psnr_v:44.09 
n:43 mse_avg:6.84 mse_y:9.17 mse_u:1.83 mse_v:2.55 psnr_avg:39.78 psnr_y:38.51 psnr_u:45.51 psnr_v:44.07 
n:44 mse_avg:6.83 mse_y:9.15 mse_u:1.83 mse_v:2.54 psnr_avg:39.79 psnr_y:38.52 psnr_u:45.50 psnr_v:44.08 
n:45 mse_avg:7.06 mse_y:9.48 mse_u:1.87 mse_v:2.59 psnr_avg:39.64 psnr_y:38.36 psnr_u:45.41 psnr_v:44.00 
n:46 mse_avg:6.96 mse_y:9.34 mse_u:1.86 mse_v:2.56 psnr_avg:39.70 psnr_y:38.43 psnr_u:45.44 psnr_v:44.06 
n:47 mse_avg:6.99 mse_y:9.36 mse_u:1.88 mse_v:2.60 psnr_avg:39.69 psnr_y:38.42 psnr_u:45.38 psnr_v:43.98 
n:48 mse_avg:6.92 mse_y:9.27 mse_u:1.89 mse_v:2.60 psnr_avg:39.73 psnr_y:38.46 psnr_u:45.37 psnr_v:43.99 
n:49 mse_avg:7.20 mse_y:9.65 mse_u:1.94 mse_v:2.63 psnr_avg:39.56 psnr_y:38.28 psnr_u:45.25 psnr_v:43.92 
n:50 mse_avg:7.04 mse_y:9.43 mse_u:1.91 mse_v:2.64 psnr_avg:39.65 psnr_y:38.39 psnr_u:45.32 psnr_v:43.92 
n:51 mse_avg:3.88 mse_y:5.06 mse_u:1.37 mse_v:1.68 psnr_avg:42.24 psnr_y:41.09 psnr_u:46.77 psnr_v:45.88 
n:52 mse_avg:4.85 mse_y:6.47 mse_u:1.40 mse_v:1.80 psnr_avg:41.28 psnr_y:40.02 psnr_u:46.67 psnr_v:45.57 
n:53 mse_avg:5.09 mse_y:6.83 mse_u:1.40 mse_v:1.81 psnr_avg:41.06 psnr_y:39.78 psnr_u:46.66 psnr_v:45.55 
n:54 mse_avg:5.19 mse_y:6.96 mse_u:1.42 mse_v:1.87 psnr_avg:40.98 psnr_y:39.70 psnr_u:46.62 psnr_v:45.41 
n:55 mse_avg:5.41 mse_y:7.29 mse_u:1.44 mse_v:1.91 psnr_avg:40.79 psnr_y:39.51 psnr_u:46.54 psnr_v:45.32 
n:56 mse_avg:5.54 mse_y:7.47 mse_u:1.45 mse_v:1.94 psnr_avg:40.69 psnr_y:39.40 psnr_u:46.51 psnr_v:45.25 
n:57 mse_avg:5.70 mse_y:7.69 mse_u:1.47 mse_v:1.97 psnr_avg:40.57 psnr_y:39.27 psnr_u:46.47 psnr_v:45.18 
n:58 mse_avg:5.88 mse_y:7.94 mse_u:1.50 mse_v:2.03 psnr_avg:40.43 psnr_y:39.13 psnr_u:46.37 psnr_v:45.05 
n:59 mse_avg:5.88 mse_y:7.94 mse_u:1.50 mse_v:2.05 psnr_avg:40.43 psnr_y:39.13 psnr_u:46.37 psnr_v:45.01 
n:60 mse_avg:6.05 mse_y:8.17 mse_u:1.52 mse_v:2.09 psnr_avg:40.31 psnr_y:39.01 psnr_u:46.32 psnr_v:44.92 
n:61 mse_avg:6.19 mse_y:8.36 mse_u:1.52 mse_v:2.14 psnr_avg:40.22 psnr_y:38.91 psnr_u:46.30 psnr_v:44.82 
n:62 mse_avg:6.24 mse_y:8.42 mse_u:1.55 mse_v:2.18 psnr_avg:40.18 psnr_y:38.88 psnr_u:46.22 psnr_v:44.74 
n:63 mse_avg:6.33 mse_y:8.56 mse_u:1.56 mse_v:2.20 psnr_avg:40.12 psnr_y:38.81 psnr_u:46.20 psnr_v:44.70 
n:64 mse_avg:6.56 mse_y:8.86 mse_u:1.63 mse_v:2.31 psnr_avg:39.96 psnr_y:38.66 psnr_u:46.02 psnr_v:44.50 
n:65 mse_avg:6.49 mse_y:8.74 mse_u:1.64 mse_v:2.34 psnr_avg:40.01 psnr_y:38.71 psnr_u:46.00 psnr_v:44.45 
n:66 mse_avg:6.58 mse_y:8.88 mse_u:1.64 mse_v:2.33 psnr_avg:39.95 psnr_y:38.65 psnr_u:45.97 psnr_v:44.46 
n:67 mse_avg:6.50 mse_y:8.75 mse_u:1.65 mse_v:2.36 psnr_avg:40.00 psnr_y:38.71 psnr_u:45.95 psnr_v:44.40 
n:68 mse_avg:6.77 mse_y:9.14 mse_u:1.69 mse_v:2.39 psnr_avg:39.82 psnr_y:38.52 psnr_u:45.85 psnr_v:44.35 
n:69 mse_avg:6.56 mse_y:8.83 mse_u:1.69 mse_v:2.39 psnr_avg:39.96 psnr_y:38.67 psnr_u:45.85 psnr_v:44.35 
n:70 mse_avg:6.67 mse_y:8.98 mse_u:1.70 mse_v:2.41 psnr_avg:39.89 psnr_y:38.60 psnr_u:45.82 psnr_v:44.32 
n:71 mse_avg:6.59 mse_y:8.86 mse_u:1.71 mse_v:2.43 psnr_avg:39.94 psnr_y:38.66 psnr_u:45.80 psnr_v:44.27 
n:72 mse_avg:6.86 mse_y:9.23 mse_u:1.75 mse_v:2.49 psnr_avg:39.77 psnr_y:38.48 psnr_u:45.70 psnr_v:44.17 
n:73 mse_avg:6.76 mse_y:9.09 mse_u:1.74 mse_v:2.47 psnr_avg:39.83 psnr_y:38.55 psnr_u:45.73 psnr_v:44.20 
n:74 mse_avg:6.72 mse_y:9.03 mse_u:1.74 mse_v:2.48 psnr_avg:39.85 psnr_y:38.57 psnr_u:45.74 psnr_v:44.19 
n:75 mse_avg:6.71 mse_y:9.00 mse_u:1.74 mse_v:2.50 psnr_avg:39.86 psnr_y:38.59 psnr_u:45.73 psnr_v:44.15 
n:76 mse_avg:6.92 mse_y:9.30 mse_u:1.78 mse_v:2.53 psnr_avg:39.73 psnr_y:38.45 psnr_u:45.63 psnr_v:44.10 
n:77 mse_avg:6.80 mse_y:9.12 mse_u:1.77 mse_v:2.53 psnr_avg:39.81 psnr_y:38.53 psnr_u:45.65 psnr_v:44.09 
n:78 mse_avg:6.98 mse_y:9.39 mse_u:1.80 mse_v:2.55 psnr_avg:39.69 psnr_y:38.41 psnr_u:45.59 psnr_v:44.06 
n:79 mse_avg:6.92 mse_y:9.30 mse_u:1.80 mse_v:2.56 psnr_avg:39.73 psnr_y:38.45 psnr_u:45.58 psnr_v:44.05 
n:80 mse_avg:6.98 mse_y:9.38 mse_u:1.80 mse_v:2.57 psnr_avg:39.69 psnr_y:38.41 psnr_u:45.58 psnr_v:44.04 
n:81 mse_avg:6.91 mse_y:9.28 mse_u:1.80 mse_v:2.58 psnr_avg:39.73 psnr_y:38.46 psnr_u:45.57 psnr_v:44.01 
n:82 mse_avg:6.96 mse_y:9.34 mse_u:1.80 mse_v:2.60 psnr_avg:39.70 psnr_y:38.43 psnr_u:45.57 psnr_v:43.98 
n:83 mse_avg:6.94 mse_y:9.32 mse_u:1.80 mse_v:2.58 psnr_avg:39.72 psnr_y:38.44 psnr_u:45.57 psnr_v:44.02 
n:84 mse_avg:7.10 mse_y:9.53 mse_u:1.83 mse_v:2.63 psnr_avg:39.62 psnr_y:38.34 psnr_u:45.50 psnr_v:43.93 
n:85 mse_avg:6.97 mse_y:9.33 mse_u:1.84 mse_v:2.62 psnr_avg:39.70 psnr_y:38.43 psnr_u:45.49 psnr_v:43.94 
n:86 mse_avg:7.10 mse_y:9.52 mse_u:1.86 mse_v:2.66 psnr_avg:39.62 psnr_y:38.34 psnr_u:45.44 psnr_v:43.88 
n:87 mse_avg:7.06 mse_y:9.46 mse_u:1.87 mse_v:2.68 psnr_avg:39.64 psnr_y:38.37 psnr_u:45.41 psnr_v:43.85 
n:88 mse_avg:7.31 mse_y:9.81 mse_u:1.90 mse_v:2.71 psnr_avg:39.49 psnr_y:38.22 psnr_u:45.34 psnr_v:43.80 
n:89 mse_avg:7.14 mse_y:9.56 mse_u:1.90 mse_v:2.70 psnr_avg:39.59 psnr_y:38.33 psnr_u:45.34 psnr_v:43.81 
n:90 mse_avg:7.18 mse_y:9.60 mse_u:1.91 mse_v:2.75 psnr_avg:39.57 psnr_y:38.31 psnr_u:45.33 psnr_v:43.75 
n:91 mse_avg:7.14 mse_y:9.55 mse_u:1.91 mse_v:2.75 psnr_avg:39.59 psnr_y:38.33 psnr_u:45.32 psnr_v:43.74 
n:92 mse_avg:7.29 mse_y:9.77 mse_u:1.93 mse_v:2.76 psnr_avg:39.50 psnr_y:38.23 psnr_u:45.27 psnr_v:43.73 
n:93 mse_avg:7.14 mse_y:9.54 mse_u:1.92 mse_v:2.76 psnr_avg:39.59 psnr_y:38.33 psnr_u:45.29 psnr_v:43.72 
n:94 mse_avg:7.21 mse_y:9.62 mse_u:1.94 mse_v:2.82 psnr_avg:39.55 psnr_y:38.30 psnr_u:45.26 psnr_v:43.63 
n:95 mse_avg:7.19 mse_y:9.59 mse_u:1.94 mse_v:2.82 psnr_avg:39.57 psnr_y:38.31 psnr_u:45.26 psnr_v:43.63 
n:96 mse_avg:7.17 mse_y:9.57 mse_u:1.95 mse_v:2.81 psnr_avg:39.57 psnr_y:38.32 psnr_u:45.24 psnr_v:43.65 
n:97 mse_avg:7.11 mse_y:9.48 mse_u:1.94 mse_v:2.81 psnr_avg:39.61 psnr_y:38.36 psnr_u:45.24 psnr_v:43.64 
n:98 mse_avg:7.16 mse_y:9.55 mse_u:1.95 mse_v:2.80 psnr_avg:39.58 psnr_y:38.33 psnr_u:45.24 psnr_v:43.65 
n:99 mse_avg:7.05 mse_y:9.40 mse_u:1.92 mse_v:2.80 psnr_avg:39.65 psnr_y:38.40 psnr_u:45.29 psnr_v:43.66 
n:100 mse_avg:7.14 mse_y:9.52 mse_u:1.93 mse_v:2.81 psnr_avg:39.59 psnr_y:38.34 psnr_u:45.28 psnr_v:43.64 
n:101 mse_avg:3.86 mse_y:5.02 mse_u:1.37 mse_v:1.70 psnr_avg:42.27 psnr_y:41.12 psnr_u:46.76 psnr_v:45.83 
n:102 mse_avg:5.02 mse_y:6.71 mse_u:1.42 mse_v:1.86 psnr_avg:41.12 psnr_y:39.86 psnr_u:46.61 psnr_v:45.44 
n:103 mse_avg:5.26 mse_y:7.04 mse_u:1.46 mse_v:1.96 psnr_avg:40.92 psnr_y:39.65 psnr_u:46.50 psnr_v:45.20 
n:104 mse_avg:5.73 mse_y:7.71 mse_u:1.50 mse_v:2.06 psnr_avg:40.55 psnr_y:39.26 psnr_u:46.38 psnr_v:45.00 
n:105 mse_avg:5.73 mse_y:7.71 mse_u:1.50 mse_v:2.06 psnr_avg:40.55 psnr_y:39.26 psnr_u:46.36 psnr_v:44.98 
n:106 mse_avg:5.86 mse_y:7.89 mse_u:1.52 mse_v:2.10 psnr_avg:40.45 psnr_y:39.16 psnr_u:46.31 psnr_v:44.90 
n:107 mse_avg:6.03 mse_y:8.12 mse_u:1.53 mse_v:2.15 psnr_avg:40.33 psnr_y:39.03 psnr_u:46.27 psnr_v:44.80 
n:108 mse_avg:6.17 mse_y:8.32 mse_u:1.56 mse_v:2.19 psnr_avg:40.23 psnr_y:38.93 psnr_u:46.21 psnr_v:44.73 
n:109 mse_avg:6.19 mse_y:8.34 mse_u:1.56 mse_v:2.21 psnr_avg:40.22 psnr_y:38.92 psnr_u:46.20 psnr_v:44.69 
n:110 mse_avg:6.37 mse_y:8.59 mse_u:1.58 mse_v:2.28 psnr_avg:40.09 psnr_y:38.79 psnr_u:46.13 psnr_v:44.56 
n:111 mse_avg:6.36 mse_y:8.56 mse_u:1.60 mse_v:2.31 psnr_avg:40.10 psnr_y:38.81 psnr_u:46.08 psnr_v:44.49 
n:112 mse_avg:6.42 mse_y:8.63 mse_u:1.62 mse_v:2.37 psnr_avg:40.06 psnr_y:38.77 psnr_u:46.02 psnr_v:44.39 
n:113 mse_avg:6.44 mse_y:8.64 mse_u:1.64 mse_v:2.41 psnr_avg:40.05 psnr_y:38.77 psnr_u:45.98 psnr_v:44.32 
n:114 mse_avg:6.52 mse_y:8.76 mse_u:1.66 mse_v:2.42 psnr_avg:39.99 psnr_y:38.71 psnr_u:45.94 psnr_v:44.29 
n:115 mse_avg:6.49 mse_y:8.70 mse_u:1.67 mse_v:2.48 psnr_avg:40.01 psnr_y:38.74 psnr_u:45.91 psnr_v:44.19 
n:116 mse_avg:6.68 mse_y:8.97 mse_u:1.70 mse_v:2.51 psnr_avg:39.88 psnr_y:38.60 psnr_u:45.82 psnr_v:44.13 
n:117 mse_avg:6.57 mse_y:8.80 mse_u:1.72 mse_v:2.52 psnr_avg:39.95 psnr_y:38.69 psnr_u:45.77 psnr_v:44.12 
n:118 mse_avg:6.64 mse_y:8.89 mse_u:1.74 mse_v:2.54 psnr_avg:39.91 psnr_y:38.64 psnr_u:45.73 psnr_v:44.08 
n:119 mse_avg:6.69 mse_y:8.96 mse_u:1.76 mse_v:2.58 psnr_avg:39.87 psnr_y:38.61 psnr_u:45.68 psnr_v:44.02 
n:120 mse_avg:6.94 mse_y:9.31 mse_u:1.79 mse_v:2.60 psnr_avg:39.72 psnr_y:38.44 psnr_u:45.61 psnr_v:43.97 
n:121 mse_avg:6.77 mse_y:9.05 mse_u:1.80 mse_v:2.64 psnr_avg:39.82 psnr_y:38.57 psnr_u:45.58 psnr_v:43.91 
n:122 mse_avg:6.80 mse_y:9.09 mse_u:1.79 mse_v:2.65 psnr_avg:39.81 psnr_y:38.55 psnr_u:45.59 psnr_v:43.90 
n:123 mse_avg:6.82 mse_y:9.10 mse_u:1.82 mse_v:2.68 psnr_avg:39.79 psnr_y:38.54 psnr_u:45.52 psnr_v:43.86 
n:124 mse_avg:6.94 mse_y:9.28 mse_u:1.85 mse_v:2.68 psnr_avg:39.71 psnr_y:38.45 psnr_u:45.46 psnr_v:43.85 
n:125 mse_avg:6.89 mse_y:9.21 mse_u:1.82 mse_v:2.69 psnr_avg:39.75 psnr_y:38.49 psnr_u:45.52 psnr_v:43.83 
n:126 mse_avg:6.92 mse_y:9.25 mse_u:1.82 mse_v:2.70 psnr_avg:39.73 psnr_y:38.47 psnr_u:45.53 psnr_v:43.82 
n:127 mse_avg:6.99 mse_y:9.34 mse_u:1.85 mse_v:2.70 psnr_avg:39.69 psnr_y:38.43 psnr_u:45.46 psnr_v:43.81 
n:128 mse_avg:6.97 mse_y:9.32 mse_u:1.86 mse_v:2.70 psnr_avg:39.70 psnr_y:38.44 psnr_u:45.44 psnr_v:43.82 
n:129 mse_avg:6.85 mse_y:9.15 mse_u:1.85 mse_v:2.66 psnr_avg:39.77 psnr_y:38.51 psnr_u:45.47 psnr_v:43.88 
n:130 mse_avg:6.97 mse_y:9.29 mse_u:1.89 mse_v:2.77 psnr_avg:39.70 psnr_y:38.45 psnr_u:45.36 psnr_v:43.71 
n:131 mse_avg:6.95 mse_y:9.26 mse_u:1.89 mse_v:2.77 psnr_avg:39.71 psnr_y:38.46 psnr_u:45.36 psnr_v:43.71 
n:132 mse_avg:7.07 mse_y:9.43 mse_u:1.92 mse_v:2.78 psnr_avg:39.64 psnr_y:38.39 psnr_u:45.30 psnr_v:43.69 
n:133 mse_avg:6.97 mse_y:9.29 mse_u:1.91 mse_v:2.76 psnr_avg:39.70 psnr_y:38.45 psnr_u:45.33 psnr_v:43.72 
n:134 mse_avg:7.06 mse_y:9.41 mse_u:1.95 mse_v:2.80 psnr_avg:39.64 psnr_y:38.40 psnr_u:45.23 psnr_v:43.65 
n:135 mse_avg:7.08 mse_y:9.44 mse_u:1.95 mse_v:2.78 psnr_avg:39.63 psnr_y:38.38 psnr_u:45.23 psnr_v:43.69 
n:136 mse_avg:7.56 mse_y:10.11 mse_u:2.02 mse_v:2.88 psnr_avg:39.35 psnr_y:38.08 psnr_u:45.07 psnr_v:43.54 
n:137 mse_avg:7.19 mse_y:9.57 mse_u:2.00 mse_v:2.86 psnr_avg:39.56 psnr_y:38.32 psnr_u:45.13 psnr_v:43.57 
n:138 mse_avg:7.24 mse_y:9.67 mse_u:1.98 mse_v:2.82 psnr_avg:39.53 psnr_y:38.28 psnr_u:45.15 psnr_v:43.62 
n:139 mse_avg:7.11 mse_y:9.47 mse_u:1.97 mse_v:2.81 psnr_avg:39.61 psnr_y:38.37 psnr_u:45.18 psnr_v:43.64 
n:140 mse_avg:7.32 mse_y:9.77 mse_u:2.00 mse_v:2.87 psnr_avg:39.48 psnr_y:38.23 psnr_u:45.13 psnr_v:43.55 
n:141 mse_avg:7.16 mse_y:9.53 mse_u:1.97 mse_v:2.83 psnr_avg:39.58 psnr_y:38.34 psnr_u:45.19 psnr_v:43.61 
n:142 mse_avg:7.18 mse_y:9.56 mse_u:1.98 mse_v:2.84 psnr_avg:39.57 psnr_y:38.33 psnr_u:45.17 psnr_v:43.60 
n:143 mse_avg:7.14 mse_y:9.50 mse_u:1.97 mse_v:2.87 psnr_avg:39.59 psnr_y:38.35 psnr_u:45.18 psnr_v:43.55 
n:144 mse_avg:7.21 mse_y:9.59 mse_u:1.99 mse_v:2.89 psnr_avg:39.55 psnr_y:38.31 psnr_u:45.14 psnr_v:43.53 
n:145 mse_avg:7.19 mse_y:9.54 mse_u:2.01 mse_v:2.95 psnr_avg:39.57 psnr_y:38.33 psnr_u:45.10 psnr_v:43.43 
n:146 mse_avg:7.24 mse_y:9.63 mse_u:2.01 mse_v:2.90 psnr_avg:39.54 psnr_y:38.30 psnr_u:45.09 psnr_v:43.51 
n:147 mse_avg:7.18 mse_y:9.55 mse_u:2.01 mse_v:2.90 psnr_avg:39.57 psnr_y:38.33 psnr_u:45.11 psnr_v:43.50 
n:148 mse_avg:7.37 mse_y:9.80 mse_u:2.04 mse_v:2.99 psnr_avg:39.45 psnr_y:38.22 psnr_u:45.03 psnr_v:43.38 
n:149 mse_avg:7.22 mse_y:9.59 mse_u:2.01 mse_v:2.97 psnr_avg:39.55 psnr_y:38.31 psnr_u:45.11 psnr_v:43.41 
n:150 mse_avg:7.27 mse_y:9.65 mse_u:2.04 mse_v:2.98 psnr_avg:39.52 psnr_y:38.29 psnr_u:45.04 psnr_v:43.39 
n:151 mse_avg:3.93 mse_y:5.12 mse_u:1.39 mse_v:1.74 psnr_avg:42.18 psnr_y:41.04 psnr_u:46.71 psnr_v:45.71 
n:152 mse_avg:5.31 mse_y:7.12 mse_u:1.46 mse_v:1.95 psnr_avg:40.88 psnr_y:39.61 psnr_u:46.48 psnr_v:45.24 
n:153 mse_avg:5.26 mse_y:7.02 mse_u:1.47 mse_v:2.02 psnr_avg:40.92 psnr_y:39.67 psnr_u:46.45 psnr_v:45.09 
n:154 mse_avg:5.54 mse_y:7.42 mse_u:1.50 mse_v:2.05 psnr_avg:40.70 psnr_y:39.43 psnr_u:46.38 psnr_v:45.00 
n:155 mse_avg:5.63 mse_y:7.54 mse_u:1.51 mse_v:2.11 psnr_avg:40.63 psnr_y:39.36 psnr_u:46.35 psnr_v:44.88 
n:156 mse_avg:5.91 mse_y:7.92 mse_u:1.56 mse_v:2.21 psnr_avg:40.42 psnr_y:39.14 psnr_u:46.20 psnr_v:44.68 
n:157 mse_avg:6.00 mse_y:8.05 mse_u:1.56 mse_v:2.22 psnr_avg:40.35 psnr_y:39.07 psnr_u:46.21 psnr_v:44.67 
n:158 mse_avg:6.13 mse_y:8.23 mse_u:1.57 mse_v:2.27 psnr_avg:40.26 psnr_y:38.98 psnr_u:46.17 psnr_v:44.56 
n:159 mse_avg:6.16 mse_y:8.27 mse_u:1.58 mse_v:2.31 psnr_avg:40.23 psnr_y:38.95 psnr_u:46.16 psnr_v:44.50 
n:160 mse_avg:6.20 mse_y:8.33 mse_u:1.59 mse_v:2.28 psnr_avg:40.21 psnr_y:38.92 psnr_u:46.13 psnr_v:44.55 
n:161 mse_avg:6.24 mse_y:8.38 mse_u:1.60 mse_v:2.31 psnr_avg:40.18 psnr_y:38.90 psnr_u:46.10 psnr_v:44.49 
n:162 mse_avg:6.29 mse_y:8.44 mse_u:1.63 mse_v:2.38 psnr_avg:40.14 psnr_y:38.87 psnr_u:46.01 psnr_v:44.37 
n:163 mse_avg:6.42 mse_y:8.61 mse_u:1.66 mse_v:2.43 psnr_avg:40.05 psnr_y:38.78 psnr_u:45.93 psnr_v:44.27 
n:164 mse_avg:6.66 mse_y:8.93 mse_u:1.71 mse_v:2.52 psnr_avg:39.90 psnr_y:38.62 psnr_u:45.81 psnr_v:44.12 
n:165 mse_avg:6.68 mse_y:8.95 mse_u:1.71 mse_v:2.55 psnr_avg:39.88 psnr_y:38.61 psnr_u:45.79 psnr_v:44.06 
n:166 mse_avg:6.73 mse_y:9.02 mse_u:1.74 mse_v:2.58 psnr_avg:39.85 psnr_y:38.58 psnr_u:45.72 psnr_v:44.02 
n:167 mse_avg:6.78 mse_y:9.07 mse_u:1.78 mse_v:2.62 psnr_avg:39.82 psnr_y:38.56 psnr_u:45.62 psnr_v:43.95 
