313454,I

6717,P
12251,P
15911,P
19378,P
15720,P
18646,P
19457,P
19292,P
13003,P
18897,P
16184,P
24024,P
15098,P
20934,P
18486,P
29015,P
19854,P
24677,P
21164,P
18252,P
14555,P
17702,P
18407,P
26280,P
16707,P
20224,P
23397,P
23217,P
22679,P
23470,P
22343,P
23806,P
14793,P
19450,P
21013,P
23780,P
17057,P
20733,P
23354,P
29769,P
22346,P
21486,P
20680,P
18528,P
15867,P
18912,P
22657,P
21923,P
15571,P
303315,I
8925,P
12388,P
11339,P
17035,P
17478,P
20902,P
11895,P
15966,P
15755,P
20537,P
18213,P
20402,P
19325,P
24670,P
16515,P
19236,P
18592,P
19836,P
13095,P
19298,P
17113,P
26553,P
14474,P
22754,P
20493,P
21228,P
10672,P
45102,P
19417,P
20063,P
16625,P
19647,P
17325,P
19091,P
24214,P
21124,P
18967,P
23246,P
21651,P
26522,P
16769,P
18829,P
20624,P
20128,P
19733,P
21764,P
22788,P
19266,P
19588,P
305355,I
9720,P
12486,P
12007,P
15506,P
18120,P
17335,P
15706,P
26890,P
19496,P
21830,P
15345,P
22562,P
23617,P
23993,P
15997,P
20906,P
18900,P
24049,P
20473,P
22433,P
18759,P
21897,P
15620,P
22440,P
20342,P
24657,P
16195,P
24720,P
20560,P
24424,P
17766,P
20490,P
16479,P
20912,P
15764,P
23306,P
23378,P
22186,P
16440,P
19665,P
20450,P
21227,P
15880,P
19264,P
15589,P
19743,P
15297,P
20681,P
21737,P
309869,I
9413,P
13834,P
13027,P
15792,P
15801,P
14233,P
14785,P
19836,P
17089,P
19402,P
23880,P
18284,P
16125,P
20238,P
19815,P
20896,P
20696,P
22118,P
15811,P
19809,P
15350,P
19605,P
19866,P
22777,P
19240,P
20861,P
24685,P
21671,P
17635,P
18885,P
17671,P
23462,P
16975,P
22834,P
18072,P
22012,P
16675,P
21181,P
20785,P
27464,P
18183,P
20116,P
18150,P
20272,P
15171,P
20356,P
22705,P
21537,P
19497,P
305015,I
9275,P
11368,P
11162,P
15101,P
14264,P
19288,P
14866,P
19798,P
22037,P
21123,P
18530,P
18640,P
21600,P
22240,P
19531,P
19867,P
17488,P
20295,P
19818,P
20403,P
24058,P
21221,P
17286,P
23752,P
19852,P
22578,P
22174,P
17926,P
16619,P
21087,P
16428,P
21350,P
19558,P
23152,P
20140,P
21739,P
20093,P
22471,P
19165,P
19848,P
17261,P
21213,P
14238,P
20988,P
18888,P
23173,P
18172,P
28728,P
21945,P
313713,I
7668,P
9243,P
13486,P
14198,P
11898,P
26296,P
19753,P
20780,P
16085,P
20626,P
19218,P
21218,P
18383,P
26773,P
23041,P
22354,P
19166,P
19530,P
19820,P
20297,P
20768,P
22248,P
20645,P
20045,P
18713,P
21739,P
24764,P
22674,P
18017,P
22317,P
16933,P
22373,P
17526,P
20548,P
19832,P
25261,P
19578,P
25075,P
18509,P
23152,P
19288,P
18615,P
18369,P
20458,P
17954,P
23573,P
17909,P
22232,P
16943,P
305161,I
8240,P
11592,P
12597,P
16233,P
15165,P
18703,P
11985,P
18326,P
17368,P
21185,P
17857,P
20599,P
21541,P
20895,P
17059,P
16741,P
18961,P
21297,P
17116,P
21822,P
19978,P
26450,P
17947,P
19561,P
22626,P
24082,P
9657,P
45101,P
15934,P
18358,P
17576,P
22545,P
16293,P
21999,P
24146,P
25079,P
18301,P
20625,P
18804,P
20349,P
13228,P
18293,P
20334,P
25465,P
16199,P
19250,P
20659,P
22587,P
20323,P
309904,I
10416,P
12602,P
9944,P
17161,P
13997,P
19167,P
14885,P
20036,P
19476,P
21854,P
15970,P
22401,P
