n:1 mse_avg:0.16 mse_y:0.20 mse_u:0.07 mse_v:0.06 psnr_avg:56.19 psnr_y:55.05 psnr_u:59.87 psnr_v:60.47 
n:27 mse_avg:138.67 mse_y:204.08 mse_u:8.08 mse_v:7.65 psnr_avg:26.71 psnr_y:25.03 psnr_u:39.06 psnr_v:39.29 
n:28 mse_avg:139.58 mse_y:205.30 mse_u:8.30 mse_v:7.94 psnr_avg:26.68 psnr_y:25.01 psnr_u:38.94 psnr_v:39.13 
n:29 mse_avg:142.71 mse_y:209.99 mse_u:8.34 mse_v:7.97 psnr_avg:26.59 psnr_y:24.91 psnr_u:38.92 psnr_v:39.12 
n:30 mse_avg:144.52 mse_y:212.56 mse_u:8.62 mse_v:8.26 psnr_avg:26.53 psnr_y:24.86 psnr_u:38.78 psnr_v:38.96 
n:31 mse_avg:147.21 mse_y:216.58 mse_u:8.63 mse_v:8.32 psnr_avg:26.45 psnr_y:24.77 psnr_u:38.77 psnr_v:38.93 
n:32 mse_avg:150.14 mse_y:220.80 mse_u:8.96 mse_v:8.68 psnr_avg:26.37 psnr_y:24.69 psnr_u:38.61 psnr_v:38.75 
n:33 mse_avg:147.87 mse_y:217.43 mse_u:8.86 mse_v:8.63 psnr_avg:26.43 psnr_y:24.76 psnr_u:38.66 psnr_v:38.77 
n:34 mse_avg:152.15 mse_y:223.70 mse_u:9.17 mse_v:8.94 psnr_avg:26.31 psnr_y:24.63 psnr_u:38.51 psnr_v:38.62 
n:35 mse_avg:150.30 mse_y:220.96 mse_u:9.08 mse_v:8.90 psnr_avg:26.36 psnr_y:24.69 psnr_u:38.55 psnr_v:38.64 
n:36 mse_avg:155.73 mse_y:228.92 mse_u:9.45 mse_v:9.25 psnr_avg:26.21 psnr_y:24.53 psnr_u:38.37 psnr_v:38.47 
n:37 mse_avg:155.49 mse_y:228.55 mse_u:9.43 mse_v:9.29 psnr_avg:26.21 psnr_y:24.54 psnr_u:38.39 psnr_v:38.45 
n:38 mse_avg:159.41 mse_y:234.28 mse_u:9.72 mse_v:9.60 psnr_avg:26.11 psnr_y:24.43 psnr_u:38.25 psnr_v:38.31 
n:39 mse_avg:158.19 mse_y:232.48 mse_u:9.64 mse_v:9.57 psnr_avg:26.14 psnr_y:24.47 psnr_u:38.29 psnr_v:38.32 
n:40 mse_avg:162.10 mse_y:238.19 mse_u:9.95 mse_v:9.89 psnr_avg:26.03 psnr_y:24.36 psnr_u:38.15 psnr_v:38.18 
n:41 mse_avg:160.17 mse_y:235.33 mse_u:9.79 mse_v:9.89 psnr_avg:26.09 psnr_y:24.41 psnr_u:38.23 psnr_v:38.18 
n:42 mse_avg:161.65 mse_y:237.44 mse_u:9.99 mse_v:10.14 psnr_avg:26.05 psnr_y:24.38 psnr_u:38.14 psnr_v:38.07 
n:43 mse_avg:165.55 mse_y:243.27 mse_u:10.07 mse_v:10.19 psnr_avg:25.94 psnr_y:24.27 psnr_u:38.10 psnr_v:38.05 
n:44 mse_avg:164.90 mse_y:242.19 mse_u:10.20 mse_v:10.40 psnr_avg:25.96 psnr_y:24.29 psnr_u:38.04 psnr_v:37.96 
n:45 mse_avg:164.62 mse_y:241.75 mse_u:10.27 mse_v:10.43 psnr_avg:25.97 psnr_y:24.30 psnr_u:38.02 psnr_v:37.95 
n:46 mse_avg:167.52 mse_y:245.92 mse_u:10.61 mse_v:10.84 psnr_avg:25.89 psnr_y:24.22 psnr_u:37.87 psnr_v:37.78 
n:47 mse_avg:169.62 mse_y:249.05 mse_u:10.69 mse_v:10.83 psnr_avg:25.84 psnr_y:24.17 psnr_u:37.84 psnr_v:37.79 
n:48 mse_avg:171.41 mse_y:251.64 mse_u:10.92 mse_v:10.98 psnr_avg:25.79 psnr_y:24.12 psnr_u:37.75 psnr_v:37.72 
n:49 mse_avg:172.52 mse_y:253.26 mse_u:11.05 mse_v:11.04 psnr_avg:25.76 psnr_y:24.10 psnr_u:37.70 psnr_v:37.70 
n:50 mse_avg:175.62 mse_y:257.79 mse_u:11.29 mse_v:11.29 psnr_avg:25.68 psnr_y:24.02 psnr_u:37.60 psnr_v:37.61 
n:51 mse_avg:176.77 mse_y:259.48 mse_u:11.34 mse_v:11.37 psnr_avg:25.66 psnr_y:23.99 psnr_u:37.59 psnr_v:37.57 
n:52 mse_avg:180.05 mse_y:264.25 mse_u:11.64 mse_v:11.68 psnr_avg:25.58 psnr_y:23.91 psnr_u:37.47 psnr_v:37.46 
n:53 mse_avg:174.77 mse_y:256.45 mse_u:11.28 mse_v:11.57 psnr_avg:25.71 psnr_y:24.04 psnr_u:37.61 psnr_v:37.50 
n:54 mse_avg:176.41 mse_y:258.80 mse_u:11.49 mse_v:11.80 psnr_avg:25.67 psnr_y:24.00 psnr_u:37.53 psnr_v:37.41 
n:55 mse_avg:178.56 mse_y:261.95 mse_u:11.64 mse_v:11.92 psnr_avg:25.61 psnr_y:23.95 psnr_u:37.47 psnr_v:37.37 
n:56 mse_avg:181.11 mse_y:265.66 mse_u:11.91 mse_v:12.14 psnr_avg:25.55 psnr_y:23.89 psnr_u:37.37 psnr_v:37.29 
n:57 mse_avg:178.48 mse_y:261.79 mse_u:11.72 mse_v:12.03 psnr_avg:25.61 psnr_y:23.95 psnr_u:37.44 psnr_v:37.33 
n:58 mse_avg:180.30 mse_y:264.37 mse_u:12.01 mse_v:12.29 psnr_avg:25.57 psnr_y:23.91 psnr_u:37.33 psnr_v:37.24 
n:59 mse_avg:183.22 mse_y:268.69 mse_u:12.21 mse_v:12.38 psnr_avg:25.50 psnr_y:23.84 psnr_u:37.26 psnr_v:37.20 
n:60 mse_avg:184.41 mse_y:270.36 mse_u:12.43 mse_v:12.55 psnr_avg:25.47 psnr_y:23.81 psnr_u:37.19 psnr_v:37.14 
n:61 mse_avg:185.81 mse_y:272.44 mse_u:12.56 mse_v:12.57 psnr_avg:25.44 psnr_y:23.78 psnr_u:37.14 psnr_v:37.14 
n:62 mse_avg:184.54 mse_y:270.47 mse_u:12.63 mse_v:12.73 psnr_avg:25.47 psnr_y:23.81 psnr_u:37.12 psnr_v:37.08 
n:63 mse_avg:184.41 mse_y:270.23 mse_u:12.68 mse_v:12.84 psnr_avg:25.47 psnr_y:23.81 psnr_u:37.10 psnr_v:37.04 
n:64 mse_avg:186.13 mse_y:272.69 mse_u:12.94 mse_v:13.08 psnr_avg:25.43 psnr_y:23.77 psnr_u:37.01 psnr_v:36.96 
n:65 mse_avg:187.89 mse_y:275.27 mse_u:13.12 mse_v:13.12 psnr_avg:25.39 psnr_y:23.73 psnr_u:36.95 psnr_v:36.95 
n:66 mse_avg:188.47 mse_y:276.10 mse_u:13.20 mse_v:13.22 psnr_avg:25.38 psnr_y:23.72 psnr_u:36.92 psnr_v:36.92 
n:67 mse_avg:185.93 mse_y:272.33 mse_u:13.01 mse_v:13.25 psnr_avg:25.44 psnr_y:23.78 psnr_u:36.99 psnr_v:36.91 
n:68 mse_avg:187.34 mse_y:274.33 mse_u:13.23 mse_v:13.51 psnr_avg:25.40 psnr_y:23.75 psnr_u:36.92 psnr_v:36.83 
n:69 mse_avg:188.32 mse_y:275.77 mse_u:13.30 mse_v:13.54 psnr_avg:25.38 psnr_y:23.73 psnr_u:36.89 psnr_v:36.81 
n:70 mse_avg:193.01 mse_y:282.65 mse_u:13.69 mse_v:13.78 psnr_avg:25.27 psnr_y:23.62 psnr_u:36.77 psnr_v:36.74 
n:71 mse_avg:191.82 mse_y:280.93 mse_u:13.58 mse_v:13.61 psnr_avg:25.30 psnr_y:23.64 psnr_u:36.80 psnr_v:36.79 
n:72 mse_avg:193.69 mse_y:283.62 mse_u:13.83 mse_v:13.82 psnr_avg:25.26 psnr_y:23.60 psnr_u:36.72 psnr_v:36.73 
n:73 mse_avg:197.13 mse_y:288.69 mse_u:14.09 mse_v:13.94 psnr_avg:25.18 psnr_y:23.53 psnr_u:36.64 psnr_v:36.69 
n:74 mse_avg:198.49 mse_y:290.64 mse_u:14.25 mse_v:14.10 psnr_avg:25.15 psnr_y:23.50 psnr_u:36.59 psnr_v:36.64 
n:75 mse_avg:197.26 mse_y:288.86 mse_u:14.10 mse_v:14.04 psnr_avg:25.18 psnr_y:23.52 psnr_u:36.64 psnr_v:36.66 
n:76 mse_avg:197.06 mse_y:288.55 mse_u:14.11 mse_v:14.06 psnr_avg:25.18 psnr_y:23.53 psnr_u:36.64 psnr_v:36.65 
n:77 mse_avg:198.13 mse_y:290.15 mse_u:14.12 mse_v:14.07 psnr_avg:25.16 psnr_y:23.50 psnr_u:36.63 psnr_v:36.65 
n:78 mse_avg:198.69 mse_y:290.92 mse_u:14.27 mse_v:14.20 psnr_avg:25.15 psnr_y:23.49 psnr_u:36.59 psnr_v:36.61 
n:79 mse_avg:199.86 mse_y:292.64 mse_u:14.36 mse_v:14.21 psnr_avg:25.12 psnr_y:23.47 psnr_u:36.56 psnr_v:36.60 
n:80 mse_avg:200.15 mse_y:293.03 mse_u:14.46 mse_v:14.28 psnr_avg:25.12 psnr_y:23.46 psnr_u:36.53 psnr_v:36.58 
n:81 mse_avg:200.39 mse_y:293.39 mse_u:14.45 mse_v:14.34 psnr_avg:25.11 psnr_y:23.46 psnr_u:36.53 psnr_v:36.57 
n:82 mse_avg:201.21 mse_y:294.59 mse_u:14.49 mse_v:14.38 psnr_avg:25.09 psnr_y:23.44 psnr_u:36.52 psnr_v:36.55 
n:83 mse_avg:203.71 mse_y:298.29 mse_u:14.65 mse_v:14.46 psnr_avg:25.04 psnr_y:23.38 psnr_u:36.47 psnr_v:36.53 
n:84 mse_avg:206.34 mse_y:302.18 mse_u:14.76 mse_v:14.55 psnr_avg:24.99 psnr_y:23.33 psnr_u:36.44 psnr_v:36.50 
n:85 mse_avg:206.62 mse_y:302.62 mse_u:14.68 mse_v:14.56 psnr_avg:24.98 psnr_y:23.32 psnr_u:36.46 psnr_v:36.50 
n:86 mse_avg:208.54 mse_y:305.44 mse_u:14.84 mse_v:14.68 psnr_avg:24.94 psnr_y:23.28 psnr_u:36.42 psnr_v:36.46 
n:87 mse_avg:212.20 mse_y:310.83 mse_u:14.99 mse_v:14.86 psnr_avg:24.86 psnr_y:23.21 psnr_u:36.37 psnr_v:36.41 
n:88 mse_avg:214.18 mse_y:313.74 mse_u:15.14 mse_v:14.96 psnr_avg:24.82 psnr_y:23.17 psnr_u:36.33 psnr_v:36.38 
n:89 mse_avg:212.41 mse_y:311.19 mse_u:14.82 mse_v:14.89 psnr_avg:24.86 psnr_y:23.20 psnr_u:36.42 psnr_v:36.40 
n:90 mse_avg:213.39 mse_y:312.62 mse_u:14.90 mse_v:14.99 psnr_avg:24.84 psnr_y:23.18 psnr_u:36.40 psnr_v:36.37 
n:91 mse_avg:212.15 mse_y:310.75 mse_u:14.78 mse_v:15.11 psnr_avg:24.86 psnr_y:23.21 psnr_u:36.43 psnr_v:36.34 
n:92 mse_avg:214.60 mse_y:314.35 mse_u:15.03 mse_v:15.19 psnr_avg:24.81 psnr_y:23.16 psnr_u:36.36 psnr_v:36.31 
n:93 mse_avg:215.82 mse_y:316.17 mse_u:15.06 mse_v:15.16 psnr_avg:24.79 psnr_y:23.13 psnr_u:36.35 psnr_v:36.32 
n:94 mse_avg:219.12 mse_y:321.02 mse_u:15.37 mse_v:15.30 psnr_avg:24.72 psnr_y:23.07 psnr_u:36.26 psnr_v:36.28 
n:95 mse_avg:218.58 mse_y:320.19 mse_u:15.45 mse_v:15.25 psnr_avg:24.73 psnr_y:23.08 psnr_u:36.24 psnr_v:36.30 
n:96 mse_avg:219.84 mse_y:321.99 mse_u:15.66 mse_v:15.39 psnr_avg:24.71 psnr_y:23.05 psnr_u:36.18 psnr_v:36.26 
n:97 mse_avg:220.30 mse_y:322.60 mse_u:15.84 mse_v:15.58 psnr_avg:24.70 psnr_y:23.04 psnr_u:36.13 psnr_v:36.20 
n:98 mse_avg:222.95 mse_y:326.47 mse_u:16.08 mse_v:15.70 psnr_avg:24.65 psnr_y:22.99 psnr_u:36.07 psnr_v:36.17 
n:99 mse_avg:222.29 mse_y:325.53 mse_u:15.97 mse_v:15.68 psnr_avg:24.66 psnr_y:23.00 psnr_u:36.10 psnr_v:36.18 
n:100 mse_avg:223.50 mse_y:327.23 mse_u:16.24 mse_v:15.85 psnr_avg:24.64 psnr_y:22.98 psnr_u:36.03 psnr_v:36.13 
n:101 mse_avg:223.68 mse_y:327.49 mse_u:16.26 mse_v:15.83 psnr_avg:24.63 psnr_y:22.98 psnr_u:36.02 psnr_v:36.13 
n:102 mse_avg:223.96 mse_y:327.84 mse_u:16.43 mse_v:15.99 psnr_avg:24.63 psnr_y:22.97 psnr_u:35.97 psnr_v:36.09 
n:103 mse_avg:222.92 mse_y:326.28 mse_u:16.42 mse_v:16.00 psnr_avg:24.65 psnr_y:22.99 psnr_u:35.98 psnr_v:36.09 
n:104 mse_avg:224.33 mse_y:328.28 mse_u:16.65 mse_v:16.20 psnr_avg:24.62 psnr_y:22.97 psnr_u:35.92 psnr_v:36.04 
n:105 mse_avg:224.73 mse_y:328.84 mse_u:16.80 mse_v:16.24 psnr_avg:24.61 psnr_y:22.96 psnr_u:35.88 psnr_v:36.03 
n:106 mse_avg:225.53 mse_y:329.95 mse_u:16.99 mse_v:16.38 psnr_avg:24.60 psnr_y:22.95 psnr_u:35.83 psnr_v:35.99 
n:107 mse_avg:223.63 mse_y:327.15 mse_u:16.90 mse_v:16.29 psnr_avg:24.64 psnr_y:22.98 psnr_u:35.85 psnr_v:36.01 
n:108 mse_avg:225.37 mse_y:329.63 mse_u:17.15 mse_v:16.52 psnr_avg:24.60 psnr_y:22.95 psnr_u:35.79 psnr_v:35.95 
n:109 mse_avg:225.76 mse_y:330.18 mse_u:17.22 mse_v:16.62 psnr_avg:24.59 psnr_y:22.94 psnr_u:35.77 psnr_v:35.93 
n:110 mse_avg:227.52 mse_y:332.75 mse_u:17.42 mse_v:16.69 psnr_avg:24.56 psnr_y:22.91 psnr_u:35.72 psnr_v:35.91 
n:111 mse_avg:228.10 mse_y:333.61 mse_u:17.44 mse_v:16.71 psnr_avg:24.55 psnr_y:22.90 psnr_u:35.72 psnr_v:35.90 
n:112 mse_avg:227.66 mse_y:332.91 mse_u:17.54 mse_v:16.80 psnr_avg:24.56 psnr_y:22.91 psnr_u:35.69 psnr_v:35.88 
n:113 mse_avg:228.37 mse_y:333.92 mse_u:17.64 mse_v:16.87 psnr_avg:24.54 psnr_y:22.89 psnr_u:35.67 psnr_v:35.86 
n:114 mse_avg:229.06 mse_y:334.89 mse_u:17.81 mse_v:17.02 psnr_avg:24.53 psnr_y:22.88 psnr_u:35.62 psnr_v:35.82 
n:115 mse_avg:229.65 mse_y:335.72 mse_u:17.93 mse_v:17.13 psnr_avg:24.52 psnr_y:22.87 psnr_u:35.59 psnr_v:35.79 
n:116 mse_avg:229.46 mse_y:335.39 mse_u:18.01 mse_v:17.21 psnr_avg:24.52 psnr_y:22.88 psnr_u:35.58 psnr_v:35.77 
n:117 mse_avg:229.67 mse_y:335.66 mse_u:18.11 mse_v:17.26 psnr_avg:24.52 psnr_y:22.87 psnr_u:35.55 psnr_v:35.76 
n:118 mse_avg:230.50 mse_y:336.81 mse_u:18.33 mse_v:17.47 psnr_avg:24.50 psnr_y:22.86 psnr_u:35.50 psnr_v:35.71 
n:119 mse_avg:233.15 mse_y:340.62 mse_u:18.73 mse_v:17.67 psnr_avg:24.45 psnr_y:22.81 psnr_u:35.40 psnr_v:35.66 
n:120 mse_avg:233.93 mse_y:341.80 mse_u:18.82 mse_v:17.56 psnr_avg:24.44 psnr_y:22.79 psnr_u:35.39 psnr_v:35.69 
n:121 mse_avg:235.35 mse_y:343.87 mse_u:19.02 mse_v:17.63 psnr_avg:24.41 psnr_y:22.77 psnr_u:35.34 psnr_v:35.67 
n:122 mse_avg:236.28 mse_y:345.22 mse_u:19.16 mse_v:17.65 psnr_avg:24.40 psnr_y:22.75 psnr_u:35.31 psnr_v:35.66 
n:123 mse_avg:238.06 mse_y:347.85 mse_u:19.28 mse_v:17.68 psnr_avg:24.36 psnr_y:22.72 psnr_u:35.28 psnr_v:35.66 
n:124 mse_avg:237.18 mse_y:346.50 mse_u:19.36 mse_v:17.72 psnr_avg:24.38 psnr_y:22.73 psnr_u:35.26 psnr_v:35.65 
n:125 mse_avg:238.22 mse_y:348.06 mse_u:19.34 mse_v:17.78 psnr_avg:24.36 psnr_y:22.71 psnr_u:35.27 psnr_v:35.63 
n:126 mse_avg:238.99 mse_y:349.13 mse_u:19.51 mse_v:17.89 psnr_avg:24.35 psnr_y:22.70 psnr_u:35.23 psnr_v:35.61 
n:127 mse_avg:238.59 mse_y:348.57 mse_u:19.42 mse_v:17.85 psnr_avg:24.35 psnr_y:22.71 psnr_u:35.25 psnr_v:35.61 
n:128 mse_avg:239.06 mse_y:349.24 mse_u:19.52 mse_v:17.88 psnr_avg:24.35 psnr_y:22.70 psnr_u:35.23 psnr_v:35.61 
n:129 mse_avg:237.05 mse_y:346.27 mse_u:19.30 mse_v:17.91 psnr_avg:24.38 psnr_y:22.74 psnr_u:35.28 psnr_v:35.60 
n:130 mse_avg:237.95 mse_y:347.56 mse_u:19.44 mse_v:18.02 psnr_avg:24.37 psnr_y:22.72 psnr_u:35.24 psnr_v:35.57 
n:131 mse_avg:236.24 mse_y:345.01 mse_u:19.35 mse_v:18.05 psnr_avg:24.40 psnr_y:22.75 psnr_u:35.26 psnr_v:35.57 
n:132 mse_avg:238.24 mse_y:347.95 mse_u:19.48 mse_v:18.17 psnr_avg:24.36 psnr_y:22.72 psnr_u:35.23 psnr_v:35.54 
n:133 mse_avg:238.38 mse_y:348.13 mse_u:19.52 mse_v:18.22 psnr_avg:24.36 psnr_y:22.71 psnr_u:35.23 psnr_v:35.52 
n:134 mse_avg:239.57 mse_y:349.89 mse_u:19.56 mse_v:18.29 psnr_avg:24.34 psnr_y:22.69 psnr_u:35.22 psnr_v:35.51 
n:135 mse_avg:239.33 mse_y:349.51 mse_u:19.58 mse_v:18.34 psnr_avg:24.34 psnr_y:22.70 psnr_u:35.21 psnr_v:35.50 
n:136 mse_avg:240.80 mse_y:351.67 mse_u:19.67 mse_v:18.46 psnr_avg:24.31 psnr_y:22.67 psnr_u:35.19 psnr_v:35.47 
n:137 mse_avg:240.79 mse_y:351.65 mse_u:19.64 mse_v:18.53 psnr_avg:24.31 psnr_y:22.67 psnr_u:35.20 psnr_v:35.45 
n:138 mse_avg:240.87 mse_y:351.75 mse_u:19.63 mse_v:18.59 psnr_avg:24.31 psnr_y:22.67 psnr_u:35.20 psnr_v:35.44 
n:139 mse_avg:239.55 mse_y:349.80 mse_u:19.48 mse_v:18.62 psnr_avg:24.34 psnr_y:22.69 psnr_u:35.24 psnr_v:35.43 
n:140 mse_avg:240.48 mse_y:351.14 mse_u:19.59 mse_v:18.73 psnr_avg:24.32 psnr_y:22.68 psnr_u:35.21 psnr_v:35.41 
n:141 mse_avg:240.87 mse_y:351.61 mse_u:19.86 mse_v:18.91 psnr_avg:24.31 psnr_y:22.67 psnr_u:35.15 psnr_v:35.36 
n:142 mse_avg:240.68 mse_y:351.26 mse_u:19.92 mse_v:19.14 psnr_avg:24.32 psnr_y:22.67 psnr_u:35.14 psnr_v:35.31 
n:143 mse_avg:242.18 mse_y:353.41 mse_u:20.14 mse_v:19.32 psnr_avg:24.29 psnr_y:22.65 psnr_u:35.09 psnr_v:35.27 
n:144 mse_avg:241.77 mse_y:352.72 mse_u:20.22 mse_v:19.54 psnr_avg:24.30 psnr_y:22.66 psnr_u:35.07 psnr_v:35.22 
n:145 mse_avg:243.39 mse_y:355.01 mse_u:20.57 mse_v:19.74 psnr_avg:24.27 psnr_y:22.63 psnr_u:35.00 psnr_v:35.18 
n:146 mse_avg:243.94 mse_y:355.74 mse_u:20.71 mse_v:19.96 psnr_avg:24.26 psnr_y:22.62 psnr_u:34.97 psnr_v:35.13 
n:147 mse_avg:245.03 mse_y:357.41 mse_u:20.64 mse_v:19.89 psnr_avg:24.24 psnr_y:22.60 psnr_u:34.98 psnr_v:35.15 
n:148 mse_avg:245.23 mse_y:357.64 mse_u:20.78 mse_v:20.02 psnr_avg:24.24 psnr_y:22.60 psnr_u:34.95 psnr_v:35.12 
n:149 mse_avg:244.68 mse_y:356.80 mse_u:20.81 mse_v:20.07 psnr_avg:24.24 psnr_y:22.61 psnr_u:34.95 psnr_v:35.10 
n:150 mse_avg:244.59 mse_y:356.60 mse_u:20.99 mse_v:20.16 psnr_avg:24.25 psnr_y:22.61 psnr_u:34.91 psnr_v:35.09 
n:151 mse_avg:245.71 mse_y:358.21 mse_u:21.21 mse_v:20.21 psnr_avg:24.23 psnr_y:22.59 psnr_u:34.87 psnr_v:35.08 
n:152 mse_avg:246.53 mse_y:359.36 mse_u:21.41 mse_v:20.34 psnr_avg:24.21 psnr_y:22.58 psnr_u:34.82 psnr_v:35.05 
n:153 mse_avg:246.13 mse_y:358.78 mse_u:21.29 mse_v:20.37 psnr_avg:24.22 psnr_y:22.58 psnr_u:34.85 psnr_v:35.04 
n:154 mse_avg:247.23 mse_y:360.31 mse_u:21.58 mse_v:20.56 psnr_avg:24.20 psnr_y:22.56 psnr_u:34.79 psnr_v:35.00 
n:155 mse_avg:247.46 mse_y:360.64 mse_u:21.63 mse_v:20.55 psnr_avg:24.20 psnr_y:22.56 psnr_u:34.78 psnr_v:35.00 
n:156 mse_avg:248.59 mse_y:362.23 mse_u:21.93 mse_v:20.72 psnr_avg:24.18 psnr_y:22.54 psnr_u:34.72 psnr_v:34.97 
n:157 mse_avg:247.34 mse_y:360.35 mse_u:21.92 mse_v:20.71 psnr_avg:24.20 psnr_y:22.56 psnr_u:34.72 psnr_v:34.97 
n:158 mse_avg:248.70 mse_y:362.33 mse_u:22.10 mse_v:20.80 psnr_avg:24.17 psnr_y:22.54 psnr_u:34.69 psnr_v:34.95 
n:159 mse_avg:248.81 mse_y:362.47 mse_u:22.19 mse_v:20.81 psnr_avg:24.17 psnr_y:22.54 psnr_u:34.67 psnr_v:34.95 
n:160 mse_avg:250.24 mse_y:364.50 mse_u:22.42 mse_v:21.04 psnr_avg:24.15 psnr_y:22.51 psnr_u:34.62 psnr_v:34.90 
n:161 mse_avg:248.97 mse_y:362.57 mse_u:22.34 mse_v:21.18 psnr_avg:24.17 psnr_y:22.54 psnr_u:34.64 psnr_v:34.87 
n:162 mse_avg:249.66 mse_y:363.55 mse_u:22.45 mse_v:21.32 psnr_avg:24.16 psnr_y:22.53 psnr_u:34.62 psnr_v:34.84 
n:163 mse_avg:249.55 mse_y:363.39 mse_u:22.40 mse_v:21.30 psnr_avg:24.16 psnr_y:22.53 psnr_u:34.63 psnr_v:34.85 
n:164 mse_avg:250.53 mse_y:364.80 mse_u:22.49 mse_v:21.47 psnr_avg:24.14 psnr_y:22.51 psnr_u:34.61 psnr_v:34.81 
n:165 mse_avg:251.59 mse_y:366.38 mse_u:22.54 mse_v:21.51 psnr_avg:24.12 psnr_y:22.49 psnr_u:34.60 psnr_v:34.81 
n:166 mse_avg:251.97 mse_y:366.90 mse_u:22.58 mse_v:21.65 psnr_avg:24.12 psnr_y:22.49 psnr_u:34.59 psnr_v:34.78 
n:167 mse_avg:253.53 mse_y:369.13 mse_u:22.82 mse_v:21.86 psnr_avg:24.09 psnr_y:22.46 psnr_u:34.55 psnr_v:34.73 
