n:1 mse_avg:0.94 mse_y:1.17 mse_u:0.45 mse_v:0.54 psnr_avg:48.38 psnr_y:47.45 psnr_u:51.57 psnr_v:50.79 
n:23 mse_avg:1.68 mse_y:2.19 mse_u:0.57 mse_v:0.71 psnr_avg:45.89 psnr_y:44.72 psnr_u:50.55 psnr_v:49.64 
n:24 mse_avg:1.65 mse_y:2.16 mse_u:0.57 mse_v:0.71 psnr_avg:45.95 psnr_y:44.79 psnr_u:50.55 psnr_v:49.62 
n:25 mse_avg:1.70 mse_y:2.23 mse_u:0.58 mse_v:0.72 psnr_avg:45.82 psnr_y:44.64 psnr_u:50.50 psnr_v:49.58 
n:26 mse_avg:1.66 mse_y:2.17 mse_u:0.57 mse_v:0.71 psnr_avg:45.92 psnr_y:44.76 psnr_u:50.54 psnr_v:49.60 
n:27 mse_avg:1.70 mse_y:2.22 mse_u:0.58 mse_v:0.72 psnr_avg:45.83 psnr_y:44.66 psnr_u:50.47 psnr_v:49.54 
n:28 mse_avg:1.71 mse_y:2.24 mse_u:0.59 mse_v:0.73 psnr_avg:45.80 psnr_y:44.64 psnr_u:50.40 psnr_v:49.48 
n:29 mse_avg:1.80 mse_y:2.37 mse_u:0.60 mse_v:0.75 psnr_avg:45.57 psnr_y:44.39 psnr_u:50.32 psnr_v:49.39 
n:30 mse_avg:1.69 mse_y:2.21 mse_u:0.59 mse_v:0.73 psnr_avg:45.84 psnr_y:44.69 psnr_u:50.42 psnr_v:49.49 
n:31 mse_avg:1.72 mse_y:2.25 mse_u:0.60 mse_v:0.74 psnr_avg:45.76 psnr_y:44.61 psnr_u:50.34 psnr_v:49.42 
n:32 mse_avg:1.70 mse_y:2.21 mse_u:0.60 mse_v:0.74 psnr_avg:45.83 psnr_y:44.68 psnr_u:50.39 psnr_v:49.44 
n:33 mse_avg:1.77 mse_y:2.31 mse_u:0.61 mse_v:0.75 psnr_avg:45.66 psnr_y:44.50 psnr_u:50.31 psnr_v:49.39 
n:34 mse_avg:1.71 mse_y:2.24 mse_u:0.60 mse_v:0.74 psnr_avg:45.79 psnr_y:44.64 psnr_u:50.35 psnr_v:49.41 
n:35 mse_avg:1.76 mse_y:2.30 mse_u:0.61 mse_v:0.75 psnr_avg:45.67 psnr_y:44.51 psnr_u:50.31 psnr_v:49.36 
n:36 mse_avg:1.74 mse_y:2.27 mse_u:0.60 mse_v:0.75 psnr_avg:45.73 psnr_y:44.58 psnr_u:50.33 psnr_v:49.38 
n:37 mse_avg:1.74 mse_y:2.28 mse_u:0.60 mse_v:0.75 psnr_avg:45.72 psnr_y:44.55 psnr_u:50.33 psnr_v:49.40 
n:38 mse_avg:1.67 mse_y:2.18 mse_u:0.59 mse_v:0.74 psnr_avg:45.89 psnr_y:44.75 psnr_u:50.40 psnr_v:49.46 
n:39 mse_avg:1.70 mse_y:2.21 mse_u:0.60 mse_v:0.75 psnr_avg:45.83 psnr_y:44.69 psnr_u:50.34 psnr_v:49.37 
n:40 mse_avg:1.68 mse_y:2.19 mse_u:0.60 mse_v:0.75 psnr_avg:45.87 psnr_y:44.74 psnr_u:50.36 psnr_v:49.39 
n:41 mse_avg:1.73 mse_y:2.25 mse_u:0.60 mse_v:0.76 psnr_avg:45.75 psnr_y:44.60 psnr_u:50.32 psnr_v:49.33 
n:42 mse_avg:1.68 mse_y:2.18 mse_u:0.60 mse_v:0.75 psnr_avg:45.89 psnr_y:44.76 psnr_u:50.35 psnr_v:49.36 
n:43 mse_avg:1.71 mse_y:2.22 mse_u:0.61 mse_v:0.76 psnr_avg:45.80 psnr_y:44.66 psnr_u:50.30 psnr_v:49.31 
n:44 mse_avg:1.70 mse_y:2.20 mse_u:0.61 mse_v:0.76 psnr_avg:45.84 psnr_y:44.70 psnr_u:50.30 psnr_v:49.33 
n:45 mse_avg:1.80 mse_y:2.35 mse_u:0.62 mse_v:0.77 psnr_avg:45.59 psnr_y:44.43 psnr_u:50.24 psnr_v:49.24 
n:46 mse_avg:1.72 mse_y:2.24 mse_u:0.61 mse_v:0.77 psnr_avg:45.77 psnr_y:44.63 psnr_u:50.26 psnr_v:49.29 
n:47 mse_avg:1.73 mse_y:2.25 mse_u:0.62 mse_v:0.77 psnr_avg:45.75 psnr_y:44.61 psnr_u:50.23 psnr_v:49.27 
n:48 mse_avg:1.70 mse_y:2.21 mse_u:0.61 mse_v:0.76 psnr_avg:45.81 psnr_y:44.68 psnr_u:50.26 psnr_v:49.32 
n:49 mse_avg:1.82 mse_y:2.37 mse_u:0.63 mse_v:0.79 psnr_avg:45.54 psnr_y:44.39 psnr_u:50.15 psnr_v:49.14 
n:50 mse_avg:1.75 mse_y:2.27 mse_u:0.62 mse_v:0.78 psnr_avg:45.70 psnr_y:44.56 psnr_u:50.18 psnr_v:49.21 
n:51 mse_avg:0.92 mse_y:1.14 mse_u:0.45 mse_v:0.53 psnr_avg:48.48 psnr_y:47.57 psnr_u:51.65 psnr_v:50.87 
n:52 mse_avg:1.21 mse_y:1.56 mse_u:0.45 mse_v:0.57 psnr_avg:47.30 psnr_y:46.20 psnr_u:51.56 psnr_v:50.60 
n:53 mse_avg:1.32 mse_y:1.71 mse_u:0.46 mse_v:0.58 psnr_avg:46.94 psnr_y:45.79 psnr_u:51.48 psnr_v:50.47 
n:54 mse_avg:1.32 mse_y:1.72 mse_u:0.47 mse_v:0.59 psnr_avg:46.92 psnr_y:45.78 psnr_u:51.42 psnr_v:50.43 
n:55 mse_avg:1.39 mse_y:1.81 mse_u:0.49 mse_v:0.62 psnr_avg:46.69 psnr_y:45.54 psnr_u:51.24 psnr_v:50.20 
n:56 mse_avg:1.41 mse_y:1.84 mse_u:0.49 mse_v:0.62 psnr_avg:46.64 psnr_y:45.49 psnr_u:51.25 psnr_v:50.23 
n:57 mse_avg:1.44 mse_y:1.88 mse_u:0.49 mse_v:0.63 psnr_avg:46.54 psnr_y:45.38 psnr_u:51.19 psnr_v:50.15 
n:58 mse_avg:1.55 mse_y:2.02 mse_u:0.51 mse_v:0.66 psnr_avg:46.24 psnr_y:45.07 psnr_u:51.05 psnr_v:49.94 
n:59 mse_avg:1.52 mse_y:1.99 mse_u:0.51 mse_v:0.66 psnr_avg:46.30 psnr_y:45.13 psnr_u:51.06 psnr_v:49.94 
n:60 mse_avg:1.59 mse_y:2.09 mse_u:0.52 mse_v:0.68 psnr_avg:46.11 psnr_y:44.93 psnr_u:50.96 psnr_v:49.83 
n:61 mse_avg:1.62 mse_y:2.13 mse_u:0.53 mse_v:0.68 psnr_avg:46.03 psnr_y:44.85 psnr_u:50.91 psnr_v:49.78 
n:62 mse_avg:1.64 mse_y:2.15 mse_u:0.54 mse_v:0.69 psnr_avg:45.99 psnr_y:44.81 psnr_u:50.84 psnr_v:49.72 
n:63 mse_avg:1.70 mse_y:2.23 mse_u:0.54 mse_v:0.70 psnr_avg:45.84 psnr_y:44.64 psnr_u:50.79 psnr_v:49.66 
n:64 mse_avg:1.83 mse_y:2.40 mse_u:0.60 mse_v:0.76 psnr_avg:45.51 psnr_y:44.33 psnr_u:50.36 psnr_v:49.30 
n:65 mse_avg:1.78 mse_y:2.34 mse_u:0.60 mse_v:0.76 psnr_avg:45.62 psnr_y:44.45 psnr_u:50.38 psnr_v:49.32 
n:66 mse_avg:1.78 mse_y:2.33 mse_u:0.60 mse_v:0.76 psnr_avg:45.62 psnr_y:44.45 psnr_u:50.37 psnr_v:49.31 
n:67 mse_avg:1.74 mse_y:2.27 mse_u:0.59 mse_v:0.75 psnr_avg:45.73 psnr_y:44.57 psnr_u:50.44 psnr_v:49.37 
n:68 mse_avg:1.80 mse_y:2.36 mse_u:0.59 mse_v:0.76 psnr_avg:45.58 psnr_y:44.40 psnr_u:50.39 psnr_v:49.32 
n:69 mse_avg:1.73 mse_y:2.27 mse_u:0.58 mse_v:0.74 psnr_avg:45.74 psnr_y:44.57 psnr_u:50.46 psnr_v:49.41 
n:70 mse_avg:1.75 mse_y:2.29 mse_u:0.59 mse_v:0.75 psnr_avg:45.70 psnr_y:44.53 psnr_u:50.41 psnr_v:49.37 
n:71 mse_avg:1.74 mse_y:2.27 mse_u:0.59 mse_v:0.75 psnr_avg:45.73 psnr_y:44.57 psnr_u:50.42 psnr_v:49.37 
n:72 mse_avg:1.85 mse_y:2.42 mse_u:0.61 mse_v:0.77 psnr_avg:45.47 psnr_y:44.29 psnr_u:50.29 psnr_v:49.24 
n:73 mse_avg:1.75 mse_y:2.29 mse_u:0.59 mse_v:0.76 psnr_avg:45.70 psnr_y:44.54 psnr_u:50.40 psnr_v:49.33 
n:74 mse_avg:1.75 mse_y:2.28 mse_u:0.59 mse_v:0.76 psnr_avg:45.71 psnr_y:44.55 psnr_u:50.41 psnr_v:49.32 
n:75 mse_avg:1.72 mse_y:2.24 mse_u:0.59 mse_v:0.76 psnr_avg:45.78 psnr_y:44.63 psnr_u:50.41 psnr_v:49.34 
n:76 mse_avg:1.81 mse_y:2.36 mse_u:0.61 mse_v:0.78 psnr_avg:45.56 psnr_y:44.39 psnr_u:50.30 psnr_v:49.21 
n:77 mse_avg:1.75 mse_y:2.29 mse_u:0.60 mse_v:0.76 psnr_avg:45.70 psnr_y:44.54 psnr_u:50.36 psnr_v:49.33 
n:78 mse_avg:1.81 mse_y:2.37 mse_u:0.60 mse_v:0.76 psnr_avg:45.56 psnr_y:44.38 psnr_u:50.33 psnr_v:49.32 
n:79 mse_avg:1.75 mse_y:2.29 mse_u:0.60 mse_v:0.76 psnr_avg:45.70 psnr_y:44.54 psnr_u:50.36 psnr_v:49.33 
n:80 mse_avg:1.78 mse_y:2.34 mse_u:0.60 mse_v:0.76 psnr_avg:45.62 psnr_y:44.44 psnr_u:50.35 psnr_v:49.34 
n:81 mse_avg:1.74 mse_y:2.26 mse_u:0.61 mse_v:0.77 psnr_avg:45.73 psnr_y:44.59 psnr_u:50.28 psnr_v:49.28 
n:82 mse_avg:1.76 mse_y:2.29 mse_u:0.61 mse_v:0.78 psnr_avg:45.68 psnr_y:44.53 psnr_u:50.25 psnr_v:49.23 
n:83 mse_avg:1.76 mse_y:2.28 mse_u:0.62 mse_v:0.79 psnr_avg:45.68 psnr_y:44.55 psnr_u:50.20 psnr_v:49.17 
n:84 mse_avg:1.86 mse_y:2.43 mse_u:0.63 mse_v:0.80 psnr_avg:45.44 psnr_y:44.27 psnr_u:50.12 psnr_v:49.08 
n:85 mse_avg:1.77 mse_y:2.30 mse_u:0.63 mse_v:0.78 psnr_avg:45.65 psnr_y:44.51 psnr_u:50.14 psnr_v:49.19 
n:86 mse_avg:1.81 mse_y:2.35 mse_u:0.64 mse_v:0.79 psnr_avg:45.56 psnr_y:44.42 psnr_u:50.09 psnr_v:49.15 
n:87 mse_avg:1.79 mse_y:2.33 mse_u:0.64 mse_v:0.79 psnr_avg:45.60 psnr_y:44.45 psnr_u:50.10 psnr_v:49.13 
n:88 mse_avg:1.92 mse_y:2.51 mse_u:0.65 mse_v:0.82 psnr_avg:45.31 psnr_y:44.14 psnr_u:49.97 psnr_v:48.99 
n:89 mse_avg:1.81 mse_y:2.35 mse_u:0.64 mse_v:0.80 psnr_avg:45.55 psnr_y:44.41 psnr_u:50.04 psnr_v:49.08 
n:90 mse_avg:1.82 mse_y:2.37 mse_u:0.65 mse_v:0.81 psnr_avg:45.52 psnr_y:44.38 psnr_u:50.02 psnr_v:49.06 
n:91 mse_avg:1.80 mse_y:2.35 mse_u:0.64 mse_v:0.80 psnr_avg:45.57 psnr_y:44.43 psnr_u:50.05 psnr_v:49.11 
n:92 mse_avg:1.87 mse_y:2.43 mse_u:0.66 mse_v:0.82 psnr_avg:45.42 psnr_y:44.28 psnr_u:49.96 psnr_v:48.98 
n:93 mse_avg:1.80 mse_y:2.34 mse_u:0.64 mse_v:0.80 psnr_avg:45.58 psnr_y:44.44 psnr_u:50.05 psnr_v:49.08 
n:94 mse_avg:1.81 mse_y:2.36 mse_u:0.65 mse_v:0.81 psnr_avg:45.54 psnr_y:44.41 psnr_u:50.03 psnr_v:49.07 
n:95 mse_avg:1.79 mse_y:2.33 mse_u:0.64 mse_v:0.80 psnr_avg:45.60 psnr_y:44.46 psnr_u:50.08 psnr_v:49.11 
n:96 mse_avg:1.80 mse_y:2.34 mse_u:0.64 mse_v:0.80 psnr_avg:45.58 psnr_y:44.44 psnr_u:50.09 psnr_v:49.12 
n:97 mse_avg:1.75 mse_y:2.26 mse_u:0.63 mse_v:0.79 psnr_avg:45.71 psnr_y:44.59 psnr_u:50.12 psnr_v:49.14 
n:98 mse_avg:1.76 mse_y:2.29 mse_u:0.63 mse_v:0.79 psnr_avg:45.67 psnr_y:44.54 psnr_u:50.12 psnr_v:49.14 
n:99 mse_avg:1.73 mse_y:2.24 mse_u:0.63 mse_v:0.79 psnr_avg:45.74 psnr_y:44.62 psnr_u:50.13 psnr_v:49.15 
n:100 mse_avg:1.78 mse_y:2.31 mse_u:0.64 mse_v:0.81 psnr_avg:45.62 psnr_y:44.49 psnr_u:50.09 psnr_v:49.07 
n:101 mse_avg:0.93 mse_y:1.14 mse_u:0.46 mse_v:0.55 psnr_avg:48.45 psnr_y:47.55 psnr_u:51.54 psnr_v:50.74 
n:102 mse_avg:1.28 mse_y:1.65 mse_u:0.49 mse_v:0.61 psnr_avg:47.05 psnr_y:45.96 psnr_u:51.24 psnr_v:50.29 
n:103 mse_avg:1.40 mse_y:1.81 mse_u:0.51 mse_v:0.64 psnr_avg:46.68 psnr_y:45.56 psnr_u:51.07 psnr_v:50.09 
n:104 mse_avg:1.56 mse_y:2.03 mse_u:0.53 mse_v:0.68 psnr_avg:46.21 psnr_y:45.05 psnr_u:50.88 psnr_v:49.82 
n:105 mse_avg:1.52 mse_y:1.98 mse_u:0.52 mse_v:0.67 psnr_avg:46.32 psnr_y:45.17 psnr_u:50.93 psnr_v:49.88 
n:106 mse_avg:1.56 mse_y:2.04 mse_u:0.53 mse_v:0.68 psnr_avg:46.20 psnr_y:45.04 psnr_u:50.89 psnr_v:49.84 
n:107 mse_avg:1.61 mse_y:2.11 mse_u:0.54 mse_v:0.69 psnr_avg:46.06 psnr_y:44.89 psnr_u:50.78 psnr_v:49.71 
n:108 mse_avg:1.69 mse_y:2.22 mse_u:0.56 mse_v:0.71 psnr_avg:45.85 psnr_y:44.67 psnr_u:50.64 psnr_v:49.59 
n:109 mse_avg:1.66 mse_y:2.17 mse_u:0.56 mse_v:0.71 psnr_avg:45.94 psnr_y:44.77 psnr_u:50.69 psnr_v:49.62 
n:110 mse_avg:1.69 mse_y:2.22 mse_u:0.56 mse_v:0.72 psnr_avg:45.84 psnr_y:44.67 psnr_u:50.64 psnr_v:49.55 
n:111 mse_avg:1.69 mse_y:2.21 mse_u:0.57 mse_v:0.73 psnr_avg:45.86 psnr_y:44.69 psnr_u:50.58 psnr_v:49.53 
n:112 mse_avg:1.71 mse_y:2.25 mse_u:0.57 mse_v:0.72 psnr_avg:45.79 psnr_y:44.62 psnr_u:50.59 psnr_v:49.53 
n:113 mse_avg:1.65 mse_y:2.16 mse_u:0.57 mse_v:0.72 psnr_avg:45.94 psnr_y:44.79 psnr_u:50.57 psnr_v:49.53 
n:114 mse_avg:1.67 mse_y:2.18 mse_u:0.57 mse_v:0.73 psnr_avg:45.90 psnr_y:44.74 psnr_u:50.57 psnr_v:49.51 
n:115 mse_avg:1.66 mse_y:2.16 mse_u:0.57 mse_v:0.73 psnr_avg:45.93 psnr_y:44.78 psnr_u:50.57 psnr_v:49.49 
n:116 mse_avg:1.73 mse_y:2.26 mse_u:0.58 mse_v:0.75 psnr_avg:45.76 psnr_y:44.60 psnr_u:50.47 psnr_v:49.36 
n:117 mse_avg:1.67 mse_y:2.18 mse_u:0.58 mse_v:0.74 psnr_avg:45.90 psnr_y:44.75 psnr_u:50.48 psnr_v:49.41 
n:118 mse_avg:1.72 mse_y:2.24 mse_u:0.59 mse_v:0.76 psnr_avg:45.78 psnr_y:44.63 psnr_u:50.40 psnr_v:49.33 
n:119 mse_avg:1.72 mse_y:2.24 mse_u:0.60 mse_v:0.77 psnr_avg:45.77 psnr_y:44.62 psnr_u:50.36 psnr_v:49.29 
n:120 mse_avg:1.82 mse_y:2.38 mse_u:0.62 mse_v:0.79 psnr_avg:45.53 psnr_y:44.37 psnr_u:50.23 psnr_v:49.15 
n:121 mse_avg:1.73 mse_y:2.26 mse_u:0.61 mse_v:0.78 psnr_avg:45.74 psnr_y:44.60 psnr_u:50.31 psnr_v:49.24 
n:122 mse_avg:1.74 mse_y:2.26 mse_u:0.60 mse_v:0.78 psnr_avg:45.74 psnr_y:44.59 psnr_u:50.31 psnr_v:49.22 
n:123 mse_avg:1.73 mse_y:2.25 mse_u:0.61 mse_v:0.78 psnr_avg:45.75 psnr_y:44.61 psnr_u:50.30 psnr_v:49.23 
n:124 mse_avg:1.80 mse_y:2.34 mse_u:0.62 mse_v:0.79 psnr_avg:45.59 psnr_y:44.44 psnr_u:50.19 psnr_v:49.16 
n:125 mse_avg:1.75 mse_y:2.28 mse_u:0.61 mse_v:0.78 psnr_avg:45.70 psnr_y:44.56 psnr_u:50.25 psnr_v:49.20 
n:126 mse_avg:1.79 mse_y:2.33 mse_u:0.62 mse_v:0.79 psnr_avg:45.61 psnr_y:44.46 psnr_u:50.22 psnr_v:49.17 
n:127 mse_avg:1.78 mse_y:2.32 mse_u:0.62 mse_v:0.78 psnr_avg:45.63 psnr_y:44.48 psnr_u:50.20 psnr_v:49.19 
n:128 mse_avg:1.79 mse_y:2.33 mse_u:0.62 mse_v:0.78 psnr_avg:45.61 psnr_y:44.46 psnr_u:50.18 psnr_v:49.19 
n:129 mse_avg:1.72 mse_y:2.23 mse_u:0.62 mse_v:0.78 psnr_avg:45.77 psnr_y:44.64 psnr_u:50.23 psnr_v:49.21 
n:130 mse_avg:1.74 mse_y:2.25 mse_u:0.62 mse_v:0.79 psnr_avg:45.73 psnr_y:44.60 psnr_u:50.21 psnr_v:49.15 
n:131 mse_avg:1.73 mse_y:2.24 mse_u:0.62 mse_v:0.79 psnr_avg:45.76 psnr_y:44.64 psnr_u:50.20 psnr_v:49.16 
n:132 mse_avg:1.79 mse_y:2.33 mse_u:0.63 mse_v:0.81 psnr_avg:45.60 psnr_y:44.46 psnr_u:50.13 psnr_v:49.06 
n:133 mse_avg:1.74 mse_y:2.25 mse_u:0.63 mse_v:0.80 psnr_avg:45.73 psnr_y:44.60 psnr_u:50.16 psnr_v:49.11 
n:134 mse_avg:1.78 mse_y:2.31 mse_u:0.64 mse_v:0.82 psnr_avg:45.62 psnr_y:44.49 psnr_u:50.08 psnr_v:49.01 
n:135 mse_avg:1.78 mse_y:2.31 mse_u:0.64 mse_v:0.81 psnr_avg:45.62 psnr_y:44.49 psnr_u:50.08 psnr_v:49.06 
n:136 mse_avg:1.98 mse_y:2.59 mse_u:0.67 mse_v:0.86 psnr_avg:45.17 psnr_y:44.01 psnr_u:49.84 psnr_v:48.81 
n:137 mse_avg:1.83 mse_y:2.37 mse_u:0.65 mse_v:0.82 psnr_avg:45.51 psnr_y:44.38 psnr_u:49.98 psnr_v:49.01 
n:138 mse_avg:1.82 mse_y:2.36 mse_u:0.65 mse_v:0.82 psnr_avg:45.53 psnr_y:44.39 psnr_u:49.97 psnr_v:49.00 
n:139 mse_avg:1.78 mse_y:2.31 mse_u:0.64 mse_v:0.81 psnr_avg:45.62 psnr_y:44.49 psnr_u:50.05 psnr_v:49.06 
n:140 mse_avg:1.85 mse_y:2.41 mse_u:0.65 mse_v:0.82 psnr_avg:45.45 psnr_y:44.31 psnr_u:49.98 psnr_v:48.98 
n:141 mse_avg:1.79 mse_y:2.33 mse_u:0.64 mse_v:0.80 psnr_avg:45.60 psnr_y:44.46 psnr_u:50.05 psnr_v:49.09 
n:142 mse_avg:1.80 mse_y:2.34 mse_u:0.65 mse_v:0.81 psnr_avg:45.57 psnr_y:44.43 psnr_u:50.03 psnr_v:49.05 
n:143 mse_avg:1.80 mse_y:2.33 mse_u:0.65 mse_v:0.81 psnr_avg:45.58 psnr_y:44.45 psnr_u:50.01 psnr_v:49.06 
n:144 mse_avg:1.82 mse_y:2.36 mse_u:0.65 mse_v:0.80 psnr_avg:45.54 psnr_y:44.40 psnr_u:50.03 psnr_v:49.12 
n:145 mse_avg:1.76 mse_y:2.28 mse_u:0.64 mse_v:0.79 psnr_avg:45.67 psnr_y:44.55 psnr_u:50.08 psnr_v:49.14 
n:146 mse_avg:1.78 mse_y:2.31 mse_u:0.64 mse_v:0.80 psnr_avg:45.63 psnr_y:44.50 psnr_u:50.05 psnr_v:49.07 
n:147 mse_avg:1.77 mse_y:2.29 mse_u:0.65 mse_v:0.81 psnr_avg:45.66 psnr_y:44.54 psnr_u:50.03 psnr_v:49.04 
n:148 mse_avg:1.85 mse_y:2.40 mse_u:0.66 mse_v:0.83 psnr_avg:45.47 psnr_y:44.33 psnr_u:49.96 psnr_v:48.96 
n:149 mse_avg:1.76 mse_y:2.27 mse_u:0.65 mse_v:0.81 psnr_avg:45.69 psnr_y:44.57 psnr_u:50.01 psnr_v:49.03 
n:150 mse_avg:1.80 mse_y:2.34 mse_u:0.66 mse_v:0.82 psnr_avg:45.57 psnr_y:44.45 psnr_u:49.96 psnr_v:48.99 
n:151 mse_avg:0.95 mse_y:1.16 mse_u:0.47 mse_v:0.56 psnr_avg:48.37 psnr_y:47.47 psnr_u:51.45 psnr_v:50.66 
n:152 mse_avg:1.37 mse_y:1.77 mse_u:0.51 mse_v:0.64 psnr_avg:46.77 psnr_y:45.66 psnr_u:51.06 psnr_v:50.06 
n:153 mse_avg:1.37 mse_y:1.78 mse_u:0.51 mse_v:0.64 psnr_avg:46.75 psnr_y:45.64 psnr_u:51.08 psnr_v:50.10 
n:154 mse_avg:1.44 mse_y:1.87 mse_u:0.52 mse_v:0.65 psnr_avg:46.54 psnr_y:45.41 psnr_u:50.96 psnr_v:49.97 
n:155 mse_avg:1.47 mse_y:1.92 mse_u:0.52 mse_v:0.66 psnr_avg:46.45 psnr_y:45.31 psnr_u:50.98 psnr_v:49.93 
n:156 mse_avg:1.59 mse_y:2.07 mse_u:0.54 mse_v:0.69 psnr_avg:46.12 psnr_y:44.96 psnr_u:50.79 psnr_v:49.75 
n:157 mse_avg:1.57 mse_y:2.05 mse_u:0.53 mse_v:0.68 psnr_avg:46.17 psnr_y:45.01 psnr_u:50.85 psnr_v:49.78 
n:158 mse_avg:1.62 mse_y:2.12 mse_u:0.54 mse_v:0.69 psnr_avg:46.03 psnr_y:44.86 psnr_u:50.79 psnr_v:49.72 
n:159 mse_avg:1.62 mse_y:2.13 mse_u:0.54 mse_v:0.69 psnr_avg:46.03 psnr_y:44.85 psnr_u:50.79 psnr_v:49.73 
n:160 mse_avg:1.66 mse_y:2.18 mse_u:0.54 mse_v:0.69 psnr_avg:45.94 psnr_y:44.75 psnr_u:50.77 psnr_v:49.74 
n:161 mse_avg:1.62 mse_y:2.11 mse_u:0.55 mse_v:0.70 psnr_avg:46.05 psnr_y:44.88 psnr_u:50.76 psnr_v:49.69 
n:162 mse_avg:1.64 mse_y:2.14 mse_u:0.55 mse_v:0.71 psnr_avg:45.98 psnr_y:44.82 psnr_u:50.69 psnr_v:49.60 
n:163 mse_avg:1.66 mse_y:2.17 mse_u:0.57 mse_v:0.72 psnr_avg:45.93 psnr_y:44.77 psnr_u:50.59 psnr_v:49.56 
n:164 mse_avg:1.73 mse_y:2.26 mse_u:0.58 mse_v:0.74 psnr_avg:45.75 psnr_y:44.58 psnr_u:50.48 psnr_v:49.45 
n:165 mse_avg:1.70 mse_y:2.21 mse_u:0.59 mse_v:0.75 psnr_avg:45.84 psnr_y:44.69 psnr_u:50.45 psnr_v:49.38 
n:166 mse_avg:1.74 mse_y:2.27 mse_u:0.59 mse_v:0.77 psnr_avg:45.72 psnr_y:44.56 psnr_u:50.39 psnr_v:49.29 
n:167 mse_avg:1.75 mse_y:2.28 mse_u:0.61 mse_v:0.77 psnr_avg:45.71 psnr_y:44.56 psnr_u:50.31 psnr_v:49.26 
