n:1 mse_avg:0.32 mse_y:0.42 mse_u:0.12 mse_v:0.14 psnr_avg:53.05 psnr_y:51.92 psnr_u:57.20 psnr_v:56.75 
n:66 mse_avg:0.73 mse_y:0.95 mse_u:0.26 mse_v:0.28 psnr_avg:49.52 psnr_y:48.34 psnr_u:53.98 psnr_v:53.65 
n:67 mse_avg:0.74 mse_y:0.97 mse_u:0.26 mse_v:0.28 psnr_avg:49.45 psnr_y:48.24 psnr_u:54.03 psnr_v:53.71 
n:68 mse_avg:0.71 mse_y:0.93 mse_u:0.26 mse_v:0.28 psnr_avg:49.61 psnr_y:48.44 psnr_u:53.98 psnr_v:53.65 
n:69 mse_avg:0.72 mse_y:0.95 mse_u:0.26 mse_v:0.28 psnr_avg:49.53 psnr_y:48.34 psnr_u:53.99 psnr_v:53.66 
n:70 mse_avg:0.72 mse_y:0.94 mse_u:0.26 mse_v:0.28 psnr_avg:49.56 psnr_y:48.38 psnr_u:53.99 psnr_v:53.66 
n:71 mse_avg:0.73 mse_y:0.96 mse_u:0.25 mse_v:0.27 psnr_avg:49.50 psnr_y:48.29 psnr_u:54.12 psnr_v:53.81 
n:72 mse_avg:0.68 mse_y:0.89 mse_u:0.26 mse_v:0.28 psnr_avg:49.78 psnr_y:48.62 psnr_u:54.06 psnr_v:53.73 
n:73 mse_avg:0.69 mse_y:0.90 mse_u:0.25 mse_v:0.27 psnr_avg:49.74 psnr_y:48.57 psnr_u:54.08 psnr_v:53.76 
n:74 mse_avg:0.69 mse_y:0.90 mse_u:0.26 mse_v:0.28 psnr_avg:49.75 psnr_y:48.58 psnr_u:54.05 psnr_v:53.71 
n:75 mse_avg:0.70 mse_y:0.92 mse_u:0.26 mse_v:0.28 psnr_avg:49.65 psnr_y:48.47 psnr_u:54.06 psnr_v:53.74 
n:76 mse_avg:0.69 mse_y:0.90 mse_u:0.26 mse_v:0.28 psnr_avg:49.75 psnr_y:48.60 psnr_u:54.02 psnr_v:53.67 
n:77 mse_avg:0.71 mse_y:0.93 mse_u:0.26 mse_v:0.28 psnr_avg:49.60 psnr_y:48.43 psnr_u:53.99 psnr_v:53.66 
n:78 mse_avg:0.71 mse_y:0.93 mse_u:0.26 mse_v:0.28 psnr_avg:49.62 psnr_y:48.45 psnr_u:53.95 psnr_v:53.64 
n:79 mse_avg:0.73 mse_y:0.97 mse_u:0.26 mse_v:0.28 psnr_avg:49.47 psnr_y:48.28 psnr_u:53.97 psnr_v:53.68 
n:80 mse_avg:0.70 mse_y:0.92 mse_u:0.27 mse_v:0.28 psnr_avg:49.66 psnr_y:48.51 psnr_u:53.88 psnr_v:53.62 
n:81 mse_avg:0.73 mse_y:0.96 mse_u:0.27 mse_v:0.28 psnr_avg:49.47 psnr_y:48.29 psnr_u:53.86 psnr_v:53.60 
n:82 mse_avg:0.72 mse_y:0.94 mse_u:0.27 mse_v:0.29 psnr_avg:49.56 psnr_y:48.39 psnr_u:53.82 psnr_v:53.54 
n:83 mse_avg:0.75 mse_y:0.98 mse_u:0.27 mse_v:0.29 psnr_avg:49.40 psnr_y:48.21 psnr_u:53.86 psnr_v:53.57 
n:84 mse_avg:0.71 mse_y:0.93 mse_u:0.27 mse_v:0.29 psnr_avg:49.59 psnr_y:48.44 psnr_u:53.83 psnr_v:53.54 
n:85 mse_avg:0.74 mse_y:0.97 mse_u:0.27 mse_v:0.29 psnr_avg:49.44 psnr_y:48.27 psnr_u:53.82 psnr_v:53.53 
n:86 mse_avg:0.73 mse_y:0.96 mse_u:0.27 mse_v:0.29 psnr_avg:49.50 psnr_y:48.33 psnr_u:53.82 psnr_v:53.50 
n:87 mse_avg:0.74 mse_y:0.97 mse_u:0.26 mse_v:0.28 psnr_avg:49.44 psnr_y:48.25 psnr_u:53.93 psnr_v:53.62 
n:88 mse_avg:0.69 mse_y:0.90 mse_u:0.26 mse_v:0.29 psnr_avg:49.72 psnr_y:48.58 psnr_u:53.91 psnr_v:53.58 
n:89 mse_avg:0.70 mse_y:0.92 mse_u:0.26 mse_v:0.28 psnr_avg:49.66 psnr_y:48.51 psnr_u:53.91 psnr_v:53.60 
n:90 mse_avg:0.69 mse_y:0.90 mse_u:0.27 mse_v:0.29 psnr_avg:49.72 psnr_y:48.57 psnr_u:53.89 psnr_v:53.58 
n:91 mse_avg:0.72 mse_y:0.94 mse_u:0.27 mse_v:0.28 psnr_avg:49.56 psnr_y:48.39 psnr_u:53.89 psnr_v:53.60 
n:92 mse_avg:0.70 mse_y:0.91 mse_u:0.27 mse_v:0.29 psnr_avg:49.68 psnr_y:48.53 psnr_u:53.85 psnr_v:53.53 
n:93 mse_avg:0.72 mse_y:0.94 mse_u:0.27 mse_v:0.29 psnr_avg:49.54 psnr_y:48.38 psnr_u:53.82 psnr_v:53.50 
n:94 mse_avg:0.72 mse_y:0.93 mse_u:0.27 mse_v:0.29 psnr_avg:49.58 psnr_y:48.43 psnr_u:53.77 psnr_v:53.44 
n:95 mse_avg:0.76 mse_y:1.00 mse_u:0.28 mse_v:0.30 psnr_avg:49.30 psnr_y:48.12 psnr_u:53.71 psnr_v:53.39 
n:96 mse_avg:0.72 mse_y:0.94 mse_u:0.28 mse_v:0.30 psnr_avg:49.55 psnr_y:48.41 psnr_u:53.64 psnr_v:53.35 
n:97 mse_avg:0.72 mse_y:0.94 mse_u:0.28 mse_v:0.30 psnr_avg:49.53 psnr_y:48.39 psnr_u:53.68 psnr_v:53.39 
n:98 mse_avg:0.72 mse_y:0.94 mse_u:0.28 mse_v:0.30 psnr_avg:49.53 psnr_y:48.39 psnr_u:53.66 psnr_v:53.34 
n:99 mse_avg:0.74 mse_y:0.96 mse_u:0.28 mse_v:0.30 psnr_avg:49.45 psnr_y:48.29 psnr_u:53.71 psnr_v:53.42 
n:100 mse_avg:0.71 mse_y:0.92 mse_u:0.28 mse_v:0.30 psnr_avg:49.61 psnr_y:48.48 psnr_u:53.68 psnr_v:53.36 
n:101 mse_avg:0.33 mse_y:0.42 mse_u:0.15 mse_v:0.16 psnr_avg:52.89 psnr_y:51.87 psnr_u:56.40 psnr_v:56.02 
n:102 mse_avg:0.54 mse_y:0.73 mse_u:0.16 mse_v:0.18 psnr_avg:50.78 psnr_y:49.49 psnr_u:56.09 psnr_v:55.55 
n:103 mse_avg:0.61 mse_y:0.82 mse_u:0.17 mse_v:0.19 psnr_avg:50.30 psnr_y:48.98 psnr_u:55.90 psnr_v:55.40 
n:104 mse_avg:0.59 mse_y:0.79 mse_u:0.18 mse_v:0.20 psnr_avg:50.42 psnr_y:49.14 psnr_u:55.69 psnr_v:55.18 
n:105 mse_avg:0.60 mse_y:0.80 mse_u:0.18 mse_v:0.21 psnr_avg:50.34 psnr_y:49.08 psnr_u:55.47 psnr_v:54.96 
n:106 mse_avg:0.63 mse_y:0.84 mse_u:0.19 mse_v:0.21 psnr_avg:50.15 psnr_y:48.88 psnr_u:55.38 psnr_v:54.87 
n:107 mse_avg:0.63 mse_y:0.84 mse_u:0.19 mse_v:0.22 psnr_avg:50.16 psnr_y:48.91 psnr_u:55.26 psnr_v:54.73 
n:108 mse_avg:0.65 mse_y:0.86 mse_u:0.21 mse_v:0.23 psnr_avg:50.02 psnr_y:48.78 psnr_u:55.01 psnr_v:54.49 
n:109 mse_avg:0.67 mse_y:0.89 mse_u:0.20 mse_v:0.23 psnr_avg:49.88 psnr_y:48.62 psnr_u:55.02 psnr_v:54.52 
n:110 mse_avg:0.66 mse_y:0.88 mse_u:0.22 mse_v:0.24 psnr_avg:49.92 psnr_y:48.69 psnr_u:54.79 psnr_v:54.30 
n:111 mse_avg:0.67 mse_y:0.88 mse_u:0.22 mse_v:0.25 psnr_avg:49.88 psnr_y:48.67 psnr_u:54.66 psnr_v:54.16 
n:112 mse_avg:0.69 mse_y:0.92 mse_u:0.22 mse_v:0.25 psnr_avg:49.73 psnr_y:48.50 psnr_u:54.63 psnr_v:54.13 
n:113 mse_avg:0.69 mse_y:0.91 mse_u:0.23 mse_v:0.26 psnr_avg:49.76 psnr_y:48.55 psnr_u:54.54 psnr_v:54.03 
n:114 mse_avg:0.70 mse_y:0.92 mse_u:0.23 mse_v:0.26 psnr_avg:49.71 psnr_y:48.49 psnr_u:54.49 psnr_v:53.99 
n:115 mse_avg:0.71 mse_y:0.94 mse_u:0.22 mse_v:0.25 psnr_avg:49.64 psnr_y:48.40 psnr_u:54.64 psnr_v:54.18 
n:116 mse_avg:0.73 mse_y:0.96 mse_u:0.25 mse_v:0.27 psnr_avg:49.52 psnr_y:48.31 psnr_u:54.17 psnr_v:53.81 
n:117 mse_avg:0.69 mse_y:0.91 mse_u:0.24 mse_v:0.27 psnr_avg:49.75 psnr_y:48.56 psnr_u:54.27 psnr_v:53.87 
n:118 mse_avg:0.70 mse_y:0.93 mse_u:0.24 mse_v:0.26 psnr_avg:49.66 psnr_y:48.45 psnr_u:54.30 psnr_v:53.91 
n:119 mse_avg:0.70 mse_y:0.92 mse_u:0.24 mse_v:0.27 psnr_avg:49.68 psnr_y:48.49 psnr_u:54.27 psnr_v:53.86 
n:120 mse_avg:0.72 mse_y:0.95 mse_u:0.24 mse_v:0.27 psnr_avg:49.56 psnr_y:48.34 psnr_u:54.30 psnr_v:53.89 
n:121 mse_avg:0.70 mse_y:0.93 mse_u:0.25 mse_v:0.27 psnr_avg:49.65 psnr_y:48.46 psnr_u:54.21 psnr_v:53.77 
n:122 mse_avg:0.73 mse_y:0.97 mse_u:0.25 mse_v:0.28 psnr_avg:49.48 psnr_y:48.27 psnr_u:54.14 psnr_v:53.73 
n:123 mse_avg:0.73 mse_y:0.96 mse_u:0.25 mse_v:0.28 psnr_avg:49.51 psnr_y:48.32 psnr_u:54.07 psnr_v:53.65 
n:124 mse_avg:0.77 mse_y:1.03 mse_u:0.26 mse_v:0.28 psnr_avg:49.24 psnr_y:48.01 psnr_u:54.03 psnr_v:53.59 
n:125 mse_avg:0.73 mse_y:0.95 mse_u:0.26 mse_v:0.29 psnr_avg:49.51 psnr_y:48.33 psnr_u:53.91 psnr_v:53.56 
n:126 mse_avg:0.74 mse_y:0.98 mse_u:0.26 mse_v:0.28 psnr_avg:49.43 psnr_y:48.24 psnr_u:53.96 psnr_v:53.61 
n:127 mse_avg:0.73 mse_y:0.95 mse_u:0.26 mse_v:0.28 psnr_avg:49.51 psnr_y:48.33 psnr_u:53.96 psnr_v:53.59 
n:128 mse_avg:0.75 mse_y:0.98 mse_u:0.26 mse_v:0.28 psnr_avg:49.41 psnr_y:48.20 psnr_u:54.02 psnr_v:53.65 
n:129 mse_avg:0.72 mse_y:0.94 mse_u:0.26 mse_v:0.28 psnr_avg:49.59 psnr_y:48.42 psnr_u:53.96 psnr_v:53.58 
n:130 mse_avg:0.73 mse_y:0.96 mse_u:0.26 mse_v:0.28 psnr_avg:49.49 psnr_y:48.31 psnr_u:53.97 psnr_v:53.59 
n:131 mse_avg:0.73 mse_y:0.96 mse_u:0.26 mse_v:0.29 psnr_avg:49.49 psnr_y:48.31 psnr_u:53.96 psnr_v:53.56 
n:132 mse_avg:0.75 mse_y:1.00 mse_u:0.25 mse_v:0.28 psnr_avg:49.37 psnr_y:48.15 psnr_u:54.10 psnr_v:53.67 
n:133 mse_avg:0.69 mse_y:0.91 mse_u:0.25 mse_v:0.28 psnr_avg:49.72 psnr_y:48.54 psnr_u:54.13 psnr_v:53.70 
n:134 mse_avg:0.70 mse_y:0.92 mse_u:0.25 mse_v:0.28 psnr_avg:49.68 psnr_y:48.51 psnr_u:54.09 psnr_v:53.71 
n:135 mse_avg:0.70 mse_y:0.92 mse_u:0.26 mse_v:0.28 psnr_avg:49.66 psnr_y:48.49 psnr_u:54.03 psnr_v:53.65 
n:136 mse_avg:0.72 mse_y:0.94 mse_u:0.26 mse_v:0.28 psnr_avg:49.57 psnr_y:48.39 psnr_u:54.07 psnr_v:53.71 
n:137 mse_avg:0.70 mse_y:0.91 mse_u:0.26 mse_v:0.28 psnr_avg:49.71 psnr_y:48.55 psnr_u:53.97 psnr_v:53.62 
n:138 mse_avg:0.72 mse_y:0.94 mse_u:0.26 mse_v:0.29 psnr_avg:49.59 psnr_y:48.42 psnr_u:53.92 psnr_v:53.58 
n:139 mse_avg:0.73 mse_y:0.95 mse_u:0.27 mse_v:0.29 psnr_avg:49.50 psnr_y:48.34 psnr_u:53.81 psnr_v:53.47 
n:140 mse_avg:0.74 mse_y:0.98 mse_u:0.26 mse_v:0.28 psnr_avg:49.42 psnr_y:48.23 psnr_u:53.92 psnr_v:53.60 
n:141 mse_avg:0.71 mse_y:0.92 mse_u:0.27 mse_v:0.29 psnr_avg:49.63 psnr_y:48.49 psnr_u:53.84 psnr_v:53.52 
n:142 mse_avg:0.72 mse_y:0.94 mse_u:0.27 mse_v:0.29 psnr_avg:49.54 psnr_y:48.38 psnr_u:53.86 psnr_v:53.56 
n:143 mse_avg:0.73 mse_y:0.95 mse_u:0.27 mse_v:0.29 psnr_avg:49.51 psnr_y:48.35 psnr_u:53.80 psnr_v:53.46 
n:144 mse_avg:0.74 mse_y:0.97 mse_u:0.27 mse_v:0.29 psnr_avg:49.43 psnr_y:48.25 psnr_u:53.83 psnr_v:53.52 
n:145 mse_avg:0.72 mse_y:0.93 mse_u:0.27 mse_v:0.29 psnr_avg:49.58 psnr_y:48.44 psnr_u:53.79 psnr_v:53.46 
n:146 mse_avg:0.73 mse_y:0.96 mse_u:0.27 mse_v:0.29 psnr_avg:49.48 psnr_y:48.32 psnr_u:53.81 psnr_v:53.47 
n:147 mse_avg:0.75 mse_y:0.98 mse_u:0.27 mse_v:0.29 psnr_avg:49.41 psnr_y:48.23 psnr_u:53.81 psnr_v:53.45 
n:148 mse_avg:0.74 mse_y:0.98 mse_u:0.26 mse_v:0.28 psnr_avg:49.43 psnr_y:48.23 psnr_u:53.93 psnr_v:53.61 
n:149 mse_avg:0.71 mse_y:0.93 mse_u:0.26 mse_v:0.28 psnr_avg:49.63 psnr_y:48.46 psnr_u:53.95 psnr_v:53.63 
n:150 mse_avg:0.71 mse_y:0.92 mse_u:0.26 mse_v:0.28 psnr_avg:49.65 psnr_y:48.48 psnr_u:53.95 psnr_v:53.63 
n:151 mse_avg:0.34 mse_y:0.43 mse_u:0.14 mse_v:0.15 psnr_avg:52.88 psnr_y:51.79 psnr_u:56.75 psnr_v:56.32 
n:152 mse_avg:0.71 mse_y:0.93 mse_u:0.31 mse_v:0.26 psnr_avg:49.59 psnr_y:48.46 psnr_u:53.20 psnr_v:53.92 
n:153 mse_avg:0.69 mse_y:0.89 mse_u:0.31 mse_v:0.26 psnr_avg:49.75 psnr_y:48.64 psnr_u:53.23 psnr_v:53.92 
n:154 mse_avg:0.70 mse_y:0.91 mse_u:0.31 mse_v:0.26 psnr_avg:49.68 psnr_y:48.55 psnr_u:53.23 psnr_v:53.91 
n:155 mse_avg:0.71 mse_y:0.92 mse_u:0.31 mse_v:0.27 psnr_avg:49.60 psnr_y:48.48 psnr_u:53.16 psnr_v:53.84 
n:156 mse_avg:0.73 mse_y:0.95 mse_u:0.31 mse_v:0.27 psnr_avg:49.48 psnr_y:48.34 psnr_u:53.19 psnr_v:53.85 
n:157 mse_avg:0.72 mse_y:0.94 mse_u:0.32 mse_v:0.27 psnr_avg:49.53 psnr_y:48.40 psnr_u:53.12 psnr_v:53.80 
n:158 mse_avg:0.73 mse_y:0.96 mse_u:0.32 mse_v:0.27 psnr_avg:49.47 psnr_y:48.33 psnr_u:53.12 psnr_v:53.79 
n:159 mse_avg:0.75 mse_y:0.98 mse_u:0.32 mse_v:0.28 psnr_avg:49.38 psnr_y:48.24 psnr_u:53.04 psnr_v:53.70 
n:160 mse_avg:0.78 mse_y:1.02 mse_u:0.32 mse_v:0.28 psnr_avg:49.21 psnr_y:48.04 psnr_u:53.06 psnr_v:53.72 
n:161 mse_avg:0.75 mse_y:0.98 mse_u:0.33 mse_v:0.28 psnr_avg:49.35 psnr_y:48.22 psnr_u:52.98 psnr_v:53.65 
n:162 mse_avg:0.76 mse_y:0.99 mse_u:0.33 mse_v:0.28 psnr_avg:49.30 psnr_y:48.16 psnr_u:52.95 psnr_v:53.62 
n:163 mse_avg:0.77 mse_y:1.00 mse_u:0.34 mse_v:0.29 psnr_avg:49.25 psnr_y:48.12 psnr_u:52.87 psnr_v:53.55 
n:164 mse_avg:0.79 mse_y:1.03 mse_u:0.33 mse_v:0.29 psnr_avg:49.16 psnr_y:48.01 psnr_u:52.89 psnr_v:53.55 
n:165 mse_avg:0.78 mse_y:1.01 mse_u:0.34 mse_v:0.29 psnr_avg:49.22 psnr_y:48.09 psnr_u:52.84 psnr_v:53.50 
n:166 mse_avg:0.80 mse_y:1.04 mse_u:0.34 mse_v:0.29 psnr_avg:49.10 psnr_y:47.96 psnr_u:52.76 psnr_v:53.45 
n:167 mse_avg:0.80 mse_y:1.04 mse_u:0.35 mse_v:0.30 psnr_avg:49.09 psnr_y:47.94 psnr_u:52.74 psnr_v:53.43 
