-0.00019773,0.056403,0.033073,0.00047552
0.034458,0.01112,0,0.01112
0.10931,0.0060883,-0.049737,0.014469
-2.6716e-05,0.086389,0.0337,-0.00021085
-0.0069185,0.037827,0.060568,0.0069018
-0.0088743,0.028954,0.086461,0.0036397
-0.00021106,0.05548,0.033053,0.00050927
0.034664,0.010926,0,0.010926
0.053676,0.00012195,0,0.00012195
