3445
125
125
136
136
21444
29314
25780
28162
20472
7811
1960
5987
25404
7498
1705
5566
24623
7058
1554
6260
24617
9368
4396
8018
25171
8079
2689
6927
25537
7918
1983
6762
25066
7132
1847
6308
24806
7097
2364
6068
24557
6367
1627
4796
24446
8393
6956
18965
7111
46317
7295
7262
24474
6788
2449
5465
25291
7497
3646
5438
24914
7725
3458
6748
25240
7196
3116
5466
25620
7467
2277
5968
25818
7180
2648
5702
25977
7818
3510
6091
25634
7854
3394
6517
26704
7558
2305
5754
26515
7139
2767
6099
27040
7178
3262
6342
26615
7660
7447
52817
7095
7275
8676
6174
30232
7763
3306
6067
28068
19683
34780
29800
29413
33039
18640
16600
300
6324
838
6681
15861
8419
802
8934
15954
3974
3001
1639
14468
2037
3709
8628
2679
2680
3700
1485
10160
1614
407
1381
9697
1674
489
1001
9034
555
851
7476
1813
20659
2331
1683
8641
1289
164
1361
9704
1391
309
1322
9923
1064
169
1097
10007
1002
174
1472
9670
1693
238
1511
9244
1474
246
1555
9217
1576
298
1264
9212
1295
263
1186
9213
1103
304
1252
8815
1063
301
877
8864
1390
298
924
9111
1671
2966
24582
2766
2243
5198
1267
9925
1337
5529
6201
13300
9643
16227
10287
14739
11313
11575
141
245
119942
153405
287030
165415
352714
111050
335328
115243
106768
424108
93805
144873
95443
282501
118528
118988
276732
108980
167017
102281
288808
108331
183158
105156
315108
138922
156334
101110
322692
121867
148922
98330
619019
96369
168214
119885
123637
247162
105428
193173
103191
168429
97236
300065
96400
192311
98030
325038
98433
177928
94819
314520
162257
144794
205351
102812
324104
94956
234078
98179
168515
102914
292450
127964
154025
102606
298501
125452
160838
111233
272005
133545
157868
108565
283474
128958
159671
104611
281305
248629
282921
179833
705418
158833
175812
286214
90851
155492
91817
299119
90844
141373
93968
294928
100644
136999
98509
280346
95844
200520
99341
146465
96528
291335
100470
153194
96111
299786
102698
153914
103116
291095
108082
165889
101977
313891
103273
163038
101150
291917
99017
164587
100975
296384
104228
160526
97226
296923
98148
157155
96901
291420
629805
118826
128367
243279
99777
161211
101869
288332
98132
146568
97025
264765
90446
239725
96851
153481
91624
277639
90190
150895
86160
279685
88190
147203
88844
270713
87885
144572
85698
266181
87900
139063
81649
266355
84301
132959
87406
248651
96835
88371
219270
82537
178079
80354
114085
67953
242427
75703
108850
50600
573878
113256
80449
139926
64450
220453
95685
96863
64392
237328
80558
85190
168455
74952
111562
69629
216940
83183
73317
195333
108124
77698
130848
56774
226490
62045
147823
85260
93570
48219
225894
76546
99798
50987
189980
79573
98982
50106
195805
75824
97538
49441
187178
62914
101750
174699
452761
135352
154095
110876
597683
116811
93238
242175
65966
106969
66946
185038
76235
109254
58503
202591
72761
105980
61479
183207
77719
102172
59703
193386
73538
100070
53237
184392
73815
99648
57204
172784
72816
