2.54
8.566
9.428
4.521
4.79
46.215
46.67
39.402
37.483
38.038
33.615
34.651
46.056
47.454
18.713
20.39
20.024
21.218
22.222
22.326
23.26
23.292
24.4
24.732
25.415
25.058
25.942
26.217
27.754
27.746
30.48
30.488
31.196
32.41
32.208
31.692
33.804
33.284
34.159
35.935
37.129
38.136
41.863
40.398
39.082
38.747
42.033
44.118
53.179
57.438
63.455
70.509
75.795
79.01
81.081
81.815
50.878
26.404
28.19
28.982
30.89
32.276
33.175
32.529
32.036
29.049
28.571
28.534
31.006
35.734
44.592
53.445
62.423
63.721
65.558
67.983
69.243
76.662
67.858
66.859
71.161
66.883
69.675
74.08
72.033
69.477
71.275
71.522
73.394
75.291
3.806
8.764
8.965
8.826
8.928
9.196
0.885
7.382
7.479
7.875
