I
B
B
B
B
P
P
P
P
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
P
B
B
B
B
P
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
P
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
P
B
B
B
P
B
B
B
P
B
P
I
B
B
B
P
B
P
B
B
P
B
B
B
P
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
I
B
P
B
B
P
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
P
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
I
B
B
P
B
B
B
P
B
B
B
P
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
P
B
P
B
B
B
P
B
B
B
I
B
B
B
B
P
B
B
B
P
B
B
P
B
B
B
P
B
B
P
B
B
B
B
P
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
P
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
P
B
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
P
B
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
P
B
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
P
B
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
P
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
P
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
P
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
P
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
I
B
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
P
B
B
B
B
I
B
B
P
B
B
B
P
B
B
B
P
B
B
